罪名,手口,管轄警察署（発生地）,管轄交番・駐在所（発生地）,市区町村コード（発生地）,都道府県（発生地）,市区町村（発生地）,町丁目（発生地）,発生年月日（始期）,発生時（始期）,発生場所,発生場所の詳細,現金以外の主な被害品
窃盗,部品ねらい,尼崎東,上坂部,282022,兵庫県,尼崎市,御園３丁目,2023[sanitize]04[sanitize]06,20,駐車（輪）場,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,尼崎東,下坂部,282022,兵庫県,尼崎市,久々知３丁目,2023[sanitize]04[sanitize]04,23,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,尼崎東,下坂部,282022,兵庫県,尼崎市,名神町３丁目,2023[sanitize]12[sanitize]23,00,一戸建住宅,その他,その他
窃盗,部品ねらい,尼崎東,園田駅前,282022,兵庫県,尼崎市,東園田町５丁目,2023[sanitize]05[sanitize]29,06,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,尼崎東,園田駅前,282022,兵庫県,尼崎市,東園田町５丁目,2023[sanitize]06[sanitize]06,06,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,尼崎東,園田駅前,282022,兵庫県,尼崎市,東園田町８丁目,2023[sanitize]03[sanitize]19,16,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,尼崎東,園田駅前,282022,兵庫県,尼崎市,東園田町９丁目,2023[sanitize]02[sanitize]03,10,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,尼崎東,園田駅前,282022,兵庫県,尼崎市,東園田町９丁目,2023[sanitize]02[sanitize]03,16,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,尼崎東,尼崎駅前,282022,兵庫県,尼崎市,潮江１丁目,2023[sanitize]12[sanitize]27,19,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,尼崎東,尼崎駅前,282022,兵庫県,尼崎市,長洲西通１丁目,2023[sanitize]05[sanitize]09,05,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,尼崎東,尼崎駅前,282022,兵庫県,尼崎市,金楽寺町１丁目,2023[sanitize]12[sanitize]09,12,道路上,その他,その他
窃盗,部品ねらい,尼崎東,杭瀬,282022,兵庫県,尼崎市,今福２丁目,2023[sanitize]09[sanitize]05,18,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,尼崎東,潮江,282022,兵庫県,尼崎市,潮江１丁目,2023[sanitize]07[sanitize]03,16,道路上,その他,その他
窃盗,部品ねらい,尼崎東,潮江,282022,兵庫県,尼崎市,潮江１丁目,2023[sanitize]09[sanitize]27,08,その他,駐車（輪）場,その他
窃盗,部品ねらい,尼崎東,潮江,282022,兵庫県,尼崎市,潮江２丁目,2023[sanitize]01[sanitize]04,17,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,尼崎東,潮江,282022,兵庫県,尼崎市,潮江２丁目,2023[sanitize]08[sanitize]05,17,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,尼崎東,潮江,282022,兵庫県,尼崎市,浜１丁目,2023[sanitize]11[sanitize]17,12,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,尼崎東,神崎,282022,兵庫県,尼崎市,善法寺町,2023[sanitize]04[sanitize]02,08,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,尼崎東,神崎,282022,兵庫県,尼崎市,額田町,2023[sanitize]02[sanitize]04,13,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,尼崎東,稲川橋,282022,兵庫県,尼崎市,長洲中通２丁目,2023[sanitize]02[sanitize]08,17,駐車（輪）場,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,尼崎東,稲川橋,282022,兵庫県,尼崎市,長洲中通２丁目,2023[sanitize]04[sanitize]23,18,一戸建住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,尼崎東,競馬場前,282022,兵庫県,尼崎市,田能１丁目,2023[sanitize]02[sanitize]04,19,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,尼崎東,競馬場前,282022,兵庫県,尼崎市,田能３丁目,2023[sanitize]02[sanitize]09,18,その他,その他,その他
窃盗,部品ねらい,尼崎東,競馬場前,282022,兵庫県,尼崎市,田能３丁目,2023[sanitize]02[sanitize]10,17,その他,その他,その他
窃盗,部品ねらい,尼崎東,競馬場前,282022,兵庫県,尼崎市,田能３丁目,2023[sanitize]03[sanitize]28,17,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,尼崎東,競馬場前,282022,兵庫県,尼崎市,田能４丁目,2023[sanitize]03[sanitize]29,16,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,尼崎東,競馬場前,282022,兵庫県,尼崎市,田能５丁目,2023[sanitize]06[sanitize]18,21,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,尼崎東,食満,282022,兵庫県,尼崎市,口田中１丁目,2023[sanitize]02[sanitize]19,05,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,尼崎東,食満,282022,兵庫県,尼崎市,御園１丁目,2023[sanitize]09[sanitize]28,20,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,尼崎東,食満,282022,兵庫県,尼崎市,南清水,2023[sanitize]05[sanitize]04,12,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,尼崎東,食満,282022,兵庫県,尼崎市,食満１丁目,2023[sanitize]06[sanitize]08,08,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,尼崎東,食満,282022,兵庫県,尼崎市,食満７丁目,2023[sanitize]04[sanitize]26,11,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,尼崎北,南武庫之荘,282022,兵庫県,尼崎市,水堂町４丁目,2023[sanitize]09[sanitize]30,12,一戸建住宅,駐車（輪）場,その他
窃盗,部品ねらい,尼崎北,南武庫之荘,282022,兵庫県,尼崎市,南武庫之荘４丁目,2023[sanitize]08[sanitize]05,22,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,尼崎北,南武庫之荘,282022,兵庫県,尼崎市,南武庫之荘４丁目,2023[sanitize]08[sanitize]20,06,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,尼崎北,南武庫之荘,282022,兵庫県,尼崎市,南武庫之荘７丁目,2023[sanitize]04[sanitize]28,22,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,尼崎北,南武庫之荘,282022,兵庫県,尼崎市,南武庫之荘８丁目,2023[sanitize]07[sanitize]09,01,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,尼崎北,南武庫之荘,282022,兵庫県,尼崎市,南武庫之荘１０丁目,2023[sanitize]02[sanitize]02,10,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,尼崎北,南武庫之荘,282022,兵庫県,尼崎市,南武庫之荘１１丁目,2023[sanitize]05[sanitize]12,18,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,尼崎北,南武庫之荘,282022,兵庫県,尼崎市,南武庫之荘１１丁目,2023[sanitize]06[sanitize]20,15,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,尼崎北,塚口北,282022,兵庫県,尼崎市,富松町２丁目,2023[sanitize]10[sanitize]09,21,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,尼崎北,塚口東,282022,兵庫県,尼崎市,塚口本町２丁目,2023[sanitize]07[sanitize]04,08,その他,駐車（輪）場,その他
窃盗,部品ねらい,尼崎北,塚口東,282022,兵庫県,尼崎市,塚口本町３丁目,2023[sanitize]02[sanitize]12,18,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,尼崎北,塚口東,282022,兵庫県,尼崎市,塚口本町４丁目,2023[sanitize]08[sanitize]03,15,その他,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,尼崎北,塚口東,282022,兵庫県,尼崎市,塚口本町４丁目,2023[sanitize]09[sanitize]02,22,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,尼崎北,塚口西,282022,兵庫県,尼崎市,塚口町１丁目,2023[sanitize]04[sanitize]09,22,その他,駐車（輪）場,その他
窃盗,部品ねらい,尼崎北,塚口西,282022,兵庫県,尼崎市,塚口町１丁目,2023[sanitize]07[sanitize]12,09,その他,その他,その他
窃盗,部品ねらい,尼崎北,尾浜,282022,兵庫県,尼崎市,尾浜町２丁目,2023[sanitize]08[sanitize]02,23,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,尼崎北,尾浜,282022,兵庫県,尼崎市,尾浜町２丁目,2023[sanitize]09[sanitize]01,16,一戸建住宅,駐車（輪）場,その他
窃盗,部品ねらい,尼崎北,尾浜,282022,兵庫県,尼崎市,尾浜町２丁目,2023[sanitize]12[sanitize]30,21,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,その他
窃盗,部品ねらい,尼崎北,尾浜,282022,兵庫県,尼崎市,尾浜町３丁目,2022[sanitize]12[sanitize]30,20,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,尼崎北,武庫之荘,282022,兵庫県,尼崎市,武庫之荘１丁目,2023[sanitize]02[sanitize]19,09,一戸建住宅,駐車（輪）場,その他
窃盗,部品ねらい,尼崎北,武庫之荘,282022,兵庫県,尼崎市,武庫之荘２丁目,2023[sanitize]12[sanitize]08,06,その他,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,尼崎北,生島,282022,兵庫県,尼崎市,大西町３丁目,2023[sanitize]10[sanitize]04,11,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,尼崎北,生島,282022,兵庫県,尼崎市,南武庫之荘２丁目,2023[sanitize]01[sanitize]12,19,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,尼崎北,生島,282022,兵庫県,尼崎市,栗山町１丁目,2023[sanitize]07[sanitize]02,22,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,尼崎北,立花駅前,282022,兵庫県,尼崎市,三反田町２丁目,2023[sanitize]07[sanitize]03,16,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,尼崎北,立花駅前,282022,兵庫県,尼崎市,三反田町２丁目,2023[sanitize]09[sanitize]16,23,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,尼崎北,立花駅前,282022,兵庫県,尼崎市,立花町１丁目,2023[sanitize]03[sanitize]09,08,その他,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,尼崎北,立花駅前,282022,兵庫県,尼崎市,立花町１丁目,2023[sanitize]07[sanitize]13,21,その他の住宅（３階建て以下共同住宅等）,その他,その他
窃盗,部品ねらい,尼崎北,立花駅前,282022,兵庫県,尼崎市,立花町４丁目,2023[sanitize]04[sanitize]11,14,その他,駐車（輪）場,その他
窃盗,部品ねらい,尼崎北,立花駅前,282022,兵庫県,尼崎市,立花町４丁目,2023[sanitize]11[sanitize]13,17,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,尼崎北,立花駅前,282022,兵庫県,尼崎市,水堂町１丁目,2022[sanitize]12[sanitize]15,01,その他の住宅（３階建て以下共同住宅等）,その他,タイヤ・ホイール
窃盗,部品ねらい,尼崎北,立花駅前,282022,兵庫県,尼崎市,水堂町１丁目,2023[sanitize]01[sanitize]12,01,その他の住宅（３階建て以下共同住宅等）,その他,その他
窃盗,部品ねらい,尼崎北,立花駅前,282022,兵庫県,尼崎市,水堂町１丁目,2023[sanitize]01[sanitize]20,12,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,尼崎北,立花駅前,282022,兵庫県,尼崎市,水堂町１丁目,2023[sanitize]04[sanitize]28,14,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,尼崎北,立花駅前,282022,兵庫県,尼崎市,水堂町３丁目,2023[sanitize]05[sanitize]08,20,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,尼崎北,立花駅前,282022,兵庫県,尼崎市,水堂町３丁目,2023[sanitize]12[sanitize]20,22,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,尼崎北,立花駅前,282022,兵庫県,尼崎市,南武庫之荘３丁目,2023[sanitize]10[sanitize]10,20,一戸建住宅,その他,その他
窃盗,部品ねらい,尼崎北,西昆陽,282022,兵庫県,尼崎市,西昆陽３丁目,2023[sanitize]08[sanitize]12,12,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,尼崎北,西昆陽,282022,兵庫県,尼崎市,西昆陽３丁目,2023[sanitize]08[sanitize]14,15,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,尼崎北,西昆陽,282022,兵庫県,尼崎市,西昆陽３丁目,2023[sanitize]08[sanitize]20,03,４階建て以上共同住宅,駐車（輪）場,なし
窃盗,部品ねらい,尼崎北,西昆陽,282022,兵庫県,尼崎市,武庫之荘８丁目,2023[sanitize]07[sanitize]19,05,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,尼崎北,西昆陽,282022,兵庫県,尼崎市,武庫之荘８丁目,2023[sanitize]10[sanitize]06,19,道路上,その他,ナンバープレート
窃盗,部品ねらい,尼崎北,西武庫,282022,兵庫県,尼崎市,常松１丁目,2023[sanitize]02[sanitize]28,21,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,尼崎北,西武庫,282022,兵庫県,尼崎市,常松１丁目,2023[sanitize]08[sanitize]13,20,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,尼崎北,西武庫,282022,兵庫県,尼崎市,武庫町４丁目,2023[sanitize]02[sanitize]18,16,一戸建住宅,その他,その他
窃盗,部品ねらい,尼崎北,西武庫,282022,兵庫県,尼崎市,武庫元町１丁目,2023[sanitize]05[sanitize]02,08,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,尼崎北,西武庫,282022,兵庫県,尼崎市,武庫元町２丁目,2023[sanitize]03[sanitize]05,15,一戸建住宅,駐車（輪）場,その他
窃盗,部品ねらい,尼崎北,阪急塚口駅前,282022,兵庫県,尼崎市,南塚口町６丁目,2023[sanitize]02[sanitize]24,18,駐車（輪）場,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,伊丹,中野,282073,兵庫県,伊丹市,池尻４丁目,2023[sanitize]04[sanitize]16,14,その他,駐車（輪）場,その他
窃盗,部品ねらい,伊丹,中野,282073,兵庫県,伊丹市,中野東２丁目,2023[sanitize]10[sanitize]14,09,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,伊丹,中野,282073,兵庫県,伊丹市,西野１丁目,2023[sanitize]09[sanitize]03,14,４階建て以上共同住宅,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,伊丹,中野,282073,兵庫県,伊丹市,西野４丁目,2023[sanitize]03[sanitize]26,16,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,伊丹,中野,282073,兵庫県,伊丹市,西野５丁目,2023[sanitize]08[sanitize]11,17,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,伊丹,中野,282073,兵庫県,伊丹市,西野７丁目,2023[sanitize]06[sanitize]04,11,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,伊丹,中野,282073,兵庫県,伊丹市,西野８丁目,2023[sanitize]07[sanitize]01,15,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,伊丹,伊丹駅前,282073,兵庫県,伊丹市,伊丹１丁目,2023[sanitize]09[sanitize]01,06,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,伊丹,伊丹駅前,282073,兵庫県,伊丹市,伊丹１丁目,2023[sanitize]09[sanitize]01,17,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,伊丹,伊丹駅前,282073,兵庫県,伊丹市,伊丹１丁目,2023[sanitize]09[sanitize]25,08,その他,駐車（輪）場,その他
窃盗,部品ねらい,伊丹,伊丹駅前,282073,兵庫県,伊丹市,伊丹１丁目,2023[sanitize]09[sanitize]28,10,その他,駐車（輪）場,その他
窃盗,部品ねらい,伊丹,伊丹駅前,282073,兵庫県,伊丹市,伊丹１丁目,2023[sanitize]10[sanitize]11,11,その他,駐車（輪）場,その他
窃盗,部品ねらい,伊丹,伊丹駅前,282073,兵庫県,伊丹市,東有岡１丁目,2023[sanitize]09[sanitize]23,10,その他,駐車（輪）場,その他
窃盗,部品ねらい,伊丹,伊丹駅前,282073,兵庫県,伊丹市,藤ノ木１丁目,2023[sanitize]06[sanitize]01,18,その他,駐車（輪）場,その他
窃盗,部品ねらい,伊丹,伊丹駅前,282073,兵庫県,伊丹市,藤ノ木１丁目,2023[sanitize]08[sanitize]19,11,その他,駐車（輪）場,その他
窃盗,部品ねらい,伊丹,伊丹駅前,282073,兵庫県,伊丹市,藤ノ木１丁目,2023[sanitize]09[sanitize]22,22,その他,駐車（輪）場,その他
窃盗,部品ねらい,伊丹,伊丹駅前,282073,兵庫県,伊丹市,藤ノ木１丁目,2023[sanitize]10[sanitize]15,07,その他,駐車（輪）場,その他
窃盗,部品ねらい,伊丹,伊丹駅前,282073,兵庫県,伊丹市,藤ノ木１丁目,2023[sanitize]11[sanitize]15,17,その他,駐車（輪）場,その他
窃盗,部品ねらい,伊丹,北村,282073,兵庫県,伊丹市,北園１丁目,2023[sanitize]09[sanitize]23,08,その他,駐車（輪）場,その他
窃盗,部品ねらい,伊丹,南本町,282073,兵庫県,伊丹市,平松２丁目,2023[sanitize]10[sanitize]12,11,４階建て以上共同住宅,駐車（輪）場,なし
窃盗,部品ねらい,伊丹,南本町,282073,兵庫県,伊丹市,平松２丁目,2023[sanitize]10[sanitize]14,13,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,伊丹,南本町,282073,兵庫県,伊丹市,平松７丁目,2023[sanitize]08[sanitize]10,16,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,伊丹,南本町,282073,兵庫県,伊丹市,南町１丁目,2023[sanitize]10[sanitize]27,12,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,その他
窃盗,部品ねらい,伊丹,南本町,282073,兵庫県,伊丹市,南町３丁目,不明,不明,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,伊丹,南本町,282073,兵庫県,伊丹市,南町４丁目,2023[sanitize]03[sanitize]14,14,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,伊丹,南本町,282073,兵庫県,伊丹市,南本町６丁目,2023[sanitize]04[sanitize]07,18,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,伊丹,新伊丹,282073,兵庫県,伊丹市,御願塚１丁目,2023[sanitize]04[sanitize]24,00,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,伊丹,昆陽,282073,兵庫県,伊丹市,松ケ丘１丁目,2023[sanitize]10[sanitize]09,13,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,その他
窃盗,部品ねらい,伊丹,昆陽,282073,兵庫県,伊丹市,昆陽東５丁目,2023[sanitize]05[sanitize]15,17,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,伊丹,昆陽,282073,兵庫県,伊丹市,昆陽南２丁目,2023[sanitize]10[sanitize]04,14,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,伊丹,昆陽,282073,兵庫県,伊丹市,昆陽南２丁目,2023[sanitize]10[sanitize]04,22,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,伊丹,昆陽ノ里,282073,兵庫県,伊丹市,池尻４丁目,2023[sanitize]10[sanitize]03,17,その他,駐車（輪）場,その他
窃盗,部品ねらい,伊丹,昆陽ノ里,282073,兵庫県,伊丹市,池尻４丁目,2023[sanitize]11[sanitize]26,12,その他,駐車（輪）場,その他
窃盗,部品ねらい,伊丹,昆陽ノ里,282073,兵庫県,伊丹市,寺本６丁目,2023[sanitize]07[sanitize]15,00,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,伊丹,昆陽ノ里,282073,兵庫県,伊丹市,山田１丁目,2023[sanitize]03[sanitize]29,16,道路上,その他,その他
窃盗,部品ねらい,伊丹,昆陽ノ里,282073,兵庫県,伊丹市,山田４丁目,2023[sanitize]03[sanitize]24,11,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,伊丹,神津,282073,兵庫県,伊丹市,岩屋１丁目,2023[sanitize]04[sanitize]10,18,その他,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,伊丹,神津,282073,兵庫県,伊丹市,口酒井１丁目,2023[sanitize]06[sanitize]06,16,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,伊丹,神津,282073,兵庫県,伊丹市,口酒井１丁目,2023[sanitize]08[sanitize]22,09,道路上,その他,ナンバープレート
窃盗,部品ねらい,伊丹,神津,282073,兵庫県,伊丹市,森本１丁目,2023[sanitize]08[sanitize]26,18,その他,駐車（輪）場,その他
窃盗,部品ねらい,伊丹,神津,282073,兵庫県,伊丹市,森本３丁目,2023[sanitize]02[sanitize]19,20,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,伊丹,神津,282073,兵庫県,伊丹市,森本８丁目,2023[sanitize]03[sanitize]16,19,その他,駐車（輪）場,その他
窃盗,部品ねらい,伊丹,神津,282073,兵庫県,伊丹市,桑津１丁目,2023[sanitize]09[sanitize]03,12,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,伊丹,神津,282073,兵庫県,伊丹市,桑津３丁目,2023[sanitize]01[sanitize]29,14,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,伊丹,神津,282073,兵庫県,伊丹市,桑津３丁目,2023[sanitize]02[sanitize]22,19,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,伊丹,稲野,282073,兵庫県,伊丹市,御願塚３丁目,2023[sanitize]09[sanitize]01,10,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,伊丹,稲野,282073,兵庫県,伊丹市,御願塚７丁目,2023[sanitize]05[sanitize]01,17,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,伊丹,稲野,282073,兵庫県,伊丹市,御願塚７丁目,2023[sanitize]08[sanitize]15,12,一戸建住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,伊丹,緑ヶ丘,282073,兵庫県,伊丹市,大鹿７丁目,2023[sanitize]04[sanitize]07,09,道路上,その他,その他
窃盗,部品ねらい,伊丹,緑ヶ丘,282073,兵庫県,伊丹市,東野１丁目,2023[sanitize]09[sanitize]22,17,その他,その他,その他
窃盗,部品ねらい,伊丹,緑ヶ丘,282073,兵庫県,伊丹市,瑞原１丁目,2023[sanitize]01[sanitize]28,17,その他,駐車（輪）場,その他
窃盗,部品ねらい,伊丹,緑ヶ丘,282073,兵庫県,伊丹市,瑞穂町１丁目,2023[sanitize]04[sanitize]10,07,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,伊丹,緑ヶ丘,282073,兵庫県,伊丹市,瑞穂町４丁目,2023[sanitize]10[sanitize]05,09,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,伊丹,緑ヶ丘,282073,兵庫県,伊丹市,瑞穂町６丁目,2023[sanitize]08[sanitize]24,21,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,伊丹,緑ヶ丘,282073,兵庫県,伊丹市,緑ケ丘６丁目,2023[sanitize]03[sanitize]25,21,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,伊丹,荒牧,282073,兵庫県,伊丹市,荒牧２丁目,2023[sanitize]03[sanitize]26,07,一戸建住宅,その他,ナンバープレート
窃盗,部品ねらい,伊丹,荒牧,282073,兵庫県,伊丹市,荒牧５丁目,2023[sanitize]12[sanitize]13,00,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,伊丹,荒牧,282073,兵庫県,伊丹市,鴻池２丁目,2023[sanitize]04[sanitize]02,21,４階建て以上共同住宅,その他,その他
窃盗,部品ねらい,伊丹,荒牧,282073,兵庫県,伊丹市,鴻池２丁目,2023[sanitize]04[sanitize]02,21,４階建て以上共同住宅,その他,その他
窃盗,部品ねらい,伊丹,荒牧,282073,兵庫県,伊丹市,鴻池２丁目,2023[sanitize]08[sanitize]24,17,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,伊丹,荒牧,282073,兵庫県,伊丹市,鴻池２丁目,2023[sanitize]10[sanitize]13,19,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,伊丹,荒牧,282073,兵庫県,伊丹市,鴻池６丁目,2023[sanitize]12[sanitize]13,18,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,伊丹,野間,282073,兵庫県,伊丹市,野間北４丁目,2023[sanitize]07[sanitize]08,20,駐車（輪）場,駐車（輪）場,なし
窃盗,部品ねらい,伊丹,阪急駅前,282073,兵庫県,伊丹市,中央１丁目,2023[sanitize]11[sanitize]24,20,その他,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,伊丹,阪急駅前,282073,兵庫県,伊丹市,西台１丁目,2023[sanitize]10[sanitize]13,09,その他,駐車（輪）場,その他
窃盗,部品ねらい,伊丹,阪急駅前,282073,兵庫県,伊丹市,西台３丁目,2023[sanitize]09[sanitize]02,17,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,川西,中央,282171,兵庫県,川西市,栄町,2023[sanitize]03[sanitize]04,18,その他,駐車（輪）場,その他
窃盗,部品ねらい,川西,中央,282171,兵庫県,川西市,栄町,2023[sanitize]03[sanitize]06,17,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,川西,中央,282171,兵庫県,川西市,栄町,2023[sanitize]03[sanitize]08,09,その他,駐車（輪）場,その他
窃盗,部品ねらい,川西,中央,282171,兵庫県,川西市,栄町,2023[sanitize]03[sanitize]09,09,その他,駐車（輪）場,その他
窃盗,部品ねらい,川西,中央,282171,兵庫県,川西市,中央町,2023[sanitize]04[sanitize]17,08,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,川西,中央,282171,兵庫県,川西市,満願寺町,2023[sanitize]02[sanitize]27,12,一戸建住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,川西,久代,282171,兵庫県,川西市,久代１丁目,2023[sanitize]09[sanitize]06,18,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,川西,加茂,282171,兵庫県,川西市,加茂１丁目,2023[sanitize]10[sanitize]10,00,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,カーナビ
窃盗,部品ねらい,川西,加茂,282171,兵庫県,川西市,加茂１丁目,2023[sanitize]11[sanitize]03,21,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,川西,加茂,282171,兵庫県,川西市,加茂２丁目,2023[sanitize]06[sanitize]02,19,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,川西,加茂,282171,兵庫県,川西市,加茂５丁目,2023[sanitize]03[sanitize]23,17,その他,その他,その他
