罪名,手口,管轄警察署（発生地）,管轄交番・駐在所（発生地）,市区町村コード（発生地）,都道府県（発生地）,市区町村（発生地）,町丁目（発生地）,発生年月日（始期）,発生時（始期）,発生場所,発生場所の詳細,被害者の年齢,被害者の職業,施錠関係
窃盗,自転車盗,甲子園,上田,282049,兵庫県,西宮市,笠屋町,20241017,17,道路上,その他,65-69歳,その他,施錠した
窃盗,自転車盗,甲子園,上田,282049,兵庫県,西宮市,東鳴尾町１丁目,20240825,20,４階建て以上共同住宅,駐車（輪）場,40歳代,その他,施錠せず
窃盗,自転車盗,甲子園,上田,282049,兵庫県,西宮市,東鳴尾町１丁目,20240908,20,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,10歳代,中学生,施錠せず
窃盗,自転車盗,甲子園,上田,282049,兵庫県,西宮市,東鳴尾町２丁目,20240413,12,道路上,その他,70歳以上,その他,施錠した
窃盗,自転車盗,甲子園,上田,282049,兵庫県,西宮市,東鳴尾町２丁目,20241016,23,一戸建住宅,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,甲子園,枝川,282049,兵庫県,西宮市,枝川町,20231229,14,４階建て以上共同住宅,駐車（輪）場,60-64歳,その他,施錠せず
窃盗,自転車盗,甲子園,枝川,282049,兵庫県,西宮市,枝川町,20240813,21,その他,その他,10歳代,大学生,施錠せず
窃盗,自転車盗,甲子園,枝川,282049,兵庫県,西宮市,甲子園九番町,20241007,17,４階建て以上共同住宅,駐車（輪）場,70歳以上,その他,施錠せず
窃盗,自転車盗,甲子園,中津,282049,兵庫県,西宮市,甲子園九番町,20231231,14,その他,駐車（輪）場,40歳代,その他,施錠した
窃盗,自転車盗,甲子園,中津,282049,兵庫県,西宮市,甲子園九番町,20240525,12,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,40歳代,その他,施錠せず
窃盗,自転車盗,甲子園,中津,282049,兵庫県,西宮市,甲子園九番町,20240606,18,一戸建住宅,駐車（輪）場,70歳以上,その他,施錠せず
窃盗,自転車盗,甲子園,中津,282049,兵庫県,西宮市,甲子園高潮町,20240210,6,その他,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,甲子園,中津,282049,兵庫県,西宮市,甲子園高潮町,20240216,7,駐車（輪）場,駐車（輪）場,30歳代,その他,施錠せず
窃盗,自転車盗,甲子園,中津,282049,兵庫県,西宮市,甲子園高潮町,20240330,15,その他,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,甲子園,中津,282049,兵庫県,西宮市,甲子園高潮町,20240402,13,４階建て以上共同住宅,駐車（輪）場,10歳代,大学生,施錠した
窃盗,自転車盗,甲子園,中津,282049,兵庫県,西宮市,甲子園高潮町,20240403,21,その他,駐車（輪）場,30歳代,その他,施錠せず
窃盗,自転車盗,甲子園,中津,282049,兵庫県,西宮市,甲子園高潮町,20240427,12,その他,駐車（輪）場,10歳代,その他,施錠せず
窃盗,自転車盗,甲子園,中津,282049,兵庫県,西宮市,甲子園高潮町,20240510,18,その他,駐車（輪）場,10歳代,大学生,施錠せず
窃盗,自転車盗,甲子園,中津,282049,兵庫県,西宮市,甲子園高潮町,20240511,13,その他,駐車（輪）場,70歳以上,その他,施錠した
窃盗,自転車盗,甲子園,中津,282049,兵庫県,西宮市,甲子園高潮町,20240504,10,その他,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,甲子園,中津,282049,兵庫県,西宮市,甲子園高潮町,20240619,18,一戸建住宅,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,甲子園,中津,282049,兵庫県,西宮市,甲子園高潮町,20240616,14,その他,駐車（輪）場,30歳代,その他,施錠せず
窃盗,自転車盗,甲子園,中津,282049,兵庫県,西宮市,甲子園高潮町,20240701,17,その他,駐車（輪）場,50歳代,その他,施錠せず
窃盗,自転車盗,甲子園,中津,282049,兵庫県,西宮市,甲子園高潮町,20240626,15,その他,駐車（輪）場,40歳代,その他,施錠した
窃盗,自転車盗,甲子園,中津,282049,兵庫県,西宮市,甲子園高潮町,20240703,19,その他,駐車（輪）場,40歳代,その他,施錠せず
窃盗,自転車盗,甲子園,中津,282049,兵庫県,西宮市,甲子園高潮町,20240804,14,その他,駐車（輪）場,50歳代,その他,施錠せず
窃盗,自転車盗,甲子園,中津,282049,兵庫県,西宮市,甲子園高潮町,20240828,11,その他,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,甲子園,中津,282049,兵庫県,西宮市,甲子園高潮町,20240828,16,その他,駐車（輪）場,30歳代,その他,施錠せず
窃盗,自転車盗,甲子園,中津,282049,兵庫県,西宮市,甲子園高潮町,20240904,8,その他,駐車（輪）場,40歳代,その他,施錠した
窃盗,自転車盗,甲子園,中津,282049,兵庫県,西宮市,甲子園高潮町,20241006,6,その他,駐車（輪）場,10歳代,高校生,施錠した
窃盗,自転車盗,甲子園,中津,282049,兵庫県,西宮市,甲子園高潮町,20241008,16,その他,駐車（輪）場,10歳代,小学生,施錠せず
窃盗,自転車盗,甲子園,中津,282049,兵庫県,西宮市,甲子園高潮町,20241022,17,道路上,その他,10歳代,その他,施錠せず
窃盗,自転車盗,甲子園,中津,282049,兵庫県,西宮市,甲子園高潮町,20241030,20,駐車（輪）場,駐車（輪）場,10歳代,大学生,施錠せず
窃盗,自転車盗,甲子園,中津,282049,兵庫県,西宮市,甲子園高潮町,20241118,10,その他,駐車（輪）場,10歳代,その他,施錠せず
窃盗,自転車盗,甲子園,中津,282049,兵庫県,西宮市,甲子園高潮町,20241109,0,その他,駐車（輪）場,10歳代,中学生,施錠せず
窃盗,自転車盗,甲子園,中津,282049,兵庫県,西宮市,甲子園高潮町,20241109,12,その他,駐車（輪）場,30歳代,その他,施錠せず
窃盗,自転車盗,甲子園,中津,282049,兵庫県,西宮市,甲子園高潮町,20241203,11,その他,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,甲子園,中津,282049,兵庫県,西宮市,甲子園高潮町,20241201,10,その他,駐車（輪）場,70歳以上,その他,施錠した
窃盗,自転車盗,甲子園,中津,282049,兵庫県,西宮市,甲子園高潮町,20241217,13,その他,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,甲子園,中津,282049,兵庫県,西宮市,甲子園高潮町,20241214,21,その他,駐車（輪）場,20歳代,大学生,施錠した
窃盗,自転車盗,甲子園,中津,282049,兵庫県,西宮市,甲子園八番町,20241128,11,その他,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,甲子園,中津,282049,兵庫県,西宮市,甲子園町,20240320,10,その他,駐車（輪）場,50歳代,その他,施錠せず
窃盗,自転車盗,甲子園,中津,282049,兵庫県,西宮市,甲子園町,20240521,21,４階建て以上共同住宅,駐車（輪）場,10歳代,小学生,施錠せず
窃盗,自転車盗,甲子園,中津,282049,兵庫県,西宮市,甲子園町,20240814,6,その他の住宅（３階建て以下共同住宅等）,その他,10歳代,その他,施錠せず
窃盗,自転車盗,甲子園,中津,282049,兵庫県,西宮市,甲子園町,20241013,5,道路上,その他,30歳代,その他,施錠した
窃盗,自転車盗,甲子園,中津,282049,兵庫県,西宮市,甲子園町,20241023,9,４階建て以上共同住宅,駐車（輪）場,40歳代,その他,施錠せず
窃盗,自転車盗,甲子園,中津,282049,兵庫県,西宮市,浜甲子園２丁目,20240311,9,道路上,その他,70歳以上,その他,施錠した
窃盗,自転車盗,甲子園,中津,282049,兵庫県,西宮市,南甲子園１丁目,20240506,14,４階建て以上共同住宅,駐車（輪）場,10歳代,小学生,施錠せず
窃盗,自転車盗,甲子園,中津,282049,兵庫県,西宮市,南甲子園１丁目,20240710,17,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,10歳代,中学生,施錠せず
窃盗,自転車盗,甲子園,中津,282049,兵庫県,西宮市,南甲子園１丁目,20240810,18,４階建て以上共同住宅,駐車（輪）場,10歳代,中学生,施錠せず
窃盗,自転車盗,甲子園,浦風,282049,兵庫県,西宮市,今津　上野町,20241112,14,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,40歳代,その他,施錠せず
窃盗,自転車盗,甲子園,浦風,282049,兵庫県,西宮市,今津　野田町,20240401,18,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,30歳代,その他,施錠せず
窃盗,自転車盗,甲子園,浦風,282049,兵庫県,西宮市,今津　野田町,20240419,18,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,甲子園,浦風,282049,兵庫県,西宮市,今津　野田町,20240618,18,４階建て以上共同住宅,駐車（輪）場,10歳代,中学生,施錠した
窃盗,自転車盗,甲子園,浦風,282049,兵庫県,西宮市,今津　野田町,20240801,1,４階建て以上共同住宅,駐車（輪）場,40歳代,その他,施錠せず
窃盗,自転車盗,甲子園,浦風,282049,兵庫県,西宮市,今津　野田町,20240818,19,４階建て以上共同住宅,駐車（輪）場,10歳代,中学生,施錠せず
窃盗,自転車盗,甲子園,浦風,282049,兵庫県,西宮市,今津　野田町,20241011,8,４階建て以上共同住宅,駐車（輪）場,50歳代,その他,施錠せず
窃盗,自転車盗,甲子園,浦風,282049,兵庫県,西宮市,上甲子園２丁目,20240823,20,４階建て以上共同住宅,駐車（輪）場,10歳代,中学生,施錠した
窃盗,自転車盗,甲子園,浦風,282049,兵庫県,西宮市,上甲子園３丁目,20240509,20,道路上,その他,50歳代,その他,施錠せず
窃盗,自転車盗,甲子園,浦風,282049,兵庫県,西宮市,上甲子園４丁目,20231224,18,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,50歳代,その他,施錠せず
窃盗,自転車盗,甲子園,浦風,282049,兵庫県,西宮市,上甲子園４丁目,20240220,12,４階建て以上共同住宅,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,甲子園,浦風,282049,兵庫県,西宮市,上甲子園４丁目,20240411,17,４階建て以上共同住宅,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,甲子園,浦風,282049,兵庫県,西宮市,上甲子園４丁目,20240620,17,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,50歳代,その他,施錠せず
窃盗,自転車盗,甲子園,浦風,282049,兵庫県,西宮市,上甲子園４丁目,20240925,22,４階建て以上共同住宅,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,甲子園,浦風,282049,兵庫県,西宮市,上甲子園４丁目,20241016,9,一戸建住宅,駐車（輪）場,10歳未満,小学生,施錠せず
窃盗,自転車盗,甲子園,浦風,282049,兵庫県,西宮市,上甲子園５丁目,20240106,18,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,甲子園,浦風,282049,兵庫県,西宮市,上甲子園５丁目,20240722,12,道路上,その他,10歳代,その他,施錠せず
窃盗,自転車盗,甲子園,浦風,282049,兵庫県,西宮市,甲子園浦風町,20231216,15,道路上,その他,10歳代,中学生,施錠した
窃盗,自転車盗,甲子園,浦風,282049,兵庫県,西宮市,甲子園浦風町,20240824,16,４階建て以上共同住宅,駐車（輪）場,50歳代,その他,施錠した
窃盗,自転車盗,甲子園,浦風,282049,兵庫県,西宮市,甲子園浦風町,20240921,8,その他,駐車（輪）場,30歳代,その他,施錠せず
窃盗,自転車盗,甲子園,浦風,282049,兵庫県,西宮市,甲子園浦風町,20241003,17,その他,駐車（輪）場,20歳代,大学生,施錠せず
窃盗,自転車盗,甲子園,浦風,282049,兵庫県,西宮市,甲子園浦風町,20241112,19,４階建て以上共同住宅,駐車（輪）場,50歳代,その他,施錠した
窃盗,自転車盗,甲子園,浦風,282049,兵庫県,西宮市,甲子園浦風町,20241116,19,道路上,その他,40歳代,その他,施錠せず
窃盗,自転車盗,甲子園,浦風,282049,兵庫県,西宮市,甲子園浦風町,20241214,17,道路上,その他,20歳代,その他,施錠せず
窃盗,自転車盗,甲子園,浦風,282049,兵庫県,西宮市,甲子園浦風町,20241021,19,駐車（輪）場,駐車（輪）場,10歳代,その他,施錠せず
窃盗,自転車盗,甲子園,浦風,282049,兵庫県,西宮市,甲子園高潮町,20240804,8,その他,駐車（輪）場,40歳代,その他,施錠せず
窃盗,自転車盗,甲子園,浦風,282049,兵庫県,西宮市,甲子園八番町,20240723,16,その他,駐車（輪）場,30歳代,その他,施錠せず
窃盗,自転車盗,甲子園,浦風,282049,兵庫県,西宮市,甲子園浜田町,20240220,18,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,40歳代,その他,施錠した
窃盗,自転車盗,甲子園,浦風,282049,兵庫県,西宮市,甲子園浜田町,20240407,12,道路上,その他,10歳代,中学生,施錠せず
窃盗,自転車盗,甲子園,浦風,282049,兵庫県,西宮市,甲子園浜田町,20240428,7,一戸建住宅,駐車（輪）場,50歳代,その他,施錠せず
窃盗,自転車盗,甲子園,浦風,282049,兵庫県,西宮市,甲子園浜田町,20240701,20,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,甲子園,浦風,282049,兵庫県,西宮市,甲子園浜田町,20241013,18,その他,その他,10歳代,小学生,施錠せず
窃盗,自転車盗,甲子園,浦風,282049,兵庫県,西宮市,甲子園春風町,20240212,9,一戸建住宅,駐車（輪）場,10歳代,中学生,施錠せず
窃盗,自転車盗,甲子園,浦風,282049,兵庫県,西宮市,甲子園春風町,20240621,18,４階建て以上共同住宅,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,甲子園,浦風,282049,兵庫県,西宮市,浜町,20240212,14,一戸建住宅,その他,60-64歳,その他,施錠せず
窃盗,自転車盗,甲子園,上甲子園,282049,兵庫県,西宮市,上甲子園１丁目,20240106,13,道路上,その他,10歳代,高校生,施錠せず
窃盗,自転車盗,甲子園,上甲子園,282049,兵庫県,西宮市,上甲子園１丁目,20240402,19,その他,その他,30歳代,その他,施錠せず
窃盗,自転車盗,甲子園,上甲子園,282049,兵庫県,西宮市,上甲子園１丁目,20240505,22,４階建て以上共同住宅,駐車（輪）場,10歳代,大学生,施錠した
窃盗,自転車盗,甲子園,上甲子園,282049,兵庫県,西宮市,上甲子園１丁目,20240512,21,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,10歳代,大学生,施錠せず
窃盗,自転車盗,甲子園,上甲子園,282049,兵庫県,西宮市,上甲子園１丁目,20240607,21,その他,駐車（輪）場,50歳代,その他,施錠した
窃盗,自転車盗,甲子園,上甲子園,282049,兵庫県,西宮市,上甲子園４丁目,20241223,17,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,10歳代,中学生,施錠せず
窃盗,自転車盗,甲子園,上甲子園,282049,兵庫県,西宮市,上甲子園５丁目,20240817,22,４階建て以上共同住宅,その他,10歳代,中学生,施錠せず
窃盗,自転車盗,甲子園,上甲子園,282049,兵庫県,西宮市,甲子園一番町,20240430,22,４階建て以上共同住宅,駐車（輪）場,10歳代,高校生,施錠せず
