罪名,手口,管轄警察署（発生地）,管轄交番・駐在所（発生地）,市区町村コード（発生地）,都道府県（発生地）,市区町村（発生地）,町丁目（発生地）,発生年月日（始期）,発生時（始期）,発生場所,発生場所の詳細,施錠関係,現金被害の有無
窃盗,車上ねらい,芦屋,業平橋,282065,兵庫県,芦屋市,業平町,2021[sanitize]08[sanitize]27,05,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,芦屋,業平橋,282065,兵庫県,芦屋市,平田北町,2021[sanitize]07[sanitize]20,21,駐車（輪）場,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,芦屋,業平橋,282065,兵庫県,芦屋市,平田北町,2021[sanitize]07[sanitize]29,19,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,芦屋,浜芦屋,282065,兵庫県,芦屋市,呉川町,2021[sanitize]07[sanitize]10,19,４階建て以上共同住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,芦屋,浜芦屋,282065,兵庫県,芦屋市,松浜町,2021[sanitize]04[sanitize]02,15,その他,その他,施錠せず,あり
窃盗,車上ねらい,芦屋,芦屋駅前,282065,兵庫県,芦屋市,大原町,2021[sanitize]07[sanitize]30,01,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,芦屋,芦屋駅前,282065,兵庫県,芦屋市,翠ケ丘町,2021[sanitize]10[sanitize]31,13,４階建て以上共同住宅,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,芦屋,芦屋駅前,282065,兵庫県,芦屋市,翠ケ丘町,2021[sanitize]11[sanitize]21,23,一戸建住宅,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,芦屋,高浜,282065,兵庫県,芦屋市,潮見町,2021[sanitize]09[sanitize]17,00,道路上,その他,施錠した,なし
窃盗,車上ねらい,芦屋,高浜,282065,兵庫県,芦屋市,高浜町,2021[sanitize]11[sanitize]21,12,４階建て以上共同住宅,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,芦屋,高浜,282065,兵庫県,芦屋市,高浜町,2021[sanitize]12[sanitize]22,19,一戸建住宅,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,西宮,上ヶ原,282049,兵庫県,西宮市,上ケ原二番町,2021[sanitize]09[sanitize]22,03,４階建て以上共同住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,西宮,上ヶ原,282049,兵庫県,西宮市,上ケ原八番町,2021[sanitize]05[sanitize]31,18,道路上,その他,施錠した,なし
窃盗,車上ねらい,西宮,上ヶ原,282049,兵庫県,西宮市,上ケ原山手町,2021[sanitize]04[sanitize]22,13,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,西宮,上之町,282049,兵庫県,西宮市,日野町,2021[sanitize]03[sanitize]16,19,その他,その他,施錠せず,あり
窃盗,車上ねらい,西宮,上之町,282049,兵庫県,西宮市,門前町,2021[sanitize]07[sanitize]25,19,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,西宮,上之町,282049,兵庫県,西宮市,薬師町,2021[sanitize]03[sanitize]08,13,道路上,その他,施錠せず,なし
窃盗,車上ねらい,西宮,二見,282049,兵庫県,西宮市,瓦林町,2021[sanitize]05[sanitize]31,10,道路上,その他,施錠せず,あり
窃盗,車上ねらい,西宮,今津駅前,282049,兵庫県,西宮市,今津曙町,2021[sanitize]07[sanitize]12,20,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,西宮,今津駅前,282049,兵庫県,西宮市,今津曙町,2021[sanitize]08[sanitize]02,09,道路上,その他,施錠した,あり
窃盗,車上ねらい,西宮,今津駅前,282049,兵庫県,西宮市,今津曙町,2021[sanitize]08[sanitize]10,16,一戸建住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,西宮,今津駅前,282049,兵庫県,西宮市,津門川町,2021[sanitize]09[sanitize]11,10,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,西宮,今津駅前,282049,兵庫県,西宮市,津門川町,2021[sanitize]10[sanitize]05,09,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,西宮,北口西,282049,兵庫県,西宮市,大畑町,2021[sanitize]07[sanitize]08,23,４階建て以上共同住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,西宮,北口西,282049,兵庫県,西宮市,大畑町,2021[sanitize]07[sanitize]31,12,４階建て以上共同住宅,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,西宮,北口西,282049,兵庫県,西宮市,丸橋町,2021[sanitize]10[sanitize]24,18,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,西宮,北口西,282049,兵庫県,西宮市,南昭和町,2021[sanitize]07[sanitize]14,06,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,西宮,名塩,282049,兵庫県,西宮市,名塩山荘,2021[sanitize]04[sanitize]02,08,道路上,その他,施錠せず,あり
窃盗,車上ねらい,西宮,夙川駅前,282049,兵庫県,西宮市,御茶家所町,2021[sanitize]07[sanitize]27,11,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,西宮,夙川駅前,282049,兵庫県,西宮市,御茶家所町,2021[sanitize]08[sanitize]02,17,一戸建住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,西宮,夙川駅前,282049,兵庫県,西宮市,松園町,2021[sanitize]09[sanitize]12,08,駐車（輪）場,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,西宮,寿,282049,兵庫県,西宮市,北名次町,2021[sanitize]10[sanitize]24,17,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,西宮,寿,282049,兵庫県,西宮市,寿町,2021[sanitize]10[sanitize]24,16,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,西宮,寿,282049,兵庫県,西宮市,清水町,2021[sanitize]09[sanitize]03,12,一戸建住宅,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,西宮,寿,282049,兵庫県,西宮市,城山,2021[sanitize]12[sanitize]10,14,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,西宮,寿,282049,兵庫県,西宮市,城ケ堀町,2021[sanitize]06[sanitize]15,16,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,西宮,寿,282049,兵庫県,西宮市,末広町,2021[sanitize]10[sanitize]30,18,４階建て以上共同住宅,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,西宮,寿,282049,兵庫県,西宮市,常磐町,2021[sanitize]05[sanitize]17,07,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,西宮,寿,282049,兵庫県,西宮市,南郷町,2021[sanitize]10[sanitize]24,22,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,西宮,寿,282049,兵庫県,西宮市,平松町,2021[sanitize]11[sanitize]28,15,その他,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,西宮,寿,282049,兵庫県,西宮市,若松町,2021[sanitize]08[sanitize]20,02,４階建て以上共同住宅,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,西宮,寿,282049,兵庫県,西宮市,若松町,2021[sanitize]09[sanitize]12,16,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,西宮,山口,282049,兵庫県,西宮市,山口町上山口,2021[sanitize]10[sanitize]24,09,４階建て以上共同住宅,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,西宮,山口,282049,兵庫県,西宮市,山口町下山口２丁目,2021[sanitize]12[sanitize]22,22,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,西宮,山口,282049,兵庫県,西宮市,山口町船坂,2021[sanitize]04[sanitize]10,21,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,西宮,山口,282049,兵庫県,西宮市,山口町船坂,2021[sanitize]10[sanitize]25,08,道路上,その他,施錠せず,あり
窃盗,車上ねらい,西宮,川添,282049,兵庫県,西宮市,大浜町,2020[sanitize]12[sanitize]31,17,道路上,その他,施錠した,あり
窃盗,車上ねらい,西宮,川添,282049,兵庫県,西宮市,上葭原町,2021[sanitize]12[sanitize]22,18,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,西宮,川添,282049,兵庫県,西宮市,川添町,2021[sanitize]08[sanitize]21,20,道路上,その他,施錠せず,なし
窃盗,車上ねらい,西宮,川添,282049,兵庫県,西宮市,西波止町,2021[sanitize]05[sanitize]09,20,その他,その他,施錠せず,あり
窃盗,車上ねらい,西宮,市庭,282049,兵庫県,西宮市,宮西町,2021[sanitize]12[sanitize]05,05,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,西宮,札場筋,282049,兵庫県,西宮市,久保町,2021[sanitize]05[sanitize]30,10,道路上,その他,施錠せず,あり
窃盗,車上ねらい,西宮,札場筋,282049,兵庫県,西宮市,久保町,2021[sanitize]07[sanitize]29,14,その他,その他,施錠せず,あり
窃盗,車上ねらい,西宮,札場筋,282049,兵庫県,西宮市,六湛寺町,2021[sanitize]03[sanitize]06,08,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,西宮,札場筋,282049,兵庫県,西宮市,六湛寺町,2021[sanitize]03[sanitize]16,06,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,西宮,札場筋,282049,兵庫県,西宮市,六湛寺町,2021[sanitize]11[sanitize]08,02,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,西宮,甲東園,282049,兵庫県,西宮市,甲東園１丁目,2021[sanitize]05[sanitize]23,16,４階建て以上共同住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,西宮,甲東園,282049,兵庫県,西宮市,松籟荘,2021[sanitize]10[sanitize]04,08,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,西宮,甲東園,282049,兵庫県,西宮市,松籟荘,2021[sanitize]11[sanitize]24,05,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,西宮,甲武橋,282049,兵庫県,西宮市,上大市４丁目,2021[sanitize]07[sanitize]25,19,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,西宮,甲武橋,282049,兵庫県,西宮市,段上町７丁目,2021[sanitize]03[sanitize]16,17,その他,その他,施錠せず,あり
窃盗,車上ねらい,西宮,甲武橋,282049,兵庫県,西宮市,段上町８丁目,2021[sanitize]07[sanitize]25,18,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,西宮,甲陽園,282049,兵庫県,西宮市,神園町,2021[sanitize]10[sanitize]23,18,４階建て以上共同住宅,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,西宮,甲陽園,282049,兵庫県,西宮市,神園町,2021[sanitize]11[sanitize]21,18,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,西宮,甲陽園,282049,兵庫県,西宮市,甲陽園東山町,2021[sanitize]11[sanitize]21,20,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,西宮,甲陽園,282049,兵庫県,西宮市,甲陽園目神山町,2021[sanitize]11[sanitize]21,19,一戸建住宅,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,西宮,社前,282049,兵庫県,西宮市,今津大東町,2021[sanitize]09[sanitize]23,23,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,西宮,社前,282049,兵庫県,西宮市,今津社前町,2021[sanitize]06[sanitize]09,16,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,西宮,社前,282049,兵庫県,西宮市,今津巽町,2021[sanitize]08[sanitize]16,18,４階建て以上共同住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,西宮,社前,282049,兵庫県,西宮市,津門住江町,2021[sanitize]08[sanitize]01,18,その他,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,西宮,社前,282049,兵庫県,西宮市,津門住江町,2021[sanitize]12[sanitize]20,20,４階建て以上共同住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,西宮,社前,282049,兵庫県,西宮市,浜松原町,2021[sanitize]06[sanitize]06,17,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,西宮,芦原,282049,兵庫県,西宮市,西福町,2021[sanitize]10[sanitize]07,16,駐車（輪）場,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,西宮,芦原,282049,兵庫県,西宮市,中殿町,2021[sanitize]01[sanitize]13,18,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,西宮,芦原,282049,兵庫県,西宮市,中前田町,2021[sanitize]06[sanitize]18,17,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,西宮,苦楽園,282049,兵庫県,西宮市,柏堂西町,2021[sanitize]07[sanitize]29,19,一戸建住宅,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,西宮,苦楽園,282049,兵庫県,西宮市,苦楽園一番町,2021[sanitize]11[sanitize]21,17,駐車（輪）場,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,西宮,苦楽園,282049,兵庫県,西宮市,苦楽園三番町,2021[sanitize]07[sanitize]29,21,一戸建住宅,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,西宮,西宮中央,282049,兵庫県,西宮市,高木東町,2021[sanitize]05[sanitize]01,21,その他,その他,施錠せず,あり
窃盗,車上ねらい,西宮,西宮中央,282049,兵庫県,西宮市,高松町,2021[sanitize]05[sanitize]06,17,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,西宮,西宮中央,282049,兵庫県,西宮市,高松町,2021[sanitize]05[sanitize]31,15,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,西宮,西宮中央,282049,兵庫県,西宮市,高松町,2021[sanitize]06[sanitize]29,23,その他,その他,施錠せず,あり
窃盗,車上ねらい,西宮,西宮中央,282049,兵庫県,西宮市,高松町,2021[sanitize]07[sanitize]09,14,その他,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,西宮,西宮浜,282049,兵庫県,西宮市,西宮浜３丁目,2021[sanitize]04[sanitize]03,18,その他,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,西宮,西宮浜,282049,兵庫県,西宮市,西宮浜３丁目,2021[sanitize]07[sanitize]20,19,その他,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,西宮,西宮駅前,282049,兵庫県,西宮市,池田町,2021[sanitize]06[sanitize]05,13,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,西宮,西宮駅前,282049,兵庫県,西宮市,池田町,2021[sanitize]10[sanitize]01,19,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,西宮,西宮駅前,282049,兵庫県,西宮市,染殿町,2021[sanitize]08[sanitize]03,03,道路上,その他,施錠せず,あり
窃盗,車上ねらい,西宮,越木岩,282049,兵庫県,西宮市,石刎町,2021[sanitize]11[sanitize]20,10,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,西宮,越木岩,282049,兵庫県,西宮市,西平町,2021[sanitize]12[sanitize]18,22,道路上,その他,施錠した,なし
窃盗,車上ねらい,西宮,越木岩,282049,兵庫県,西宮市,樋之池町,2021[sanitize]07[sanitize]21,17,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,西宮,越木岩,282049,兵庫県,西宮市,樋之池町,2021[sanitize]11[sanitize]20,18,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,西宮,青木,282049,兵庫県,西宮市,青木町,2021[sanitize]08[sanitize]14,17,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,西宮,青木,282049,兵庫県,西宮市,愛宕山,2021[sanitize]11[sanitize]08,19,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,西宮,青木,282049,兵庫県,西宮市,室川町,2021[sanitize]10[sanitize]30,18,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,甲子園,上田,282049,兵庫県,西宮市,上田東町,2021[sanitize]03[sanitize]12,19,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,甲子園,上田,282049,兵庫県,西宮市,東鳴尾町２丁目,2021[sanitize]08[sanitize]10,17,一戸建住宅,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,甲子園,上田,282049,兵庫県,西宮市,東鳴尾町２丁目,2021[sanitize]08[sanitize]14,17,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,甲子園,上甲子園,282049,兵庫県,西宮市,甲子園一番町,2021[sanitize]09[sanitize]15,10,道路上,その他,施錠した,あり
窃盗,車上ねらい,甲子園,上甲子園,282049,兵庫県,西宮市,甲子園口３丁目,2021[sanitize]09[sanitize]14,22,道路上,その他,施錠せず,なし
窃盗,車上ねらい,甲子園,中津,282049,兵庫県,西宮市,甲子園九番町,2021[sanitize]12[sanitize]20,22,一戸建住宅,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,甲子園,中津,282049,兵庫県,西宮市,甲子園高潮町,2021[sanitize]10[sanitize]03,10,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,甲子園,中津,282049,兵庫県,西宮市,甲子園高潮町,2021[sanitize]10[sanitize]03,17,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,甲子園,中津,282049,兵庫県,西宮市,甲子園浜１丁目,2021[sanitize]07[sanitize]31,21,その他,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,甲子園,中津,282049,兵庫県,西宮市,甲子園浜２丁目,2021[sanitize]09[sanitize]18,08,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,甲子園,小松,282049,兵庫県,西宮市,小松北町１丁目,2021[sanitize]11[sanitize]29,11,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,甲子園,小松,282049,兵庫県,西宮市,小松南町３丁目,2018[sanitize]12[sanitize]01,不明,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,甲子園,本郷,282049,兵庫県,西宮市,池開町,2021[sanitize]01[sanitize]02,03,道路上,その他,施錠した,あり
窃盗,車上ねらい,甲子園,本郷,282049,兵庫県,西宮市,甲子園八番町,2021[sanitize]04[sanitize]21,11,道路上,その他,施錠せず,なし
窃盗,車上ねらい,甲子園,本郷,282049,兵庫県,西宮市,鳴尾町５丁目,2021[sanitize]01[sanitize]04,16,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,甲子園,本郷,282049,兵庫県,西宮市,武庫川町,2021[sanitize]08[sanitize]29,20,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,甲子園,浦風,282049,兵庫県,西宮市,甲子園砂田町,2021[sanitize]11[sanitize]13,14,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,甲子園,高須,282049,兵庫県,西宮市,高須町１丁目,2021[sanitize]02[sanitize]09,17,道路上,その他,施錠せず,なし
窃盗,車上ねらい,甲子園,高須,282049,兵庫県,西宮市,高須町１丁目,2021[sanitize]06[sanitize]26,14,４階建て以上共同住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,甲子園,高須,282049,兵庫県,西宮市,高須町１丁目,2021[sanitize]10[sanitize]29,14,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,甲子園,高須,282049,兵庫県,西宮市,高須町２丁目,2021[sanitize]05[sanitize]14,03,４階建て以上共同住宅,その他,施錠せず,なし
窃盗,車上ねらい,甲子園,高須,282049,兵庫県,西宮市,高須町２丁目,2021[sanitize]05[sanitize]20,04,４階建て以上共同住宅,その他,施錠せず,なし
窃盗,車上ねらい,甲子園,高須,282049,兵庫県,西宮市,高須町２丁目,2021[sanitize]07[sanitize]07,15,４階建て以上共同住宅,その他,施錠せず,あり
窃盗,車上ねらい,尼崎南,センタープール前,282022,兵庫県,尼崎市,崇徳院３丁目,2021[sanitize]12[sanitize]26,14,その他,その他,施錠せず,なし
窃盗,車上ねらい,尼崎南,センタープール前,282022,兵庫県,尼崎市,道意町４丁目,2021[sanitize]01[sanitize]06,19,道路上,その他,施錠せず,なし
窃盗,車上ねらい,尼崎南,センタープール前,282022,兵庫県,尼崎市,道意町５丁目,2021[sanitize]11[sanitize]13,19,道路上,その他,施錠せず,あり
窃盗,車上ねらい,尼崎南,センタープール前,282022,兵庫県,尼崎市,武庫川町２丁目,2021[sanitize]08[sanitize]14,14,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,尼崎南,センタープール前,282022,兵庫県,尼崎市,武庫川町４丁目,2021[sanitize]08[sanitize]15,18,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,尼崎南,センタープール前,282022,兵庫県,尼崎市,蓬川町,2021[sanitize]12[sanitize]17,13,その他,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,尼崎南,センタープール前,282022,兵庫県,尼崎市,大庄西町１丁目,2021[sanitize]12[sanitize]16,11,道路上,その他,施錠せず,なし
窃盗,車上ねらい,尼崎南,七松,282022,兵庫県,尼崎市,七松町１丁目,2021[sanitize]06[sanitize]07,03,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,尼崎南,七松,282022,兵庫県,尼崎市,七松町２丁目,2020[sanitize]12[sanitize]29,12,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,尼崎南,七松,282022,兵庫県,尼崎市,七松町２丁目,2021[sanitize]09[sanitize]13,20,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,尼崎南,七松,282022,兵庫県,尼崎市,南七松町２丁目,2021[sanitize]12[sanitize]03,10,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,尼崎南,中央,282022,兵庫県,尼崎市,神田北通３丁目,2021[sanitize]07[sanitize]11,13,道路上,その他,施錠せず,あり
窃盗,車上ねらい,尼崎南,中央,282022,兵庫県,尼崎市,神田北通３丁目,2021[sanitize]11[sanitize]27,06,駐車（輪）場,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,尼崎南,中央,282022,兵庫県,尼崎市,北城内,2021[sanitize]12[sanitize]19,14,その他,その他,施錠せず,あり
窃盗,車上ねらい,尼崎南,中央,282022,兵庫県,尼崎市,昭和通５丁目,2021[sanitize]09[sanitize]05,12,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,尼崎南,中央,282022,兵庫県,尼崎市,昭和南通５丁目,2021[sanitize]05[sanitize]17,09,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,尼崎南,中央,282022,兵庫県,尼崎市,西本町３丁目,2021[sanitize]06[sanitize]09,11,その他,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,尼崎南,元浜,282022,兵庫県,尼崎市,道意町６丁目,2021[sanitize]01[sanitize]20,18,その他,その他,施錠した,なし
窃盗,車上ねらい,尼崎南,元浜,282022,兵庫県,尼崎市,元浜町１丁目,2021[sanitize]07[sanitize]26,15,その他,その他,施錠せず,あり
窃盗,車上ねらい,尼崎南,元浜,282022,兵庫県,尼崎市,元浜町２丁目,2021[sanitize]01[sanitize]08,19,一戸建住宅,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,尼崎南,元浜,282022,兵庫県,尼崎市,元浜町３丁目,2021[sanitize]07[sanitize]25,23,駐車（輪）場,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,尼崎南,元浜,282022,兵庫県,尼崎市,元浜町４丁目,2021[sanitize]11[sanitize]17,09,その他,その他,施錠せず,あり
窃盗,車上ねらい,尼崎南,出屋敷,282022,兵庫県,尼崎市,玄番南之町,2021[sanitize]01[sanitize]16,20,その他,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,尼崎南,出屋敷,282022,兵庫県,尼崎市,竹谷町２丁目,2021[sanitize]10[sanitize]03,12,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,尼崎南,大島,282022,兵庫県,尼崎市,稲葉荘１丁目,2021[sanitize]01[sanitize]27,13,駐車（輪）場,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,尼崎南,大島,282022,兵庫県,尼崎市,稲葉荘１丁目,2021[sanitize]09[sanitize]12,14,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,尼崎南,大島,282022,兵庫県,尼崎市,浜田町５丁目,2021[sanitize]06[sanitize]26,18,駐車（輪）場,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,尼崎南,大島,282022,兵庫県,尼崎市,大庄北３丁目,2021[sanitize]12[sanitize]13,18,駐車（輪）場,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,尼崎南,大島,282022,兵庫県,尼崎市,大庄北５丁目,2021[sanitize]07[sanitize]04,19,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,尼崎南,大庄,282022,兵庫県,尼崎市,大島２丁目,2021[sanitize]02[sanitize]13,16,その他,その他,施錠せず,なし
窃盗,車上ねらい,尼崎南,大庄,282022,兵庫県,尼崎市,大島２丁目,2021[sanitize]04[sanitize]11,13,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,尼崎南,御茶屋橋,282022,兵庫県,尼崎市,南城内,2021[sanitize]04[sanitize]20,04,その他,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,尼崎南,御茶屋橋,282022,兵庫県,尼崎市,南城内,2021[sanitize]11[sanitize]24,09,その他,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,尼崎南,御茶屋橋,282022,兵庫県,尼崎市,,2021[sanitize]12[sanitize]10,20,４階建て以上共同住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,尼崎南,昭和通,282022,兵庫県,尼崎市,西難波町３丁目,2021[sanitize]01[sanitize]04,12,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,尼崎南,昭和通,282022,兵庫県,尼崎市,西難波町４丁目,2021[sanitize]03[sanitize]04,11,道路上,その他,施錠せず,なし
窃盗,車上ねらい,尼崎南,昭和通,282022,兵庫県,尼崎市,東難波町５丁目,2021[sanitize]10[sanitize]21,21,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,尼崎南,東難波,282022,兵庫県,尼崎市,東難波町５丁目,2021[sanitize]06[sanitize]08,20,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,尼崎南,東難波,282022,兵庫県,尼崎市,東難波町５丁目,2021[sanitize]07[sanitize]21,20,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,尼崎南,稲葉荘,282022,兵庫県,尼崎市,稲葉荘３丁目,2021[sanitize]02[sanitize]18,08,その他,その他,施錠せず,あり
窃盗,車上ねらい,尼崎南,稲葉荘,282022,兵庫県,尼崎市,稲葉荘３丁目,2021[sanitize]11[sanitize]04,10,その他,その他,施錠せず,あり
窃盗,車上ねらい,尼崎南,稲葉荘,282022,兵庫県,尼崎市,稲葉元町１丁目,2021[sanitize]02[sanitize]27,13,道路上,その他,施錠せず,あり
窃盗,車上ねらい,尼崎南,稲葉荘,282022,兵庫県,尼崎市,稲葉元町２丁目,2021[sanitize]07[sanitize]01,00,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,尼崎南,稲葉荘,282022,兵庫県,尼崎市,稲葉元町２丁目,2021[sanitize]09[sanitize]11,02,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,尼崎南,稲葉荘,282022,兵庫県,尼崎市,稲葉元町３丁目,2021[sanitize]01[sanitize]08,17,道路上,その他,施錠した,なし
