罪名,手口,管轄警察署（発生地）,管轄交番・駐在所（発生地）,市区町村コード（発生地）,都道府県（発生地）,市区町村（発生地）,町丁目（発生地）,発生年月日（始期）,発生時（始期）,発生場所,発生場所の詳細,施錠関係,盗難防止装置の有無,現金以外の主な被害品
窃盗,オートバイ盗,神戸西,富士見が丘,281115,兵庫県,神戸市西区,月が丘５丁目,20240413,23,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,神戸西,枝吉,281115,兵庫県,神戸市西区,持子１丁目,20240215,12,一戸建住宅,その他,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,神戸西,井吹台,281115,兵庫県,神戸市西区,井吹台東町１丁目,20241212,19,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,なし
窃盗,オートバイ盗,神戸西,西戸田,281115,兵庫県,神戸市西区,平野町　印路,20240708,19,道路上,その他,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,神戸西,高和,281115,兵庫県,神戸市西区,押部谷町　養田,20240529,11,道路上,その他,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,有馬,唐櫃,281093,兵庫県,神戸市北区,有野町　唐櫃,20241017,10,道路上,その他,キーなし,なし,原動機付自転車（50cc未満）
窃盗,オートバイ盗,有馬,道場,281093,兵庫県,神戸市北区,道場町　生野,20241013,18,その他,駐車（輪）場,キーなし,なし,原動機付自転車（50cc未満）
窃盗,オートバイ盗,有馬,長尾,281093,兵庫県,神戸市北区,上津台８丁目,20241215,9,その他,駐車（輪）場,キーあり,なし,原動機付自転車（50cc未満）
窃盗,オートバイ盗,神戸北,鈴蘭台,281093,兵庫県,神戸市北区,鈴蘭台西町１丁目,20231130,19,道路上,その他,キーなし,なし,原動機付自転車（50cc未満）
窃盗,オートバイ盗,神戸北,鈴蘭台,281093,兵庫県,神戸市北区,鈴蘭台東町１丁目,20231230,22,道路上,その他,キーあり,なし,原動機付自転車（50cc未満）
窃盗,オートバイ盗,神戸北,北鈴蘭台,281093,兵庫県,神戸市北区,泉台１丁目,20241022,17,道路上,その他,キーなし,なし,原動機付自転車（50cc未満）
窃盗,オートバイ盗,神戸北,谷上駅前,281093,兵庫県,神戸市北区,松が枝町３丁目,20240201,0,駐車（輪）場,駐車（輪）場,キーなし,なし,原動機付自転車（50cc未満）
窃盗,オートバイ盗,神戸北,五葉,281093,兵庫県,神戸市北区,北五葉６丁目,20241113,16,４階建て以上共同住宅,駐車（輪）場,キーあり,なし,原動機付自転車（50cc未満）
窃盗,オートバイ盗,神戸北,五葉,281093,兵庫県,神戸市北区,南五葉１丁目,20240825,19,駐車（輪）場,駐車（輪）場,キーあり,なし,自動二輪（50cc超）
窃盗,オートバイ盗,神戸北,五葉,281093,兵庫県,神戸市北区,南五葉３丁目,20240930,17,一戸建住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,神戸北,山の街,281093,兵庫県,神戸市北区,緑町２丁目,20241210,15,一戸建住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,神戸北,山の街,281093,兵庫県,神戸市北区,緑町８丁目,20241207,19,一戸建住宅,駐車（輪）場,キーあり,なし,自動二輪（50cc超）
窃盗,オートバイ盗,神戸北,ひよどり台,281093,兵庫県,神戸市北区,ひよどり台５丁目,20241012,18,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc未満）
窃盗,オートバイ盗,神戸北,ひよどり台,281093,兵庫県,神戸市北区,ひよどり台５丁目,20241014,18,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc未満）
窃盗,オートバイ盗,神戸北,広陵,281093,兵庫県,神戸市北区,筑紫が丘８丁目,20241203,17,一戸建住宅,駐車（輪）場,キーあり,なし,自動二輪（50cc超）
窃盗,オートバイ盗,芦屋,業平橋,282065,兵庫県,芦屋市,業平町,20210315,0,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,芦屋,浜芦屋,282065,兵庫県,芦屋市,浜芦屋町,20240924,15,その他,駐車（輪）場,キーあり,なし,原動機付自転車（50cc未満）
窃盗,オートバイ盗,芦屋,高浜,282065,兵庫県,芦屋市,高浜町,20241023,10,駐車（輪）場,駐車（輪）場,キーあり,なし,自動二輪（50cc超）
窃盗,オートバイ盗,芦屋,高浜,282065,兵庫県,芦屋市,若葉町,20230401,0,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc未満）
窃盗,オートバイ盗,西宮,札場筋,282049,兵庫県,西宮市,産所町,20240409,12,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,原動機付自転車（50cc未満）
窃盗,オートバイ盗,西宮,札場筋,282049,兵庫県,西宮市,東町２丁目,20240213,20,道路上,その他,キーなし,なし,原動機付自転車（50cc未満）
窃盗,オートバイ盗,西宮,札場筋,282049,兵庫県,西宮市,東町２丁目,20240201,0,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc未満）
窃盗,オートバイ盗,西宮,札場筋,282049,兵庫県,西宮市,六湛寺町,20240211,17,その他,駐車（輪）場,キーあり,なし,原動機付自転車（50cc未満）
窃盗,オートバイ盗,西宮,札場筋,282049,兵庫県,西宮市,六湛寺町,20240916,13,その他,駐車（輪）場,キーなし,なし,原動機付自転車（50cc未満）
窃盗,オートバイ盗,西宮,夙川駅前,282049,兵庫県,西宮市,大谷町,20240705,8,４階建て以上共同住宅,その他,キーなし,なし,原動機付自転車（50cc未満）
窃盗,オートバイ盗,西宮,寿,282049,兵庫県,西宮市,城ケ堀町,20241110,17,道路上,その他,キーなし,なし,原動機付自転車（50cc未満）
窃盗,オートバイ盗,西宮,青木,282049,兵庫県,西宮市,愛宕山,20240905,23,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーあり,なし,自動二輪（50cc超）
窃盗,オートバイ盗,西宮,青木,282049,兵庫県,西宮市,河原町,20240619,12,その他,駐車（輪）場,キーなし,なし,原動機付自転車（50cc未満）
窃盗,オートバイ盗,西宮,青木,282049,兵庫県,西宮市,室川町,20241025,16,その他,駐車（輪）場,キーあり,なし,原動機付自転車（50cc未満）
窃盗,オートバイ盗,西宮,芦原,282049,兵庫県,西宮市,芦原町,20240724,0,４階建て以上共同住宅,駐車（輪）場,キーあり,なし,自動二輪（50cc超）
窃盗,オートバイ盗,西宮,芦原,282049,兵庫県,西宮市,西福町,20240726,15,その他,駐車（輪）場,キーあり,なし,原動機付自転車（50cc未満）
窃盗,オートバイ盗,西宮,芦原,282049,兵庫県,西宮市,森下町,20240427,17,駐車（輪）場,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,西宮,芦原,282049,兵庫県,西宮市,森下町,20240930,11,４階建て以上共同住宅,その他,キーなし,なし,原動機付自転車（50cc未満）
窃盗,オートバイ盗,西宮,西宮中央,282049,兵庫県,西宮市,北口町,20240724,14,道路上,その他,キーあり,なし,原動機付自転車（50cc未満）
窃盗,オートバイ盗,西宮,西宮中央,282049,兵庫県,西宮市,北口町,20240815,17,その他,駐車（輪）場,キーあり,なし,自動二輪（50cc超）
窃盗,オートバイ盗,西宮,西宮中央,282049,兵庫県,西宮市,高木東町,20230515,0,道路上,その他,キーなし,なし,原動機付自転車（50cc未満）
窃盗,オートバイ盗,西宮,西宮中央,282049,兵庫県,西宮市,高松町,20240731,17,道路上,その他,キーあり,なし,原動機付自転車（50cc未満）
窃盗,オートバイ盗,西宮,北口西,282049,兵庫県,西宮市,甲風園１丁目,20240620,22,道路上,その他,キーなし,なし,原動機付自転車（50cc未満）
窃盗,オートバイ盗,西宮,北口西,282049,兵庫県,西宮市,南昭和町,20240912,1,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc未満）
窃盗,オートバイ盗,西宮,上之町,282049,兵庫県,西宮市,門前町,20241103,22,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,原動機付自転車（50cc未満）
窃盗,オートバイ盗,西宮,甲武橋,282049,兵庫県,西宮市,段上町８丁目,20240310,11,一戸建住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc未満）
窃盗,オートバイ盗,西宮,甲東園,282049,兵庫県,西宮市,上大市３丁目,20241004,1,道路上,その他,キーあり,なし,原動機付自転車（50cc未満）
窃盗,オートバイ盗,西宮,山口,282049,兵庫県,西宮市,山口町上山口,20240501,8,その他,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,甲子園,本郷,282049,兵庫県,西宮市,鳴尾町２丁目,20240904,8,４階建て以上共同住宅,その他,キーあり,なし,自動二輪（50cc超）
窃盗,オートバイ盗,甲子園,小松,282049,兵庫県,西宮市,里中町３丁目,20241104,0,一戸建住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc未満）
窃盗,オートバイ盗,甲子園,上田,282049,兵庫県,西宮市,東鳴尾町２丁目,20240923,12,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,原動機付自転車（50cc未満）
窃盗,オートバイ盗,甲子園,中津,282049,兵庫県,西宮市,甲子園網引町,20241012,19,道路上,その他,キーあり,なし,自動二輪（50cc超）
窃盗,オートバイ盗,甲子園,高須,282049,兵庫県,西宮市,高須町１丁目,20241025,6,４階建て以上共同住宅,駐車（輪）場,キーなし,あり,自動二輪（50cc超）
窃盗,オートバイ盗,甲子園,高須,282049,兵庫県,西宮市,高須町１丁目,20241027,20,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc未満）
窃盗,オートバイ盗,甲子園,高須,282049,兵庫県,西宮市,高須町１丁目,20241220,18,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,甲子園,高須,282049,兵庫県,西宮市,高須町２丁目,20240627,9,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,甲子園,高須,282049,兵庫県,西宮市,高須町２丁目,20240826,6,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc未満）
窃盗,オートバイ盗,甲子園,高須,282049,兵庫県,西宮市,鳴尾浜１丁目,20240907,21,その他,駐車（輪）場,キーあり,なし,原動機付自転車（50cc未満）
窃盗,オートバイ盗,尼崎南,東難波,282022,兵庫県,尼崎市,西難波町４丁目,20241219,13,道路上,その他,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,尼崎南,東難波,282022,兵庫県,尼崎市,東難波町５丁目,20241206,9,道路上,その他,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,尼崎南,西難波,282022,兵庫県,尼崎市,西難波町１丁目,20241027,4,道路上,その他,キーあり,なし,自動二輪（50cc超）
窃盗,オートバイ盗,尼崎南,西難波,282022,兵庫県,尼崎市,東難波町３丁目,20240327,19,一戸建住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc未満）
窃盗,オートバイ盗,尼崎南,西難波,282022,兵庫県,尼崎市,東難波町３丁目,20240327,19,一戸建住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc未満）
窃盗,オートバイ盗,尼崎南,西難波,282022,兵庫県,尼崎市,東難波町３丁目,20231001,0,一戸建住宅,その他,キーあり,なし,原動機付自転車（50cc未満）
窃盗,オートバイ盗,尼崎南,西難波,282022,兵庫県,尼崎市,東難波町３丁目,20240508,19,一戸建住宅,駐車（輪）場,キーなし,あり,自動二輪（50cc超）
窃盗,オートバイ盗,尼崎南,竹谷,282022,兵庫県,尼崎市,宮内町３丁目,20240205,20,道路上,その他,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,尼崎南,中央,282022,兵庫県,尼崎市,神田中通３丁目,20240227,9,道路上,その他,キーあり,なし,自動二輪（50cc超）
窃盗,オートバイ盗,尼崎南,中央,282022,兵庫県,尼崎市,昭和通４丁目,20241217,9,駐車（輪）場,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,尼崎南,中央,282022,兵庫県,尼崎市,昭和通４丁目,20241216,22,４階建て以上共同住宅,駐車（輪）場,キーなし,あり,自動二輪（50cc超）
窃盗,オートバイ盗,尼崎南,中央,282022,兵庫県,尼崎市,建家町,20240207,16,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc未満）
窃盗,オートバイ盗,尼崎南,中央,282022,兵庫県,尼崎市,西本町２丁目,20240815,18,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,尼崎南,中央,282022,兵庫県,尼崎市,西本町２丁目,20241125,10,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,原動機付自転車（50cc未満）
窃盗,オートバイ盗,尼崎南,中央,282022,兵庫県,尼崎市,西御園町,20240905,19,道路上,その他,キーあり,なし,原動機付自転車（50cc未満）
窃盗,オートバイ盗,尼崎南,大物,282022,兵庫県,尼崎市,北大物町,20240212,9,道路上,その他,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,尼崎南,大物,282022,兵庫県,尼崎市,北大物町,20240722,19,一戸建住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,尼崎南,大物,282022,兵庫県,尼崎市,昭和通２丁目,20241219,16,その他,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,尼崎南,七松,282022,兵庫県,尼崎市,七松町１丁目,20241006,13,その他,駐車（輪）場,キーあり,なし,自動二輪（50cc超）
窃盗,オートバイ盗,尼崎南,稲葉荘,282022,兵庫県,尼崎市,西立花町５丁目,20220701,不明,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc未満）
窃盗,オートバイ盗,尼崎南,大庄,282022,兵庫県,尼崎市,大島２丁目,20240127,4,一戸建住宅,駐車（輪）場,キーあり,なし,自動二輪（50cc超）
窃盗,オートバイ盗,尼崎南,大庄,282022,兵庫県,尼崎市,大島２丁目,20240206,19,駐車（輪）場,駐車（輪）場,キーなし,なし,原動機付自転車（50cc未満）
窃盗,オートバイ盗,尼崎南,大庄,282022,兵庫県,尼崎市,大庄　西町２丁目,20240428,18,一戸建住宅,その他,キーあり,なし,原動機付自転車（50cc未満）
窃盗,オートバイ盗,尼崎南,大庄,282022,兵庫県,尼崎市,大庄　西町２丁目,20240503,19,一戸建住宅,その他,キーあり,なし,なし
窃盗,オートバイ盗,尼崎南,センタープール前,282022,兵庫県,尼崎市,崇徳院２丁目,20240316,18,４階建て以上共同住宅,駐車（輪）場,キーあり,なし,自動二輪（50cc超）
窃盗,オートバイ盗,尼崎南,センタープール前,282022,兵庫県,尼崎市,崇徳院２丁目,20240814,22,一戸建住宅,駐車（輪）場,キーあり,なし,自動二輪（50cc超）
窃盗,オートバイ盗,尼崎南,センタープール前,282022,兵庫県,尼崎市,道意町３丁目,20240703,20,道路上,その他,キーなし,なし,原動機付自転車（50cc未満）
窃盗,オートバイ盗,尼崎南,センタープール前,282022,兵庫県,尼崎市,蓬川町,20190601,不明,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,尼崎東,長洲,282022,兵庫県,尼崎市,長洲東通３丁目,20240607,21,その他の住宅（３階建て以下共同住宅等）,その他,キーあり,なし,自動二輪（50cc超）
窃盗,オートバイ盗,尼崎東,長洲,282022,兵庫県,尼崎市,西長洲町３丁目,20221201,17,その他の住宅（３階建て以下共同住宅等）,その他,キーなし,なし,原動機付自転車（50cc未満）
窃盗,オートバイ盗,尼崎東,杭瀬,282022,兵庫県,尼崎市,梶ケ島,20240904,7,４階建て以上共同住宅,その他,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,尼崎東,杭瀬,282022,兵庫県,尼崎市,杭瀬南新町４丁目,20241031,16,一戸建住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,尼崎東,杭瀬,282022,兵庫県,尼崎市,常光寺２丁目,20241201,12,駐車（輪）場,駐車（輪）場,キーなし,なし,原動機付自転車（50cc未満）
窃盗,オートバイ盗,尼崎東,潮江,282022,兵庫県,尼崎市,潮江１丁目,20240129,21,その他,駐車（輪）場,キーあり,あり,原動機付自転車（50cc未満）
窃盗,オートバイ盗,尼崎東,潮江,282022,兵庫県,尼崎市,潮江１丁目,20230820,11,その他,駐車（輪）場,キーなし,なし,原動機付自転車（50cc未満）
窃盗,オートバイ盗,尼崎東,潮江,282022,兵庫県,尼崎市,潮江２丁目,20240911,7,４階建て以上共同住宅,駐車（輪）場,キーなし,あり,原動機付自転車（50cc未満）
窃盗,オートバイ盗,尼崎東,潮江,282022,兵庫県,尼崎市,潮江４丁目,20240425,20,道路上,その他,キーなし,あり,原動機付自転車（50cc未満）
窃盗,オートバイ盗,尼崎東,潮江,282022,兵庫県,尼崎市,次屋１丁目,20240709,21,４階建て以上共同住宅,駐車（輪）場,キーあり,なし,自動二輪（50cc超）
窃盗,オートバイ盗,尼崎東,潮江,282022,兵庫県,尼崎市,浜１丁目,20240210,14,４階建て以上共同住宅,駐車（輪）場,キーあり,なし,自動二輪（50cc超）
窃盗,オートバイ盗,尼崎東,潮江,282022,兵庫県,尼崎市,浜２丁目,20240913,20,一戸建住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc未満）
窃盗,オートバイ盗,尼崎東,神崎,282022,兵庫県,尼崎市,神崎町,20240923,19,４階建て以上共同住宅,その他,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,尼崎東,神崎,282022,兵庫県,尼崎市,額田町,20211220,17,４階建て以上共同住宅,駐車（輪）場,キーあり,なし,自動二輪（50cc超）
窃盗,オートバイ盗,尼崎東,下坂部,282022,兵庫県,尼崎市,久々知３丁目,20231225,0,駐車（輪）場,駐車（輪）場,キーあり,なし,自動二輪（50cc超）
窃盗,オートバイ盗,尼崎東,下坂部,282022,兵庫県,尼崎市,久々知３丁目,20241217,18,道路上,その他,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,尼崎東,下坂部,282022,兵庫県,尼崎市,名神町３丁目,20241118,17,その他,その他,キーあり,なし,原動機付自転車（50cc未満）
窃盗,オートバイ盗,尼崎東,西長洲,282022,兵庫県,尼崎市,西長洲町３丁目,20240105,17,その他,駐車（輪）場,キーあり,なし,自動二輪（50cc超）
窃盗,オートバイ盗,尼崎東,上坂部,282022,兵庫県,尼崎市,瓦宮２丁目,20240308,15,一戸建住宅,駐車（輪）場,キーあり,なし,原動機付自転車（50cc未満）
窃盗,オートバイ盗,尼崎東,上坂部,282022,兵庫県,尼崎市,若王寺３丁目,20240805,0,一戸建住宅,駐車（輪）場,キーあり,なし,自動二輪（50cc超）
窃盗,オートバイ盗,尼崎東,食満,282022,兵庫県,尼崎市,口田中１丁目,20240624,20,一戸建住宅,その他,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,尼崎東,食満,282022,兵庫県,尼崎市,御園１丁目,20240712,18,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーあり,なし,原動機付自転車（50cc未満）
窃盗,オートバイ盗,尼崎東,園田,282022,兵庫県,尼崎市,東園田町９丁目,20240518,18,４階建て以上共同住宅,駐車（輪）場,キーあり,あり,自動二輪（50cc超）
窃盗,オートバイ盗,尼崎東,園田,282022,兵庫県,尼崎市,東園田町９丁目,20240519,3,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,尼崎北,阪急塚口駅前,282022,兵庫県,尼崎市,南塚口町３丁目,20230815,17,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,尼崎北,阪急塚口駅前,282022,兵庫県,尼崎市,南塚口町８丁目,20240626,17,一戸建住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,尼崎北,塚口東,282022,兵庫県,尼崎市,塚口本町３丁目,20240530,23,一戸建住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc未満）
窃盗,オートバイ盗,尼崎北,塚口東,282022,兵庫県,尼崎市,塚口本町４丁目,20240211,10,その他,駐車（輪）場,キーあり,なし,原動機付自転車（50cc未満）
窃盗,オートバイ盗,尼崎北,塚口東,282022,兵庫県,尼崎市,塚口本町７丁目,20241113,15,その他,その他,キーあり,なし,自動二輪（50cc超）
窃盗,オートバイ盗,尼崎北,生島,282022,兵庫県,尼崎市,大西町１丁目,20240429,11,駐車（輪）場,駐車（輪）場,キーなし,あり,自動二輪（50cc超）
窃盗,オートバイ盗,尼崎北,生島,282022,兵庫県,尼崎市,南塚口町７丁目,20240510,16,その他,駐車（輪）場,キーなし,なし,原動機付自転車（50cc未満）
窃盗,オートバイ盗,尼崎北,生島,282022,兵庫県,尼崎市,南武庫之荘１丁目,20240420,10,その他,駐車（輪）場,キーなし,なし,原動機付自転車（50cc未満）
窃盗,オートバイ盗,尼崎北,生島,282022,兵庫県,尼崎市,南武庫之荘２丁目,20240402,18,一戸建住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,尼崎北,生島,282022,兵庫県,尼崎市,上ノ島町２丁目,20240510,11,その他,駐車（輪）場,キーなし,なし,原動機付自転車（50cc未満）
窃盗,オートバイ盗,尼崎北,生島,282022,兵庫県,尼崎市,栗山町２丁目,20240517,7,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,尼崎北,武庫之荘,282022,兵庫県,尼崎市,南武庫之荘１丁目,20241201,14,道路上,その他,キーあり,なし,原動機付自転車（50cc未満）
窃盗,オートバイ盗,尼崎北,南武庫之荘,282022,兵庫県,尼崎市,南武庫之荘４丁目,20240606,22,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,尼崎北,西武庫,282022,兵庫県,尼崎市,常松１丁目,20210501,12,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc未満）
窃盗,オートバイ盗,尼崎北,西武庫,282022,兵庫県,尼崎市,常松１丁目,20241108,9,その他の住宅（３階建て以下共同住宅等）,その他,キーあり,なし,原動機付自転車（50cc未満）
窃盗,オートバイ盗,尼崎北,西武庫,282022,兵庫県,尼崎市,武庫町１丁目,20240321,19,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,尼崎北,西武庫,282022,兵庫県,尼崎市,武庫町１丁目,20241123,19,その他,駐車（輪）場,キーあり,なし,原動機付自転車（50cc未満）
窃盗,オートバイ盗,尼崎北,西武庫,282022,兵庫県,尼崎市,武庫元町１丁目,20240312,18,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc未満）
窃盗,オートバイ盗,尼崎北,西武庫,282022,兵庫県,尼崎市,武庫元町２丁目,20240512,12,一戸建住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,尼崎北,西武庫,282022,兵庫県,尼崎市,武庫元町２丁目,20240924,14,その他,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,尼崎北,西武庫,282022,兵庫県,尼崎市,武庫元町３丁目,20240215,20,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc未満）
窃盗,オートバイ盗,尼崎北,西武庫,282022,兵庫県,尼崎市,武庫元町３丁目,20240324,20,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc未満）
窃盗,オートバイ盗,尼崎北,西武庫,282022,兵庫県,尼崎市,武庫元町３丁目,20240812,9,４階建て以上共同住宅,その他,キーなし,なし,その他
窃盗,オートバイ盗,尼崎北,尾浜,282022,兵庫県,尼崎市,尾浜町３丁目,20240408,15,道路上,その他,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,尼崎北,尾浜,282022,兵庫県,尼崎市,名神町１丁目,20240820,19,道路上,その他,キーあり,なし,原動機付自転車（50cc未満）
窃盗,オートバイ盗,尼崎北,尾浜,282022,兵庫県,尼崎市,名神町２丁目,20220828,7,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,尼崎北,立花駅前,282022,兵庫県,尼崎市,三反田町２丁目,20191001,不明,４階建て以上共同住宅,駐車（輪）場,キーなし,あり,自動二輪（50cc超）
窃盗,オートバイ盗,尼崎北,立花駅前,282022,兵庫県,尼崎市,立花町１丁目,20240501,18,その他,駐車（輪）場,キーあり,なし,原動機付自転車（50cc未満）
窃盗,オートバイ盗,尼崎北,立花駅前,282022,兵庫県,尼崎市,立花町４丁目,20240802,20,その他,駐車（輪）場,キーなし,なし,原動機付自転車（50cc未満）
窃盗,オートバイ盗,尼崎北,立花駅前,282022,兵庫県,尼崎市,水堂町１丁目,20240229,18,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc未満）
窃盗,オートバイ盗,伊丹,阪急駅前,282073,兵庫県,伊丹市,行基町１丁目,20240920,23,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,伊丹,阪急駅前,282073,兵庫県,伊丹市,中央１丁目,20240216,14,その他,駐車（輪）場,キーあり,なし,原動機付自転車（50cc未満）
窃盗,オートバイ盗,伊丹,阪急駅前,282073,兵庫県,伊丹市,中央６丁目,20240213,19,その他,駐車（輪）場,キーあり,なし,原動機付自転車（50cc未満）
窃盗,オートバイ盗,伊丹,阪急駅前,282073,兵庫県,伊丹市,西台４丁目,20240222,18,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーあり,なし,原動機付自転車（50cc未満）
窃盗,オートバイ盗,伊丹,新伊丹,282073,兵庫県,伊丹市,昆陽東６丁目,20240516,18,駐車（輪）場,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,伊丹,新伊丹,282073,兵庫県,伊丹市,昆陽東６丁目,20240901,4,駐車（輪）場,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,伊丹,稲野,282073,兵庫県,伊丹市,稲野町１丁目,20240601,9,一戸建住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,伊丹,稲野,282073,兵庫県,伊丹市,柏木町３丁目,20241119,8,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,伊丹,野間,282073,兵庫県,伊丹市,鈴原町９丁目,20240812,18,駐車（輪）場,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,伊丹,野間,282073,兵庫県,伊丹市,南野４丁目,20240826,0,その他,その他,キーなし,なし,原動機付自転車（50cc未満）
窃盗,オートバイ盗,伊丹,神津,282073,兵庫県,伊丹市,森本２丁目,20240523,22,４階建て以上共同住宅,駐車（輪）場,キーなし,あり,なし
窃盗,オートバイ盗,伊丹,北村,282073,兵庫県,伊丹市,北伊丹９丁目,20240203,15,その他,駐車（輪）場,キーあり,なし,原動機付自転車（50cc未満）
窃盗,オートバイ盗,伊丹,緑ヶ丘,282073,兵庫県,伊丹市,大鹿７丁目,20240921,22,その他,駐車（輪）場,キーあり,なし,原動機付自転車（50cc未満）
窃盗,オートバイ盗,伊丹,緑ヶ丘,282073,兵庫県,伊丹市,東野６丁目,20241211,18,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
