罪名,手口,管轄警察署（発生地）,管轄交番・駐在所（発生地）,市区町村コード（発生地）,都道府県（発生地）,市区町村（発生地）,町丁目（発生地）,発生年月日（始期）,発生時（始期）,発生場所,発生場所の詳細,被害者の年齢,被害者の職業,施錠関係
窃盗,自転車盗,加古川,平津,282103,兵庫県,加古川市,米田町平津,2023[sanitize]06[sanitize]23,16,その他,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,加古川,平津,282103,兵庫県,加古川市,米田町平津,2023[sanitize]06[sanitize]24,14,その他,駐車（輪）場,10歳代,その他,施錠せず
窃盗,自転車盗,加古川,平津,282103,兵庫県,加古川市,米田町平津,2023[sanitize]06[sanitize]29,13,その他,駐車（輪）場,50歳代,その他,施錠した
窃盗,自転車盗,加古川,平津,282103,兵庫県,加古川市,米田町平津,2023[sanitize]06[sanitize]30,19,その他,駐車（輪）場,40歳代,その他,施錠した
窃盗,自転車盗,加古川,平津,282103,兵庫県,加古川市,米田町平津,2023[sanitize]07[sanitize]09,07,その他,駐車（輪）場,10歳代,大学生,施錠せず
窃盗,自転車盗,加古川,平津,282103,兵庫県,加古川市,米田町平津,2023[sanitize]07[sanitize]21,13,その他,駐車（輪）場,50歳代,その他,施錠せず
窃盗,自転車盗,加古川,平津,282103,兵庫県,加古川市,米田町平津,2023[sanitize]07[sanitize]28,09,その他,駐車（輪）場,10歳代,高校生,施錠した
窃盗,自転車盗,加古川,平津,282103,兵庫県,加古川市,米田町平津,2023[sanitize]07[sanitize]30,07,その他,駐車（輪）場,10歳代,高校生,施錠した
窃盗,自転車盗,加古川,平津,282103,兵庫県,加古川市,米田町平津,2023[sanitize]08[sanitize]10,06,その他,駐車（輪）場,20歳代,大学生,施錠せず
窃盗,自転車盗,加古川,平津,282103,兵庫県,加古川市,米田町平津,2023[sanitize]08[sanitize]16,10,その他,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,加古川,平津,282103,兵庫県,加古川市,米田町平津,2023[sanitize]09[sanitize]08,20,一戸建住宅,駐車（輪）場,50歳代,その他,施錠せず
窃盗,自転車盗,加古川,平津,282103,兵庫県,加古川市,米田町平津,2023[sanitize]09[sanitize]10,16,その他,駐車（輪）場,50歳代,その他,施錠した
窃盗,自転車盗,加古川,平津,282103,兵庫県,加古川市,米田町平津,2023[sanitize]09[sanitize]19,17,一戸建住宅,駐車（輪）場,65[sanitize]69歳,その他,施錠せず
窃盗,自転車盗,加古川,平津,282103,兵庫県,加古川市,米田町平津,2023[sanitize]09[sanitize]20,13,４階建て以上共同住宅,駐車（輪）場,30歳代,その他,施錠した
窃盗,自転車盗,加古川,平津,282103,兵庫県,加古川市,米田町平津,2023[sanitize]09[sanitize]23,16,その他,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,加古川,平津,282103,兵庫県,加古川市,米田町平津,2023[sanitize]10[sanitize]04,09,その他,駐車（輪）場,60[sanitize]64歳,その他,施錠した
窃盗,自転車盗,加古川,平津,282103,兵庫県,加古川市,米田町平津,2023[sanitize]10[sanitize]09,06,その他,駐車（輪）場,10歳代,その他,施錠せず
窃盗,自転車盗,加古川,平津,282103,兵庫県,加古川市,米田町平津,2023[sanitize]10[sanitize]13,13,その他,駐車（輪）場,10歳代,高校生,施錠した
窃盗,自転車盗,加古川,平津,282103,兵庫県,加古川市,米田町平津,2023[sanitize]10[sanitize]17,07,その他,駐車（輪）場,40歳代,その他,施錠した
窃盗,自転車盗,加古川,平津,282103,兵庫県,加古川市,米田町平津,2023[sanitize]10[sanitize]18,08,その他,駐車（輪）場,40歳代,その他,施錠した
窃盗,自転車盗,加古川,平津,282103,兵庫県,加古川市,米田町平津,2023[sanitize]11[sanitize]04,11,その他,駐車（輪）場,50歳代,その他,施錠せず
窃盗,自転車盗,加古川,平津,282103,兵庫県,加古川市,米田町平津,2023[sanitize]11[sanitize]15,08,その他,駐車（輪）場,10歳代,大学生,施錠せず
窃盗,自転車盗,加古川,平津,282103,兵庫県,加古川市,米田町平津,2023[sanitize]11[sanitize]29,07,その他,駐車（輪）場,10歳代,高校生,施錠した
窃盗,自転車盗,加古川,平津,282103,兵庫県,加古川市,米田町平津,2023[sanitize]12[sanitize]15,09,その他,駐車（輪）場,10歳代,大学生,施錠した
窃盗,自転車盗,加古川,平津,282103,兵庫県,加古川市,米田町平津,2023[sanitize]12[sanitize]25,09,その他,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,加古川,新神野,282103,兵庫県,加古川市,神野町西条,2023[sanitize]03[sanitize]15,09,その他,駐車（輪）場,70歳以上,その他,施錠せず
窃盗,自転車盗,加古川,新神野,282103,兵庫県,加古川市,神野町西条,2023[sanitize]07[sanitize]14,09,その他,駐車（輪）場,10歳代,大学生,施錠せず
窃盗,自転車盗,加古川,新神野,282103,兵庫県,加古川市,神野町西条,2023[sanitize]07[sanitize]14,16,その他,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,加古川,新神野,282103,兵庫県,加古川市,神野町西条,2023[sanitize]07[sanitize]19,07,その他,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,加古川,新神野,282103,兵庫県,加古川市,神野町西条,2023[sanitize]08[sanitize]17,07,その他,駐車（輪）場,40歳代,その他,施錠せず
窃盗,自転車盗,加古川,新神野,282103,兵庫県,加古川市,神野町西条,2023[sanitize]09[sanitize]08,06,その他,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,加古川,新神野,282103,兵庫県,加古川市,神野町西条,2023[sanitize]09[sanitize]20,07,その他,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,加古川,新神野,282103,兵庫県,加古川市,神野町西条,2023[sanitize]09[sanitize]22,11,その他,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,加古川,新神野,282103,兵庫県,加古川市,神野町西条,2023[sanitize]10[sanitize]08,06,その他,駐車（輪）場,10歳代,高校生,施錠した
窃盗,自転車盗,加古川,新神野,282103,兵庫県,加古川市,西条山手１丁目,2023[sanitize]07[sanitize]24,10,一戸建住宅,その他,30歳代,その他,施錠せず
窃盗,自転車盗,加古川,新神野,282103,兵庫県,加古川市,新神野３丁目,2023[sanitize]02[sanitize]13,08,その他,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,加古川,新神野,282103,兵庫県,加古川市,新神野３丁目,2023[sanitize]06[sanitize]25,11,その他,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,加古川,日岡,282103,兵庫県,加古川市,加古川町大野,2023[sanitize]03[sanitize]11,17,道路上,その他,50歳代,その他,施錠せず
窃盗,自転車盗,加古川,日岡,282103,兵庫県,加古川市,加古川町大野,2023[sanitize]03[sanitize]31,13,その他,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,加古川,日岡,282103,兵庫県,加古川市,加古川町大野,2023[sanitize]04[sanitize]03,11,その他,駐車（輪）場,10歳代,高校生,施錠した
窃盗,自転車盗,加古川,日岡,282103,兵庫県,加古川市,加古川町大野,2023[sanitize]06[sanitize]24,07,その他,駐車（輪）場,20歳代,大学生,施錠せず
窃盗,自転車盗,加古川,日岡,282103,兵庫県,加古川市,加古川町大野,2023[sanitize]08[sanitize]09,17,その他,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,加古川,日岡,282103,兵庫県,加古川市,加古川町大野,2023[sanitize]08[sanitize]10,08,その他,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,加古川,日岡,282103,兵庫県,加古川市,加古川町大野,2023[sanitize]08[sanitize]23,10,その他,駐車（輪）場,10歳代,中学生,施錠せず
窃盗,自転車盗,加古川,日岡,282103,兵庫県,加古川市,加古川町大野,2023[sanitize]12[sanitize]17,10,その他,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,加古川,日岡,282103,兵庫県,加古川市,加古川町中津,2023[sanitize]06[sanitize]29,13,一戸建住宅,その他,20歳代,その他,施錠せず
窃盗,自転車盗,加古川,日岡,282103,兵庫県,加古川市,加古川町中津,2023[sanitize]08[sanitize]09,19,その他,駐車（輪）場,50歳代,その他,施錠した
窃盗,自転車盗,加古川,日岡,282103,兵庫県,加古川市,加古川町中津,2023[sanitize]09[sanitize]17,09,その他の住宅（３階建て以下共同住宅等）,その他,40歳代,その他,施錠せず
窃盗,自転車盗,加古川,日岡,282103,兵庫県,加古川市,加古川町美乃利,2023[sanitize]02[sanitize]11,20,一戸建住宅,駐車（輪）場,10歳代,中学生,施錠せず
窃盗,自転車盗,加古川,日岡,282103,兵庫県,加古川市,加古川町美乃利,2023[sanitize]07[sanitize]12,21,その他,駐車（輪）場,20歳代,大学生,施錠せず
窃盗,自転車盗,加古川,日岡,282103,兵庫県,加古川市,加古川町美乃利,2023[sanitize]10[sanitize]17,20,４階建て以上共同住宅,駐車（輪）場,10歳代,その他,施錠せず
窃盗,自転車盗,加古川,本荘,283827,兵庫県,播磨町,新島,2023[sanitize]03[sanitize]03,16,道路上,その他,40歳代,その他,施錠した
窃盗,自転車盗,加古川,本荘,283827,兵庫県,播磨町,宮西１丁目,2023[sanitize]04[sanitize]30,00,その他,駐車（輪）場,50歳代,その他,施錠せず
窃盗,自転車盗,加古川,本荘,283827,兵庫県,播磨町,北本荘１丁目,2023[sanitize]03[sanitize]05,09,４階建て以上共同住宅,駐車（輪）場,60[sanitize]64歳,その他,施錠せず
窃盗,自転車盗,加古川,本荘,283827,兵庫県,播磨町,東本荘１丁目,2020[sanitize]03[sanitize]01,不明,その他,駐車（輪）場,50歳代,その他,施錠せず
窃盗,自転車盗,加古川,本荘,283827,兵庫県,播磨町,東本荘１丁目,2023[sanitize]05[sanitize]16,11,その他,駐車（輪）場,20歳代,大学生,施錠せず
窃盗,自転車盗,加古川,本荘,283827,兵庫県,播磨町,東本荘１丁目,2023[sanitize]06[sanitize]08,07,その他,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,加古川,本荘,283827,兵庫県,播磨町,東本荘１丁目,2023[sanitize]11[sanitize]19,11,その他,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,加古川,本荘,283827,兵庫県,播磨町,東本荘３丁目,2023[sanitize]04[sanitize]28,17,一戸建住宅,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,加古川,東加古川,282103,兵庫県,加古川市,野口町二屋,2023[sanitize]03[sanitize]07,07,その他,駐車（輪）場,30歳代,その他,施錠した
窃盗,自転車盗,加古川,東加古川,282103,兵庫県,加古川市,平岡町一色,2023[sanitize]02[sanitize]16,09,その他,駐車（輪）場,65[sanitize]69歳,その他,施錠せず
窃盗,自転車盗,加古川,東加古川,282103,兵庫県,加古川市,平岡町一色,2023[sanitize]06[sanitize]16,20,その他,駐車（輪）場,60[sanitize]64歳,その他,施錠せず
窃盗,自転車盗,加古川,東加古川,282103,兵庫県,加古川市,平岡町新在家,2022[sanitize]11[sanitize]01,00,駐車（輪）場,駐車（輪）場,40歳代,その他,施錠した
窃盗,自転車盗,加古川,東加古川,282103,兵庫県,加古川市,平岡町新在家,2023[sanitize]01[sanitize]09,14,その他,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,加古川,東加古川,282103,兵庫県,加古川市,平岡町新在家,2023[sanitize]01[sanitize]16,08,駐車（輪）場,駐車（輪）場,30歳代,その他,施錠せず
窃盗,自転車盗,加古川,東加古川,282103,兵庫県,加古川市,平岡町新在家,2023[sanitize]01[sanitize]17,07,その他,駐車（輪）場,20歳代,大学生,施錠した
窃盗,自転車盗,加古川,東加古川,282103,兵庫県,加古川市,平岡町新在家,2023[sanitize]01[sanitize]28,14,その他,駐車（輪）場,10歳代,中学生,施錠せず
窃盗,自転車盗,加古川,東加古川,282103,兵庫県,加古川市,平岡町新在家,2023[sanitize]02[sanitize]04,07,その他,駐車（輪）場,10歳代,中学生,施錠せず
窃盗,自転車盗,加古川,東加古川,282103,兵庫県,加古川市,平岡町新在家,2023[sanitize]02[sanitize]05,13,その他,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,加古川,東加古川,282103,兵庫県,加古川市,平岡町新在家,2023[sanitize]02[sanitize]07,15,駐車（輪）場,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,加古川,東加古川,282103,兵庫県,加古川市,平岡町新在家,2023[sanitize]02[sanitize]08,09,その他,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,加古川,東加古川,282103,兵庫県,加古川市,平岡町新在家,2023[sanitize]02[sanitize]15,12,その他,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,加古川,東加古川,282103,兵庫県,加古川市,平岡町新在家,2023[sanitize]02[sanitize]17,20,駐車（輪）場,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,加古川,東加古川,282103,兵庫県,加古川市,平岡町新在家,2023[sanitize]02[sanitize]22,07,その他,駐車（輪）場,30歳代,その他,施錠した
窃盗,自転車盗,加古川,東加古川,282103,兵庫県,加古川市,平岡町新在家,2023[sanitize]03[sanitize]14,07,その他,駐車（輪）場,50歳代,その他,施錠した
窃盗,自転車盗,加古川,東加古川,282103,兵庫県,加古川市,平岡町新在家,2023[sanitize]03[sanitize]21,18,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,10歳代,中学生,施錠せず
窃盗,自転車盗,加古川,東加古川,282103,兵庫県,加古川市,平岡町新在家,2023[sanitize]04[sanitize]05,13,その他,駐車（輪）場,10歳代,中学生,施錠せず
窃盗,自転車盗,加古川,東加古川,282103,兵庫県,加古川市,平岡町新在家,2023[sanitize]04[sanitize]13,07,その他,駐車（輪）場,30歳代,その他,施錠した
窃盗,自転車盗,加古川,東加古川,282103,兵庫県,加古川市,平岡町新在家,2023[sanitize]04[sanitize]14,06,その他,駐車（輪）場,10歳代,その他,施錠した
窃盗,自転車盗,加古川,東加古川,282103,兵庫県,加古川市,平岡町新在家,2023[sanitize]04[sanitize]14,18,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,加古川,東加古川,282103,兵庫県,加古川市,平岡町新在家,2023[sanitize]04[sanitize]18,07,駐車（輪）場,駐車（輪）場,20歳代,大学生,施錠せず
窃盗,自転車盗,加古川,東加古川,282103,兵庫県,加古川市,平岡町新在家,2023[sanitize]05[sanitize]08,07,その他,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,加古川,東加古川,282103,兵庫県,加古川市,平岡町新在家,2023[sanitize]05[sanitize]17,16,その他,駐車（輪）場,30歳代,その他,施錠した
窃盗,自転車盗,加古川,東加古川,282103,兵庫県,加古川市,平岡町新在家,2023[sanitize]05[sanitize]22,07,その他,駐車（輪）場,10歳代,大学生,施錠せず
窃盗,自転車盗,加古川,東加古川,282103,兵庫県,加古川市,平岡町新在家,2023[sanitize]05[sanitize]25,07,その他,駐車（輪）場,10歳代,大学生,施錠した
窃盗,自転車盗,加古川,東加古川,282103,兵庫県,加古川市,平岡町新在家,2023[sanitize]05[sanitize]29,16,その他,駐車（輪）場,40歳代,その他,施錠せず
窃盗,自転車盗,加古川,東加古川,282103,兵庫県,加古川市,平岡町新在家,2023[sanitize]06[sanitize]07,16,その他,駐車（輪）場,10歳代,その他,施錠せず
窃盗,自転車盗,加古川,東加古川,282103,兵庫県,加古川市,平岡町新在家,2023[sanitize]06[sanitize]11,16,その他,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,加古川,東加古川,282103,兵庫県,加古川市,平岡町新在家,2023[sanitize]06[sanitize]19,07,駐車（輪）場,駐車（輪）場,10歳代,その他,施錠せず
窃盗,自転車盗,加古川,東加古川,282103,兵庫県,加古川市,平岡町新在家,2023[sanitize]06[sanitize]19,14,その他,駐車（輪）場,40歳代,その他,施錠せず
窃盗,自転車盗,加古川,東加古川,282103,兵庫県,加古川市,平岡町新在家,2023[sanitize]06[sanitize]20,07,その他,駐車（輪）場,10歳代,大学生,施錠した
窃盗,自転車盗,加古川,東加古川,282103,兵庫県,加古川市,平岡町新在家,2023[sanitize]07[sanitize]13,14,その他,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,加古川,東加古川,282103,兵庫県,加古川市,平岡町新在家,2023[sanitize]07[sanitize]21,14,駐車（輪）場,駐車（輪）場,10歳代,中学生,施錠せず
窃盗,自転車盗,加古川,東加古川,282103,兵庫県,加古川市,平岡町新在家,2023[sanitize]07[sanitize]24,14,その他,駐車（輪）場,10歳代,中学生,施錠せず
窃盗,自転車盗,加古川,東加古川,282103,兵庫県,加古川市,平岡町新在家,2023[sanitize]07[sanitize]25,14,その他,駐車（輪）場,10歳代,中学生,施錠せず
窃盗,自転車盗,加古川,東加古川,282103,兵庫県,加古川市,平岡町新在家,2023[sanitize]07[sanitize]30,17,その他,駐車（輪）場,50歳代,その他,施錠せず
窃盗,自転車盗,加古川,東加古川,282103,兵庫県,加古川市,平岡町新在家,2023[sanitize]08[sanitize]10,09,その他,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,加古川,東加古川,282103,兵庫県,加古川市,平岡町新在家,2023[sanitize]08[sanitize]11,20,その他,駐車（輪）場,10歳代,大学生,施錠せず
窃盗,自転車盗,加古川,東加古川,282103,兵庫県,加古川市,平岡町新在家,2023[sanitize]08[sanitize]12,07,その他,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,加古川,東加古川,282103,兵庫県,加古川市,平岡町新在家,2023[sanitize]08[sanitize]17,18,その他,駐車（輪）場,10歳代,大学生,施錠した
窃盗,自転車盗,加古川,東加古川,282103,兵庫県,加古川市,平岡町新在家,2023[sanitize]08[sanitize]20,13,その他,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,加古川,東加古川,282103,兵庫県,加古川市,平岡町新在家,2023[sanitize]08[sanitize]21,07,駐車（輪）場,駐車（輪）場,50歳代,その他,施錠せず
窃盗,自転車盗,加古川,東加古川,282103,兵庫県,加古川市,平岡町新在家,2023[sanitize]09[sanitize]08,19,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,30歳代,その他,施錠した
窃盗,自転車盗,加古川,東加古川,282103,兵庫県,加古川市,平岡町新在家,2023[sanitize]09[sanitize]13,12,その他,駐車（輪）場,50歳代,その他,施錠した
窃盗,自転車盗,加古川,東加古川,282103,兵庫県,加古川市,平岡町新在家,2023[sanitize]09[sanitize]18,12,その他,駐車（輪）場,10歳代,中学生,施錠せず
窃盗,自転車盗,加古川,東加古川,282103,兵庫県,加古川市,平岡町新在家,2023[sanitize]10[sanitize]02,07,駐車（輪）場,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,加古川,東加古川,282103,兵庫県,加古川市,平岡町新在家,2023[sanitize]10[sanitize]16,07,その他,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,加古川,東加古川,282103,兵庫県,加古川市,平岡町新在家,2023[sanitize]10[sanitize]21,08,その他,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,加古川,東加古川,282103,兵庫県,加古川市,平岡町新在家,2023[sanitize]11[sanitize]09,21,その他,駐車（輪）場,20歳代,大学生,施錠せず
窃盗,自転車盗,加古川,東加古川,282103,兵庫県,加古川市,平岡町新在家,2023[sanitize]11[sanitize]12,13,その他,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,加古川,東加古川,282103,兵庫県,加古川市,平岡町新在家,2023[sanitize]11[sanitize]20,07,一戸建住宅,駐車（輪）場,60[sanitize]64歳,その他,施錠せず
窃盗,自転車盗,加古川,東加古川,282103,兵庫県,加古川市,平岡町新在家,2023[sanitize]12[sanitize]04,08,その他,駐車（輪）場,70歳以上,その他,施錠せず
窃盗,自転車盗,加古川,東加古川,282103,兵庫県,加古川市,平岡町新在家,2023[sanitize]12[sanitize]17,19,その他,駐車（輪）場,30歳代,その他,施錠せず
窃盗,自転車盗,加古川,東加古川,282103,兵庫県,加古川市,平岡町新在家,2023[sanitize]12[sanitize]23,07,その他,駐車（輪）場,40歳代,その他,施錠せず
窃盗,自転車盗,加古川,東加古川,282103,兵庫県,加古川市,平岡町新在家１丁目,2023[sanitize]08[sanitize]11,02,駐車（輪）場,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,加古川,東加古川,282103,兵庫県,加古川市,平岡町新在家２丁目,2023[sanitize]01[sanitize]10,07,その他,駐車（輪）場,10歳代,高校生,施錠した
窃盗,自転車盗,加古川,東加古川,282103,兵庫県,加古川市,平岡町新在家２丁目,2023[sanitize]02[sanitize]13,17,道路上,その他,10歳代,高校生,施錠せず
窃盗,自転車盗,加古川,東加古川,282103,兵庫県,加古川市,平岡町新在家２丁目,2023[sanitize]03[sanitize]18,09,駐車（輪）場,駐車（輪）場,30歳代,その他,施錠せず
窃盗,自転車盗,加古川,東加古川,282103,兵庫県,加古川市,平岡町新在家２丁目,2023[sanitize]04[sanitize]05,15,道路上,その他,10歳代,高校生,施錠せず
窃盗,自転車盗,加古川,東加古川,282103,兵庫県,加古川市,平岡町新在家２丁目,2023[sanitize]05[sanitize]09,19,その他,その他,10歳代,中学生,施錠せず
窃盗,自転車盗,加古川,東加古川,282103,兵庫県,加古川市,平岡町新在家２丁目,2023[sanitize]06[sanitize]04,14,道路上,その他,20歳代,その他,施錠した
窃盗,自転車盗,加古川,東加古川,282103,兵庫県,加古川市,平岡町新在家２丁目,2023[sanitize]06[sanitize]16,12,道路上,その他,10歳代,高校生,施錠せず
窃盗,自転車盗,加古川,東加古川,282103,兵庫県,加古川市,平岡町新在家２丁目,2023[sanitize]07[sanitize]02,12,４階建て以上共同住宅,駐車（輪）場,10歳代,大学生,施錠せず
窃盗,自転車盗,加古川,東加古川,282103,兵庫県,加古川市,平岡町新在家２丁目,2023[sanitize]07[sanitize]17,00,その他,駐車（輪）場,10歳代,その他,施錠せず
窃盗,自転車盗,加古川,東加古川,282103,兵庫県,加古川市,平岡町新在家２丁目,2023[sanitize]08[sanitize]11,18,４階建て以上共同住宅,駐車（輪）場,50歳代,その他,施錠した
窃盗,自転車盗,加古川,東加古川,282103,兵庫県,加古川市,平岡町新在家２丁目,2023[sanitize]09[sanitize]25,00,その他,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,加古川,東加古川,282103,兵庫県,加古川市,平岡町新在家２丁目,2023[sanitize]10[sanitize]03,07,その他,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,加古川,東加古川,282103,兵庫県,加古川市,平岡町新在家２丁目,2023[sanitize]11[sanitize]15,00,その他,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,加古川,東加古川,282103,兵庫県,加古川市,平岡町新在家３丁目,2023[sanitize]02[sanitize]14,16,その他,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,加古川,東加古川,282103,兵庫県,加古川市,平岡町新在家３丁目,2023[sanitize]12[sanitize]16,16,その他,駐車（輪）場,30歳代,その他,施錠せず
窃盗,自転車盗,加古川,東加古川,282103,兵庫県,加古川市,平岡町中野,2023[sanitize]10[sanitize]06,18,その他,駐車（輪）場,10歳代,その他,施錠せず
窃盗,自転車盗,加古川,東加古川,282103,兵庫県,加古川市,平岡町西谷,2023[sanitize]11[sanitize]04,15,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,30歳代,その他,施錠せず
窃盗,自転車盗,加古川,東加古川,282103,兵庫県,加古川市,平岡町二俣,2023[sanitize]05[sanitize]08,16,４階建て以上共同住宅,駐車（輪）場,10歳未満,小学生,施錠した
窃盗,自転車盗,加古川,東加古川,282103,兵庫県,加古川市,平岡町二俣,2023[sanitize]05[sanitize]23,19,一戸建住宅,駐車（輪）場,10歳代,中学生,施錠せず
窃盗,自転車盗,加古川,東加古川,282103,兵庫県,加古川市,平岡町二俣,2023[sanitize]06[sanitize]03,22,一戸建住宅,駐車（輪）場,70歳以上,その他,施錠せず
窃盗,自転車盗,加古川,東加古川,282103,兵庫県,加古川市,平岡町二俣,2023[sanitize]07[sanitize]17,11,４階建て以上共同住宅,駐車（輪）場,30歳代,その他,施錠した
窃盗,自転車盗,加古川,東加古川,282103,兵庫県,加古川市,平岡町二俣,2023[sanitize]08[sanitize]13,21,４階建て以上共同住宅,駐車（輪）場,30歳代,その他,施錠せず
窃盗,自転車盗,加古川,東加古川,282103,兵庫県,加古川市,平岡町二俣,2023[sanitize]10[sanitize]15,12,４階建て以上共同住宅,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,加古川,東加古川,282103,兵庫県,加古川市,平岡町二俣,2023[sanitize]10[sanitize]27,21,４階建て以上共同住宅,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,加古川,東加古川,282103,兵庫県,加古川市,平岡町二俣,2023[sanitize]11[sanitize]15,22,一戸建住宅,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,加古川,東加古川,282103,兵庫県,加古川市,平岡町一色西１丁目,2023[sanitize]04[sanitize]04,21,一戸建住宅,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,加古川,東加古川,282103,兵庫県,加古川市,平岡町つつじ野,2023[sanitize]02[sanitize]04,18,一戸建住宅,駐車（輪）場,70歳以上,その他,施錠せず
窃盗,自転車盗,加古川,東加古川,282103,兵庫県,加古川市,平岡町つつじ野,2023[sanitize]09[sanitize]01,20,一戸建住宅,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,加古川,県農前,282103,兵庫県,加古川市,加古川町大野,2023[sanitize]07[sanitize]29,06,その他,駐車（輪）場,30歳代,その他,施錠せず
窃盗,自転車盗,加古川,県農前,282103,兵庫県,加古川市,野口町水足,2023[sanitize]04[sanitize]27,22,４階建て以上共同住宅,駐車（輪）場,10歳代,大学生,施錠せず
窃盗,自転車盗,加古川,県農前,282103,兵庫県,加古川市,平岡町新在家,2023[sanitize]11[sanitize]28,15,その他,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,加古川,神吉,282103,兵庫県,加古川市,西神吉町大国,2023[sanitize]09[sanitize]09,17,道路上,その他,10歳代,小学生,施錠せず
窃盗,自転車盗,加古川,神吉,282103,兵庫県,加古川市,東神吉町天下原,2023[sanitize]10[sanitize]30,19,４階建て以上共同住宅,駐車（輪）場,70歳以上,その他,施錠した
窃盗,自転車盗,加古川,神吉,282103,兵庫県,加古川市,東神吉町神吉,2023[sanitize]01[sanitize]30,08,その他,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,加古川,神野,282103,兵庫県,加古川市,神野町石守,2023[sanitize]07[sanitize]19,18,一戸建住宅,駐車（輪）場,50歳代,その他,施錠せず
窃盗,自転車盗,加古川,神野,282103,兵庫県,加古川市,神野町石守１丁目,2023[sanitize]07[sanitize]26,17,その他,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,加古川,神野,282103,兵庫県,加古川市,神野町神野,2023[sanitize]07[sanitize]19,16,一戸建住宅,その他,40歳代,その他,施錠せず
窃盗,自転車盗,加古川,神野,282103,兵庫県,加古川市,神野町神野,2023[sanitize]07[sanitize]19,16,一戸建住宅,駐車（輪）場,10歳代,中学生,施錠せず
窃盗,自転車盗,加古川,稲美,283819,兵庫県,稲美町,岡,2023[sanitize]09[sanitize]24,18,一戸建住宅,駐車（輪）場,30歳代,その他,施錠せず
窃盗,自転車盗,加古川,稲美,283819,兵庫県,稲美町,国岡１丁目,2023[sanitize]02[sanitize]19,17,その他,駐車（輪）場,70歳以上,その他,施錠した
窃盗,自転車盗,加古川,稲美,283819,兵庫県,稲美町,国岡１丁目,2023[sanitize]08[sanitize]11,12,一戸建住宅,駐車（輪）場,10歳代,高校生,施錠せず
