罪名,手口,管轄警察署（発生地）,管轄交番・駐在所（発生地）,市区町村コード（発生地）,都道府県（発生地）,市区町村（発生地）,町丁目（発生地）,発生年月日（始期）,発生時（始期）,発生場所,発生場所の詳細,施錠関係,盗難防止装置の有無,現金以外の主な被害品
窃盗,オートバイ盗,伊丹,中野,282073,兵庫県,伊丹市,中野西４丁目,2023[sanitize]02[sanitize]11,12,道路上,その他,キーあり,なし,その他
窃盗,オートバイ盗,伊丹,中野,282073,兵庫県,伊丹市,西野３丁目,2023[sanitize]08[sanitize]15,21,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,伊丹,中野,282073,兵庫県,伊丹市,西野８丁目,2023[sanitize]02[sanitize]11,15,４階建て以上共同住宅,駐車（輪）場,キーなし,あり,その他
窃盗,オートバイ盗,伊丹,伊丹駅前,282073,兵庫県,伊丹市,伊丹１丁目,2023[sanitize]08[sanitize]12,08,その他,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,伊丹,伊丹駅前,282073,兵庫県,伊丹市,伊丹１丁目,2023[sanitize]08[sanitize]29,19,その他,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,伊丹,伊丹駅前,282073,兵庫県,伊丹市,伊丹１丁目,2023[sanitize]08[sanitize]29,21,その他,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,伊丹,伊丹駅前,282073,兵庫県,伊丹市,伊丹１丁目,2023[sanitize]12[sanitize]04,07,その他,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,伊丹,伊丹駅前,282073,兵庫県,伊丹市,藤ノ木１丁目,2023[sanitize]08[sanitize]12,16,その他,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,伊丹,伊丹駅前,282073,兵庫県,伊丹市,藤ノ木１丁目,2023[sanitize]11[sanitize]01,11,その他,駐車（輪）場,キーあり,なし,その他
窃盗,オートバイ盗,伊丹,北村,282073,兵庫県,伊丹市,北伊丹４丁目,2023[sanitize]10[sanitize]16,07,その他,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,伊丹,北村,282073,兵庫県,伊丹市,北伊丹４丁目,2023[sanitize]10[sanitize]16,08,その他,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,伊丹,北村,282073,兵庫県,伊丹市,北伊丹９丁目,2023[sanitize]08[sanitize]13,07,その他,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,伊丹,南本町,282073,兵庫県,伊丹市,平松６丁目,2023[sanitize]03[sanitize]29,17,道路上,その他,キーあり,なし,その他
窃盗,オートバイ盗,伊丹,南本町,282073,兵庫県,伊丹市,南町２丁目,2023[sanitize]09[sanitize]03,21,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,伊丹,昆陽,282073,兵庫県,伊丹市,千僧３丁目,2023[sanitize]05[sanitize]11,19,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,伊丹,昆陽,282073,兵庫県,伊丹市,昆陽東５丁目,2023[sanitize]09[sanitize]29,17,４階建て以上共同住宅,駐車（輪）場,キーあり,なし,その他
窃盗,オートバイ盗,伊丹,昆陽,282073,兵庫県,伊丹市,昆陽南４丁目,2023[sanitize]09[sanitize]25,21,その他,その他,キーあり,なし,その他
窃盗,オートバイ盗,伊丹,昆陽,282073,兵庫県,伊丹市,昆陽南４丁目,2023[sanitize]10[sanitize]06,09,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,伊丹,昆陽ノ里,282073,兵庫県,伊丹市,池尻６丁目,2023[sanitize]10[sanitize]16,08,一戸建住宅,その他,キーなし,なし,その他
窃盗,オートバイ盗,伊丹,昆陽ノ里,282073,兵庫県,伊丹市,奥畑５丁目,2023[sanitize]08[sanitize]17,14,その他,駐車（輪）場,キーあり,なし,その他
窃盗,オートバイ盗,伊丹,昆陽ノ里,282073,兵庫県,伊丹市,寺本２丁目,2021[sanitize]04[sanitize]02,06,４階建て以上共同住宅,駐車（輪）場,キーあり,なし,その他
窃盗,オートバイ盗,伊丹,昆陽ノ里,282073,兵庫県,伊丹市,寺本４丁目,2023[sanitize]06[sanitize]05,08,４階建て以上共同住宅,駐車（輪）場,キーあり,あり,その他
窃盗,オートバイ盗,伊丹,昆陽ノ里,282073,兵庫県,伊丹市,山田３丁目,2023[sanitize]03[sanitize]21,12,一戸建住宅,駐車（輪）場,キーあり,なし,その他
窃盗,オートバイ盗,伊丹,昆陽ノ里,282073,兵庫県,伊丹市,山田４丁目,2023[sanitize]07[sanitize]21,09,その他,駐車（輪）場,キーあり,なし,その他
窃盗,オートバイ盗,伊丹,昆陽ノ里,282073,兵庫県,伊丹市,山田６丁目,2023[sanitize]08[sanitize]01,17,その他,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,伊丹,稲野,282073,兵庫県,伊丹市,稲野町２丁目,2023[sanitize]01[sanitize]18,09,その他,駐車（輪）場,キーあり,なし,その他
窃盗,オートバイ盗,伊丹,稲野,282073,兵庫県,伊丹市,柏木町１丁目,2023[sanitize]12[sanitize]22,18,一戸建住宅,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,伊丹,稲野,282073,兵庫県,伊丹市,御願塚５丁目,2023[sanitize]09[sanitize]14,19,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,伊丹,緑ヶ丘,282073,兵庫県,伊丹市,東野３丁目,2023[sanitize]01[sanitize]01,20,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,伊丹,緑ヶ丘,282073,兵庫県,伊丹市,東野６丁目,2023[sanitize]11[sanitize]04,20,４階建て以上共同住宅,駐車（輪）場,キーあり,なし,その他
窃盗,オートバイ盗,伊丹,緑ヶ丘,282073,兵庫県,伊丹市,瑞穂町２丁目,2023[sanitize]10[sanitize]01,11,一戸建住宅,その他,キーなし,なし,その他
窃盗,オートバイ盗,伊丹,荒牧,282073,兵庫県,伊丹市,大野１丁目,2023[sanitize]07[sanitize]10,22,４階建て以上共同住宅,その他,キーなし,なし,その他
窃盗,オートバイ盗,伊丹,荒牧,282073,兵庫県,伊丹市,大野３丁目,2020[sanitize]03[sanitize]10,00,４階建て以上共同住宅,駐車（輪）場,キーあり,なし,その他
窃盗,オートバイ盗,伊丹,荒牧,282073,兵庫県,伊丹市,荻野４丁目,2022[sanitize]05[sanitize]03,00,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,伊丹,荒牧,282073,兵庫県,伊丹市,荻野６丁目,2023[sanitize]03[sanitize]01,09,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,伊丹,荒牧,282073,兵庫県,伊丹市,北野５丁目,2023[sanitize]11[sanitize]10,18,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,伊丹,荒牧,282073,兵庫県,伊丹市,鴻池１丁目,2023[sanitize]09[sanitize]30,20,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,伊丹,荒牧,282073,兵庫県,伊丹市,鴻池２丁目,2023[sanitize]05[sanitize]17,03,道路上,その他,キーあり,なし,その他
窃盗,オートバイ盗,伊丹,荒牧,282073,兵庫県,伊丹市,荒牧南４丁目,2023[sanitize]05[sanitize]14,10,４階建て以上共同住宅,駐車（輪）場,キーあり,なし,その他
窃盗,オートバイ盗,伊丹,野間,282073,兵庫県,伊丹市,堀池３丁目,2023[sanitize]09[sanitize]25,13,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,伊丹,野間,282073,兵庫県,伊丹市,南野北３丁目,2023[sanitize]09[sanitize]29,13,その他,その他,キーあり,なし,その他
窃盗,オートバイ盗,伊丹,阪急駅前,282073,兵庫県,伊丹市,千僧５丁目,2021[sanitize]05[sanitize]01,00,一戸建住宅,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,伊丹,阪急駅前,282073,兵庫県,伊丹市,中央１丁目,2023[sanitize]09[sanitize]21,11,道路上,その他,キーあり,なし,その他
窃盗,オートバイ盗,伊丹,阪急駅前,282073,兵庫県,伊丹市,中央３丁目,2017[sanitize]03[sanitize]01,00,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,伊丹,阪急駅前,282073,兵庫県,伊丹市,中央３丁目,2023[sanitize]10[sanitize]25,02,その他,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,伊丹,阪急駅前,282073,兵庫県,伊丹市,船原２丁目,2023[sanitize]05[sanitize]01,14,駐車（輪）場,駐車（輪）場,キーあり,なし,その他
窃盗,オートバイ盗,川西,中央,282171,兵庫県,川西市,栄町,2023[sanitize]01[sanitize]27,11,一戸建住宅,その他,キーなし,なし,その他
窃盗,オートバイ盗,川西,中央,282171,兵庫県,川西市,栄町,2023[sanitize]08[sanitize]09,10,４階建て以上共同住宅,駐車（輪）場,キーあり,なし,その他
窃盗,オートバイ盗,川西,中央,282171,兵庫県,川西市,栄町,2023[sanitize]09[sanitize]17,13,駐車（輪）場,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,川西,中央,282171,兵庫県,川西市,中央町,2023[sanitize]09[sanitize]11,18,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,川西,久代,282171,兵庫県,川西市,久代６丁目,2023[sanitize]08[sanitize]13,21,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,川西,久代,282171,兵庫県,川西市,久代６丁目,2023[sanitize]08[sanitize]22,11,その他,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,川西,加茂,282171,兵庫県,川西市,加茂４丁目,2023[sanitize]09[sanitize]22,22,４階建て以上共同住宅,駐車（輪）場,キーなし,あり,その他
窃盗,オートバイ盗,川西,加茂,282171,兵庫県,川西市,栄根２丁目,2023[sanitize]09[sanitize]06,07,駐車（輪）場,駐車（輪）場,キーあり,なし,その他
窃盗,オートバイ盗,川西,加茂,282171,兵庫県,川西市,栄根２丁目,2023[sanitize]09[sanitize]15,06,駐車（輪）場,駐車（輪）場,キーあり,なし,その他
窃盗,オートバイ盗,川西,多田東,282171,兵庫県,川西市,東多田３丁目,2023[sanitize]09[sanitize]05,09,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,川西,多田西,282171,兵庫県,川西市,鴬台２丁目,2023[sanitize]08[sanitize]13,13,駐車（輪）場,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,川西,大和,282171,兵庫県,川西市,大和西３丁目,2023[sanitize]05[sanitize]24,17,一戸建住宅,駐車（輪）場,キーなし,あり,その他
窃盗,オートバイ盗,川西,山下,282171,兵庫県,川西市,見野２丁目,2023[sanitize]10[sanitize]11,18,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,川西,日の出,282171,兵庫県,川西市,鴬が丘,2023[sanitize]11[sanitize]22,14,一戸建住宅,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,川西,日の出,282171,兵庫県,川西市,火打１丁目,2023[sanitize]07[sanitize]26,20,駐車（輪）場,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,川西,日の出,282171,兵庫県,川西市,美園町,2023[sanitize]06[sanitize]15,19,道路上,その他,キーなし,なし,その他
窃盗,オートバイ盗,川西,清和台,282171,兵庫県,川西市,清和台西５丁目,2023[sanitize]08[sanitize]29,21,一戸建住宅,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,川西,清和台,282171,兵庫県,川西市,清和台東４丁目,2023[sanitize]08[sanitize]29,09,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,宝塚,中山台,282146,兵庫県,宝塚市,中山五月台５丁目,2023[sanitize]03[sanitize]05,23,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,宝塚,仁川,282146,兵庫県,宝塚市,大吹町,2023[sanitize]05[sanitize]02,22,一戸建住宅,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,宝塚,仁川,282146,兵庫県,宝塚市,高司１丁目,2023[sanitize]10[sanitize]20,22,一戸建住宅,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,宝塚,仁川,282146,兵庫県,宝塚市,中野町,2023[sanitize]11[sanitize]24,18,駐車（輪）場,駐車（輪）場,キーあり,なし,その他
窃盗,オートバイ盗,宝塚,安倉,282146,兵庫県,宝塚市,安倉西２丁目,2023[sanitize]09[sanitize]23,21,４階建て以上共同住宅,駐車（輪）場,キーなし,あり,その他
窃盗,オートバイ盗,宝塚,安倉,282146,兵庫県,宝塚市,小浜２丁目,2023[sanitize]10[sanitize]15,05,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,宝塚,宝塚駅前,282146,兵庫県,宝塚市,売布４丁目,2023[sanitize]03[sanitize]04,18,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーあり,なし,その他
窃盗,オートバイ盗,宝塚,小林,282146,兵庫県,宝塚市,小林５丁目,2023[sanitize]02[sanitize]13,18,その他,その他,キーあり,なし,その他
窃盗,オートバイ盗,宝塚,山本,282146,兵庫県,宝塚市,口谷東３丁目,2023[sanitize]09[sanitize]01,14,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,宝塚,山本,282146,兵庫県,宝塚市,山本野里１丁目,2023[sanitize]02[sanitize]22,15,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,宝塚,山本,282146,兵庫県,宝塚市,山本丸橋１丁目,2023[sanitize]06[sanitize]03,22,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,宝塚,山本,282146,兵庫県,宝塚市,山本丸橋２丁目,2023[sanitize]07[sanitize]10,00,４階建て以上共同住宅,駐車（輪）場,キーなし,あり,その他
窃盗,オートバイ盗,宝塚,山本,282146,兵庫県,宝塚市,山本南１丁目,2023[sanitize]10[sanitize]24,19,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,宝塚,清荒神,282146,兵庫県,宝塚市,米谷２丁目,2023[sanitize]02[sanitize]15,00,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,明石,大久保,282031,兵庫県,明石市,大久保町大久保町,2022[sanitize]12[sanitize]20,15,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーあり,なし,その他
窃盗,オートバイ盗,明石,大久保,282031,兵庫県,明石市,大久保町福田,2023[sanitize]10[sanitize]29,07,４階建て以上共同住宅,駐車（輪）場,キーあり,なし,その他
窃盗,オートバイ盗,明石,大久保,282031,兵庫県,明石市,大久保町福田,2023[sanitize]12[sanitize]08,11,その他,駐車（輪）場,キーあり,なし,その他
窃盗,オートバイ盗,明石,大久保,282031,兵庫県,明石市,大久保町駅前２丁目,2023[sanitize]08[sanitize]25,18,駐車（輪）場,駐車（輪）場,キーあり,なし,その他
窃盗,オートバイ盗,明石,大久保南,282031,兵庫県,明石市,大久保町谷八木,2023[sanitize]07[sanitize]08,09,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,明石,大蔵,282031,兵庫県,明石市,大蔵八幡町,2023[sanitize]10[sanitize]24,18,その他,駐車（輪）場,キーあり,なし,その他
窃盗,オートバイ盗,明石,大蔵,282031,兵庫県,明石市,大蔵海岸通１丁目,2023[sanitize]01[sanitize]09,23,その他,その他,キーあり,なし,その他
窃盗,オートバイ盗,明石,大蔵,282031,兵庫県,明石市,大蔵海岸通１丁目,2023[sanitize]07[sanitize]18,00,駐車（輪）場,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,明石,大蔵,282031,兵庫県,明石市,大蔵海岸通１丁目,2023[sanitize]11[sanitize]27,19,その他,駐車（輪）場,キーあり,なし,その他
窃盗,オートバイ盗,明石,小久保,282031,兵庫県,明石市,小久保３丁目,2023[sanitize]03[sanitize]13,19,４階建て以上共同住宅,駐車（輪）場,キーあり,なし,その他
窃盗,オートバイ盗,明石,小久保,282031,兵庫県,明石市,小久保３丁目,2023[sanitize]04[sanitize]12,17,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーあり,なし,その他
窃盗,オートバイ盗,明石,小久保,282031,兵庫県,明石市,小久保６丁目,2023[sanitize]04[sanitize]12,00,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーあり,あり,その他
窃盗,オートバイ盗,明石,小久保,282031,兵庫県,明石市,藤江,2023[sanitize]03[sanitize]12,06,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,明石,小久保,282031,兵庫県,明石市,松の内２丁目,2023[sanitize]05[sanitize]02,21,駐車（輪）場,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,明石,明石駅前,282031,兵庫県,明石市,明石公園,2023[sanitize]07[sanitize]23,13,駐車（輪）場,駐車（輪）場,キーなし,あり,その他
窃盗,オートバイ盗,明石,明石駅前,282031,兵庫県,明石市,大明石町１丁目,2023[sanitize]11[sanitize]08,12,道路上,その他,キーあり,なし,その他
窃盗,オートバイ盗,明石,明石駅前,282031,兵庫県,明石市,大明石町２丁目,2023[sanitize]01[sanitize]20,06,その他,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,明石,明石駅前,282031,兵庫県,明石市,東仲ノ町,2023[sanitize]02[sanitize]22,11,駐車（輪）場,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,明石,明石駅前,282031,兵庫県,明石市,東仲ノ町,2023[sanitize]10[sanitize]02,20,駐車（輪）場,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,明石,明舞,282031,兵庫県,明石市,松が丘１丁目,2023[sanitize]11[sanitize]03,15,４階建て以上共同住宅,駐車（輪）場,キーあり,なし,その他
窃盗,オートバイ盗,明石,明舞,282031,兵庫県,明石市,松が丘３丁目,2023[sanitize]11[sanitize]27,21,一戸建住宅,その他,キーあり,なし,その他
窃盗,オートバイ盗,明石,朝霧町,282031,兵庫県,明石市,朝霧町１丁目,2023[sanitize]01[sanitize]12,13,一戸建住宅,その他,キーなし,なし,その他
窃盗,オートバイ盗,明石,朝霧町,282031,兵庫県,明石市,大久保町大窪,2019[sanitize]01[sanitize]01,09,一戸建住宅,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,明石,朝霧町,282031,兵庫県,明石市,大蔵谷奥,2023[sanitize]10[sanitize]31,22,駐車（輪）場,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,明石,本町,282031,兵庫県,明石市,本町２丁目,2023[sanitize]01[sanitize]16,04,駐車（輪）場,駐車（輪）場,キーあり,なし,その他
窃盗,オートバイ盗,明石,本町,282031,兵庫県,明石市,本町２丁目,2023[sanitize]01[sanitize]16,16,駐車（輪）場,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,明石,本町,282031,兵庫県,明石市,本町２丁目,2023[sanitize]10[sanitize]02,06,その他,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,明石,本町,282031,兵庫県,明石市,港町,2023[sanitize]05[sanitize]17,16,その他,その他,キーあり,なし,その他
窃盗,オートバイ盗,明石,東二見,282031,兵庫県,明石市,二見町東二見,2023[sanitize]02[sanitize]01,12,駐車（輪）場,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,明石,東二見,282031,兵庫県,明石市,二見町西二見駅前４丁目,2023[sanitize]10[sanitize]16,09,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,明石,林崎,282031,兵庫県,明石市,林１丁目,2023[sanitize]10[sanitize]06,17,道路上,その他,キーあり,なし,その他
窃盗,オートバイ盗,明石,林崎,282031,兵庫県,明石市,林１丁目,2023[sanitize]10[sanitize]07,05,道路上,その他,キーあり,なし,その他
窃盗,オートバイ盗,明石,藤江,282031,兵庫県,明石市,藤江,2023[sanitize]10[sanitize]30,18,一戸建住宅,その他,キーあり,なし,その他
窃盗,オートバイ盗,明石,西二見,282031,兵庫県,明石市,魚住町清水,2023[sanitize]08[sanitize]07,06,一戸建住宅,その他,キーあり,なし,その他
窃盗,オートバイ盗,明石,西二見,282031,兵庫県,明石市,魚住町清水,2023[sanitize]10[sanitize]28,22,駐車（輪）場,駐車（輪）場,キーあり,なし,その他
窃盗,オートバイ盗,明石,西新町,282031,兵庫県,明石市,硯町２丁目,2023[sanitize]10[sanitize]29,20,駐車（輪）場,駐車（輪）場,キーあり,なし,その他
窃盗,オートバイ盗,明石,西新町,282031,兵庫県,明石市,大道町２丁目,2023[sanitize]01[sanitize]29,09,駐車（輪）場,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,明石,魚住,282031,兵庫県,明石市,魚住町清水,2023[sanitize]10[sanitize]29,14,その他,その他,キーあり,なし,その他
窃盗,オートバイ盗,明石,魚住,282031,兵庫県,明石市,魚住町清水,2023[sanitize]11[sanitize]04,16,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,明石,魚住,282031,兵庫県,明石市,魚住町中尾,2023[sanitize]07[sanitize]25,01,その他,駐車（輪）場,キーあり,なし,その他
窃盗,オートバイ盗,明石,魚住,282031,兵庫県,明石市,魚住町錦が丘３丁目,2023[sanitize]08[sanitize]12,10,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,明石,魚住,282031,兵庫県,明石市,魚住町住吉２丁目,2023[sanitize]05[sanitize]31,06,その他,駐車（輪）場,キーあり,なし,その他
窃盗,オートバイ盗,明石,魚住,282031,兵庫県,明石市,魚住町住吉４丁目,2023[sanitize]11[sanitize]20,17,一戸建住宅,駐車（輪）場,キーあり,なし,その他
窃盗,オートバイ盗,三木,自由が丘,282154,兵庫県,三木市,志染町西自由が丘１丁目,2023[sanitize]09[sanitize]18,15,その他,駐車（輪）場,キーあり,なし,その他
窃盗,オートバイ盗,加東,吉井,282286,兵庫県,加東市,松沢,2023[sanitize]09[sanitize]30,04,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,加古川,別府,282103,兵庫県,加古川市,野口町坂井,2023[sanitize]09[sanitize]09,07,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーあり,なし,その他
窃盗,オートバイ盗,加古川,別府,282103,兵庫県,加古川市,別府町新野辺,2023[sanitize]05[sanitize]22,09,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,加古川,別府,282103,兵庫県,加古川市,別府町別府,2022[sanitize]12[sanitize]26,08,その他,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,加古川,別府,282103,兵庫県,加古川市,別府町別府,2022[sanitize]12[sanitize]29,13,４階建て以上共同住宅,駐車（輪）場,キーあり,なし,その他
窃盗,オートバイ盗,加古川,別府,282103,兵庫県,加古川市,別府町別府,2023[sanitize]01[sanitize]04,22,その他,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,加古川,別府,282103,兵庫県,加古川市,別府町別府,2023[sanitize]02[sanitize]27,17,その他,駐車（輪）場,キーあり,なし,その他
窃盗,オートバイ盗,加古川,別府,282103,兵庫県,加古川市,別府町別府,2023[sanitize]03[sanitize]02,07,その他,その他,キーあり,なし,その他
窃盗,オートバイ盗,加古川,別府,282103,兵庫県,加古川市,別府町別府,2023[sanitize]03[sanitize]28,11,駐車（輪）場,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,加古川,別府,282103,兵庫県,加古川市,別府町別府,2023[sanitize]09[sanitize]01,18,その他,駐車（輪）場,キーあり,なし,その他
窃盗,オートバイ盗,加古川,加古川駅前,282103,兵庫県,加古川市,加古川町河原,2023[sanitize]02[sanitize]08,19,一戸建住宅,その他,キーなし,なし,その他
窃盗,オートバイ盗,加古川,加古川駅前,282103,兵庫県,加古川市,加古川町篠原町,2023[sanitize]11[sanitize]08,08,その他,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,加古川,加古川駅前,282103,兵庫県,加古川市,加古川町寺家町,2023[sanitize]09[sanitize]30,15,その他,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,加古川,加古川駅前,282103,兵庫県,加古川市,加古川町寺家町,2023[sanitize]11[sanitize]04,15,その他,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,加古川,加古川駅前,282103,兵庫県,加古川市,加古川町西河原,2023[sanitize]03[sanitize]15,15,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,加古川,尾上,282103,兵庫県,加古川市,尾上町旭３丁目,2021[sanitize]06[sanitize]01,00,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーあり,なし,その他
窃盗,オートバイ盗,加古川,尾上,282103,兵庫県,加古川市,尾上町今福,2023[sanitize]02[sanitize]07,16,その他,駐車（輪）場,キーあり,なし,その他
窃盗,オートバイ盗,加古川,尾上,282103,兵庫県,加古川市,尾上町今福,2023[sanitize]05[sanitize]26,20,その他,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,加古川,尾上,282103,兵庫県,加古川市,尾上町今福,2023[sanitize]10[sanitize]30,15,その他,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,加古川,尾上,282103,兵庫県,加古川市,尾上町口里,2023[sanitize]02[sanitize]28,03,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,加古川,平津,282103,兵庫県,加古川市,米田町平津,2023[sanitize]01[sanitize]08,19,その他,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,加古川,平津,282103,兵庫県,加古川市,米田町平津,2023[sanitize]03[sanitize]10,17,その他,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,加古川,平津,282103,兵庫県,加古川市,米田町平津,2023[sanitize]03[sanitize]14,08,その他,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,加古川,平津,282103,兵庫県,加古川市,米田町平津,2023[sanitize]06[sanitize]06,10,その他,駐車（輪）場,キーあり,なし,その他
窃盗,オートバイ盗,加古川,平津,282103,兵庫県,加古川市,米田町平津,2023[sanitize]06[sanitize]08,07,その他,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,加古川,平津,282103,兵庫県,加古川市,米田町平津,2023[sanitize]06[sanitize]16,07,その他,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,加古川,平津,282103,兵庫県,加古川市,米田町平津,2023[sanitize]11[sanitize]24,19,その他,駐車（輪）場,キーあり,なし,その他
窃盗,オートバイ盗,加古川,平津,282103,兵庫県,加古川市,米田町平津,2023[sanitize]11[sanitize]29,09,その他,駐車（輪）場,キーあり,なし,その他
窃盗,オートバイ盗,加古川,本荘,283827,兵庫県,播磨町,宮西２丁目,2023[sanitize]01[sanitize]01,16,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,加古川,本荘,283827,兵庫県,播磨町,北本荘７丁目,2023[sanitize]01[sanitize]09,12,一戸建住宅,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,加古川,本荘,283827,兵庫県,播磨町,北本荘７丁目,2023[sanitize]01[sanitize]09,16,一戸建住宅,駐車（輪）場,キーなし,なし,その他
