罪名,手口,管轄警察署（発生地）,管轄交番・駐在所（発生地）,市区町村コード（発生地）,都道府県（発生地）,市区町村（発生地）,町丁目（発生地）,発生年月日（始期）,発生時（始期）,発生場所,発生場所の詳細,現金以外の主な被害品
窃盗,部品ねらい,川西,清和台,282171,兵庫県,川西市,石道字芝垣内,2022[sanitize]10[sanitize]07,23,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,川西,清和台,282171,兵庫県,川西市,石道字下ノ垣内,2022[sanitize]10[sanitize]07,19,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,川西,清和台,282171,兵庫県,川西市,清和台東４丁目,2022[sanitize]02[sanitize]05,08,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,川西,清和台,282171,兵庫県,川西市,けやき坂２丁目,2022[sanitize]02[sanitize]10,19,その他,その他,その他
窃盗,部品ねらい,川西,猪名川パークタウン,283011,兵庫県,猪名川町,つつじが丘４丁目,2022[sanitize]12[sanitize]17,17,一戸建住宅,駐車（輪）場,その他
窃盗,部品ねらい,宝塚,中山台,282146,兵庫県,宝塚市,中山桜台３丁目,2017[sanitize]01[sanitize]01,00,一戸建住宅,その他,その他
窃盗,部品ねらい,宝塚,安倉,282146,兵庫県,宝塚市,安倉西２丁目,2022[sanitize]08[sanitize]26,19,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,宝塚,安倉,282146,兵庫県,宝塚市,安倉西４丁目,2022[sanitize]08[sanitize]25,19,一戸建住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,宝塚,安倉,282146,兵庫県,宝塚市,安倉南１丁目,2022[sanitize]12[sanitize]19,10,その他,駐車（輪）場,その他
窃盗,部品ねらい,宝塚,宝塚駅前,282146,兵庫県,宝塚市,御殿山４丁目,2022[sanitize]06[sanitize]24,17,その他,その他,その他
窃盗,部品ねらい,宝塚,小林,282146,兵庫県,宝塚市,小林２丁目,2022[sanitize]04[sanitize]25,05,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,宝塚,小浜,282146,兵庫県,宝塚市,寿町,2022[sanitize]06[sanitize]18,20,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,宝塚,小浜,282146,兵庫県,宝塚市,売布東の町,2022[sanitize]03[sanitize]01,10,その他,駐車（輪）場,その他
窃盗,部品ねらい,宝塚,山本,282146,兵庫県,宝塚市,口谷西３丁目,2022[sanitize]04[sanitize]09,05,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,その他
窃盗,部品ねらい,宝塚,山本,282146,兵庫県,宝塚市,山本中３丁目,2022[sanitize]02[sanitize]28,14,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,宝塚,山本,282146,兵庫県,宝塚市,山本中３丁目,2022[sanitize]03[sanitize]06,10,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,宝塚,山本,282146,兵庫県,宝塚市,山本野里１丁目,2022[sanitize]09[sanitize]08,19,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,宝塚,山本,282146,兵庫県,宝塚市,山本野里２丁目,2022[sanitize]07[sanitize]09,19,その他,駐車（輪）場,その他
窃盗,部品ねらい,宝塚,山本,282146,兵庫県,宝塚市,山本丸橋２丁目,2022[sanitize]09[sanitize]20,08,４階建て以上共同住宅,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,宝塚,武庫川,282146,兵庫県,宝塚市,光明町,2022[sanitize]09[sanitize]21,15,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,その他
窃盗,部品ねらい,宝塚,武庫川,282146,兵庫県,宝塚市,光明町,2022[sanitize]11[sanitize]27,13,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,宝塚,武庫川,282146,兵庫県,宝塚市,御所の前町,2022[sanitize]01[sanitize]25,21,道路上,その他,タイヤ・ホイール
窃盗,部品ねらい,宝塚,武庫川,282146,兵庫県,宝塚市,御所の前町,2022[sanitize]04[sanitize]01,17,一戸建住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,宝塚,武庫川,282146,兵庫県,宝塚市,高司３丁目,2022[sanitize]06[sanitize]15,20,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,その他
窃盗,部品ねらい,宝塚,清荒神,282146,兵庫県,宝塚市,旭町１丁目,2022[sanitize]05[sanitize]01,00,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,その他
窃盗,部品ねらい,宝塚,清荒神,282146,兵庫県,宝塚市,旭町１丁目,2022[sanitize]09[sanitize]05,21,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,その他
窃盗,部品ねらい,丹波,和田,282235,兵庫県,丹波市,山南町草部,2021[sanitize]12[sanitize]29,17,その他,駐車（輪）場,その他
窃盗,部品ねらい,丹波,和田,282235,兵庫県,丹波市,山南町前川,2021[sanitize]12[sanitize]29,14,その他,駐車（輪）場,その他
窃盗,部品ねらい,丹波,氷上,282235,兵庫県,丹波市,氷上町市辺,2021[sanitize]04[sanitize]03,10,その他,駐車（輪）場,その他
窃盗,部品ねらい,丹波,氷上,282235,兵庫県,丹波市,氷上町市辺,2021[sanitize]06[sanitize]29,10,その他,駐車（輪）場,その他
窃盗,部品ねらい,明石,八木,282031,兵庫県,明石市,大久保町八木,2022[sanitize]04[sanitize]16,08,その他,駐車（輪）場,その他
窃盗,部品ねらい,明石,八木,282031,兵庫県,明石市,大久保町八木,2022[sanitize]05[sanitize]20,16,その他,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,明石,大久保,282031,兵庫県,明石市,大久保町大窪,2022[sanitize]06[sanitize]08,11,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,明石,大久保,282031,兵庫県,明石市,大久保町西脇,2022[sanitize]07[sanitize]22,19,その他,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,明石,大久保,282031,兵庫県,明石市,大久保町駅前２丁目,2022[sanitize]08[sanitize]03,05,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,明石,小久保,282031,兵庫県,明石市,小久保３丁目,2022[sanitize]10[sanitize]29,20,一戸建住宅,駐車（輪）場,その他
窃盗,部品ねらい,明石,小久保,282031,兵庫県,明石市,松の内２丁目,2022[sanitize]10[sanitize]18,15,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,明石,小久保,282031,兵庫県,明石市,明南町１丁目,2022[sanitize]09[sanitize]23,20,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,その他
窃盗,部品ねらい,明石,明石駅前,271268,大阪府,大阪市平野区,長吉長原西３丁目,2022[sanitize]11[sanitize]05,07,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,明石,明石駅前,282031,兵庫県,明石市,鷹匠町,2022[sanitize]07[sanitize]25,19,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,明石,明石駅前,282031,兵庫県,明石市,東仲ノ町,2022[sanitize]10[sanitize]08,17,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,その他
窃盗,部品ねらい,明石,明舞,282031,兵庫県,明石市,松が丘１丁目,2022[sanitize]10[sanitize]16,15,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,明石,本町,282031,兵庫県,明石市,中崎２丁目,2022[sanitize]09[sanitize]17,16,その他,その他,その他
窃盗,部品ねらい,明石,東二見,282031,兵庫県,明石市,二見町西二見,2022[sanitize]06[sanitize]21,11,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,明石,東二見,282031,兵庫県,明石市,二見町西二見,2022[sanitize]06[sanitize]30,00,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,カーナビ
窃盗,部品ねらい,明石,林崎,282031,兵庫県,明石市,貴崎１丁目,2022[sanitize]08[sanitize]19,18,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,明石,林崎,282031,兵庫県,明石市,貴崎１丁目,2022[sanitize]09[sanitize]07,22,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,明石,林崎,282031,兵庫県,明石市,貴崎４丁目,2022[sanitize]10[sanitize]23,18,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,明石,西二見,282031,兵庫県,明石市,魚住町清水,2021[sanitize]10[sanitize]26,10,その他,駐車（輪）場,その他
窃盗,部品ねらい,明石,西新町,282031,兵庫県,明石市,王子１丁目,2022[sanitize]02[sanitize]12,21,一戸建住宅,駐車（輪）場,その他
窃盗,部品ねらい,明石,西新町,282031,兵庫県,明石市,王子２丁目,2022[sanitize]03[sanitize]25,01,道路上,その他,その他
窃盗,部品ねらい,明石,西新町,282031,兵庫県,明石市,王子２丁目,2022[sanitize]11[sanitize]12,19,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,明石,魚住,282031,兵庫県,明石市,魚住町清水,2022[sanitize]12[sanitize]07,19,駐車（輪）場,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,明石,魚住,282031,兵庫県,明石市,魚住町西岡,2022[sanitize]06[sanitize]30,19,４階建て以上共同住宅,駐車（輪）場,カーナビ
窃盗,部品ねらい,明石,魚住,282031,兵庫県,明石市,魚住町錦が丘４丁目,2022[sanitize]11[sanitize]30,13,その他,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,三木,本町,282154,兵庫県,三木市,加佐,2022[sanitize]10[sanitize]15,18,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,三木,本町,282154,兵庫県,三木市,鳥町,2022[sanitize]07[sanitize]10,15,駐車（輪）場,駐車（輪）場,カーナビ
窃盗,部品ねらい,三木,細川,282154,兵庫県,三木市,細川町豊地,2022[sanitize]09[sanitize]17,20,その他,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,三木,緑が丘,282154,兵庫県,三木市,緑が丘町本町１丁目,2022[sanitize]05[sanitize]07,20,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,加東,社,282286,兵庫県,加東市,山国,2022[sanitize]01[sanitize]05,13,その他,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,加西,北条,282201,兵庫県,加西市,北条町栗田,2022[sanitize]09[sanitize]14,00,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,加西,北条,282201,兵庫県,加西市,北条町東南,2022[sanitize]06[sanitize]15,12,その他,その他,その他
窃盗,部品ねらい,加西,鴨谷,282201,兵庫県,加西市,笹倉町,2021[sanitize]12[sanitize]22,14,その他,駐車（輪）場,その他
窃盗,部品ねらい,西脇,中町,283657,兵庫県,多可町,中区安楽田,2022[sanitize]12[sanitize]23,18,その他,駐車（輪）場,その他
窃盗,部品ねらい,西脇,野村,282138,兵庫県,西脇市,和布町,2022[sanitize]07[sanitize]22,19,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,加古川,両荘,282103,兵庫県,加古川市,平荘町小畑,2022[sanitize]04[sanitize]30,17,その他,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,加古川,両荘,282103,兵庫県,加古川市,米田町平津,2021[sanitize]12[sanitize]29,18,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,加古川,八幡,282103,兵庫県,加古川市,八幡町宗佐,2022[sanitize]03[sanitize]30,18,その他,その他,なし
窃盗,部品ねらい,加古川,八幡,282103,兵庫県,加古川市,八幡町野村,2022[sanitize]03[sanitize]30,23,その他,駐車（輪）場,その他
窃盗,部品ねらい,加古川,別府,282103,兵庫県,加古川市,別府町別府,2022[sanitize]11[sanitize]19,10,その他,駐車（輪）場,その他
窃盗,部品ねらい,加古川,加古川駅前,282103,兵庫県,加古川市,加古川町稲屋,2022[sanitize]08[sanitize]12,19,一戸建住宅,その他,ナンバープレート
窃盗,部品ねらい,加古川,加古川駅前,282103,兵庫県,加古川市,加古川町河原,2022[sanitize]02[sanitize]03,12,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,加古川,加古川駅前,282103,兵庫県,加古川市,加古川町寺家町,2022[sanitize]09[sanitize]20,14,その他,駐車（輪）場,その他
窃盗,部品ねらい,加古川,加古川駅前,282103,兵庫県,加古川市,加古川町寺家町,2022[sanitize]10[sanitize]08,13,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,加古川,加古川駅前,282103,兵庫県,加古川市,加古川町寺家町,2022[sanitize]11[sanitize]08,17,その他,駐車（輪）場,その他
窃盗,部品ねらい,加古川,加古川駅前,282103,兵庫県,加古川市,加古川町寺家町,2022[sanitize]12[sanitize]22,16,その他,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,加古川,加古川駅前,282103,兵庫県,加古川市,加古川町平野,2022[sanitize]05[sanitize]30,08,その他,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,加古川,加古川駅前,282103,兵庫県,加古川市,加古川町溝之口,2022[sanitize]03[sanitize]11,12,その他,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,加古川,土山,282103,兵庫県,加古川市,平岡町高畑,2022[sanitize]08[sanitize]11,07,その他,駐車（輪）場,カーナビ
窃盗,部品ねらい,加古川,土山,282103,兵庫県,加古川市,平岡町山之上,2022[sanitize]08[sanitize]10,22,一戸建住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,加古川,尾上,282103,兵庫県,加古川市,尾上町池田,2022[sanitize]10[sanitize]21,00,一戸建住宅,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,加古川,尾上,282103,兵庫県,加古川市,尾上町長田,2021[sanitize]06[sanitize]15,不明,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,加古川,平津,282103,兵庫県,加古川市,東神吉町出河原,2022[sanitize]11[sanitize]21,17,その他,駐車（輪）場,その他
窃盗,部品ねらい,加古川,平津,282103,兵庫県,加古川市,米田町船頭,2022[sanitize]05[sanitize]11,18,駐車（輪）場,駐車（輪）場,カーナビ
窃盗,部品ねらい,加古川,新神野,282103,兵庫県,加古川市,新神野２丁目,2022[sanitize]12[sanitize]02,17,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,加古川,新神野,282103,兵庫県,加古川市,新神野５丁目,2022[sanitize]09[sanitize]02,17,一戸建住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,加古川,新神野,282103,兵庫県,加古川市,山手１丁目,2022[sanitize]07[sanitize]30,16,一戸建住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,加古川,日岡,282103,兵庫県,加古川市,加古川町大野,2022[sanitize]09[sanitize]02,05,その他,駐車（輪）場,その他
窃盗,部品ねらい,加古川,日岡,282103,兵庫県,加古川市,加古川町中津,2022[sanitize]03[sanitize]06,16,一戸建住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,加古川,日岡,282103,兵庫県,加古川市,加古川町美乃利,2022[sanitize]04[sanitize]03,20,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,加古川,本荘,283827,兵庫県,播磨町,本荘２丁目,2022[sanitize]12[sanitize]27,22,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,加古川,東加古川,282103,兵庫県,加古川市,,2022[sanitize]08[sanitize]02,15,一戸建住宅,その他,その他
窃盗,部品ねらい,加古川,東加古川,282103,兵庫県,加古川市,平岡町新在家,2022[sanitize]07[sanitize]09,13,駐車（輪）場,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,加古川,東加古川,282103,兵庫県,加古川市,平岡町新在家,2022[sanitize]12[sanitize]11,21,その他,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,加古川,東加古川,282103,兵庫県,加古川市,平岡町新在家２丁目,2022[sanitize]06[sanitize]24,07,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,加古川,東加古川,282103,兵庫県,加古川市,平岡町二俣,2022[sanitize]08[sanitize]10,10,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,加古川,県農前,282103,兵庫県,加古川市,野口町水足,2022[sanitize]10[sanitize]24,16,駐車（輪）場,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,加古川,神吉,282103,兵庫県,加古川市,東神吉町神吉,2022[sanitize]02[sanitize]05,17,一戸建住宅,駐車（輪）場,その他
窃盗,部品ねらい,加古川,稲美,283819,兵庫県,稲美町,加古,2022[sanitize]06[sanitize]03,19,一戸建住宅,駐車（輪）場,その他
窃盗,部品ねらい,加古川,稲美,283819,兵庫県,稲美町,草谷,2022[sanitize]03[sanitize]12,18,その他,駐車（輪）場,その他
窃盗,部品ねらい,加古川,稲美,283819,兵庫県,稲美町,国岡３丁目,2022[sanitize]07[sanitize]09,16,駐車（輪）場,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,加古川,稲美,283819,兵庫県,稲美町,六分一,2022[sanitize]03[sanitize]30,09,その他,駐車（輪）場,その他
窃盗,部品ねらい,加古川,稲美,283819,兵庫県,稲美町,六分一,2022[sanitize]09[sanitize]13,21,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,加古川,稲美,283819,兵庫県,稲美町,六分一,2022[sanitize]11[sanitize]05,14,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,加古川,野口,282103,兵庫県,加古川市,野口町古大内,2022[sanitize]09[sanitize]02,05,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,加古川,野添,283827,兵庫県,播磨町,北古田２丁目,2022[sanitize]08[sanitize]23,12,駐車（輪）場,駐車（輪）場,カーナビ
窃盗,部品ねらい,加古川,野添,283827,兵庫県,播磨町,西野添１丁目,2022[sanitize]03[sanitize]19,16,一戸建住宅,駐車（輪）場,その他
窃盗,部品ねらい,加古川,野添,283827,兵庫県,播磨町,南野添２丁目,2022[sanitize]07[sanitize]03,20,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,その他
窃盗,部品ねらい,加古川,鳩里,282103,兵庫県,加古川市,加古川町粟津,2022[sanitize]09[sanitize]15,13,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,高砂,曽根,282162,兵庫県,高砂市,時光寺町,2022[sanitize]03[sanitize]18,07,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,高砂,曽根,282162,兵庫県,高砂市,曽根町,2022[sanitize]02[sanitize]02,07,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,高砂,米田,282162,兵庫県,高砂市,米田団地,2022[sanitize]05[sanitize]24,18,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,高砂,阿弥陀,282162,兵庫県,高砂市,阿弥陀町阿弥陀,2022[sanitize]12[sanitize]23,15,その他,その他,その他
窃盗,部品ねらい,高砂,阿弥陀,282162,兵庫県,高砂市,神爪３丁目,2022[sanitize]04[sanitize]06,20,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,高砂,高砂駅前,282162,兵庫県,高砂市,高砂町朝日町１丁目,2022[sanitize]07[sanitize]27,18,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,高砂,高砂駅前,282162,兵庫県,高砂市,高砂町木曽町,2022[sanitize]07[sanitize]31,17,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,高砂,高砂駅前,282162,兵庫県,高砂市,高砂町浜田町２丁目,2022[sanitize]08[sanitize]03,07,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,高砂,高砂駅前,282162,兵庫県,高砂市,高砂町松波町,2022[sanitize]10[sanitize]28,17,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,姫路,京口,282014,兵庫県,姫路市,城東町清水,2022[sanitize]11[sanitize]10,06,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,姫路,京口,282014,兵庫県,姫路市,城東町清水,2022[sanitize]12[sanitize]15,18,４階建て以上共同住宅,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,姫路,八代,282014,兵庫県,姫路市,八代,2022[sanitize]03[sanitize]12,14,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,姫路,八代,282014,兵庫県,姫路市,八代,2022[sanitize]04[sanitize]13,19,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,その他
窃盗,部品ねらい,姫路,八代,282014,兵庫県,姫路市,北平野南の町,2022[sanitize]07[sanitize]31,09,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,その他
窃盗,部品ねらい,姫路,城南,282014,兵庫県,姫路市,忍町,2022[sanitize]03[sanitize]25,02,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,姫路,大手前,282014,兵庫県,姫路市,本町,2022[sanitize]11[sanitize]02,14,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,姫路,天神前,282014,兵庫県,姫路市,大善町,2022[sanitize]09[sanitize]11,20,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,姫路,天神前,282014,兵庫県,姫路市,宮西町３丁目,2022[sanitize]11[sanitize]12,14,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,姫路,姫路駅前,282014,兵庫県,姫路市,駅前町,2022[sanitize]02[sanitize]12,13,その他,駐車（輪）場,その他
窃盗,部品ねらい,姫路,姫路駅前,282014,兵庫県,姫路市,駅前町,2022[sanitize]11[sanitize]10,18,その他,駐車（輪）場,その他
窃盗,部品ねらい,姫路,姫路駅前,282014,兵庫県,姫路市,駅前町,2022[sanitize]12[sanitize]18,19,その他,駐車（輪）場,その他
窃盗,部品ねらい,姫路,姫路駅前,282014,兵庫県,姫路市,神屋町２丁目,2022[sanitize]06[sanitize]21,17,駐車（輪）場,駐車（輪）場,なし
窃盗,部品ねらい,姫路,姫路駅前,282014,兵庫県,姫路市,神屋町３丁目,2022[sanitize]12[sanitize]16,08,その他,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,姫路,姫路駅前,282014,兵庫県,姫路市,北条口１丁目,2022[sanitize]04[sanitize]24,15,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,姫路,姫路駅前,282014,兵庫県,姫路市,南町,2022[sanitize]05[sanitize]19,16,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,姫路,姫路駅南,282014,兵庫県,姫路市,豊沢町,2022[sanitize]10[sanitize]30,15,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,その他
窃盗,部品ねらい,姫路,姫路駅南,282014,兵庫県,姫路市,三左衛門堀西の町,2022[sanitize]06[sanitize]13,18,その他,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,姫路,姫路駅南,282014,兵庫県,姫路市,三左衛門堀西の町,2022[sanitize]06[sanitize]23,09,その他,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,姫路,書写,282014,兵庫県,姫路市,書写,2022[sanitize]07[sanitize]22,18,その他の住宅（３階建て以下共同住宅等）,その他,その他
窃盗,部品ねらい,姫路,田寺,282014,兵庫県,姫路市,御立中５丁目,2022[sanitize]06[sanitize]21,05,駐車（輪）場,駐車（輪）場,カーナビ
窃盗,部品ねらい,姫路,豊国,282014,兵庫県,姫路市,飾東町豊国,2022[sanitize]04[sanitize]20,08,その他,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,姫路,豊富,282014,兵庫県,姫路市,豊富町甲丘２丁目,2022[sanitize]11[sanitize]25,14,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,姫路,野里,282014,兵庫県,姫路市,城東町竹之門,2022[sanitize]05[sanitize]18,16,その他,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,姫路,野里,282014,兵庫県,姫路市,城北新町１丁目,2021[sanitize]11[sanitize]25,不明,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,姫路,野里,282014,兵庫県,姫路市,城北新町２丁目,2022[sanitize]07[sanitize]05,19,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,姫路,野里,282014,兵庫県,姫路市,野里上野町１丁目,2022[sanitize]07[sanitize]04,18,その他,駐車（輪）場,その他
窃盗,部品ねらい,姫路,野里,282014,兵庫県,姫路市,野里慶雲寺前町,2022[sanitize]01[sanitize]03,17,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,その他
窃盗,部品ねらい,姫路,野里,282014,兵庫県,姫路市,野里慶雲寺前町,2022[sanitize]01[sanitize]10,19,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,その他
窃盗,部品ねらい,姫路,野里駅前,282014,兵庫県,姫路市,増位新町１丁目,2022[sanitize]02[sanitize]28,06,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,姫路,野里駅前,282014,兵庫県,姫路市,城見台４丁目,2022[sanitize]07[sanitize]15,11,駐車（輪）場,駐車（輪）場,カーナビ
窃盗,部品ねらい,姫路,飾西,282014,兵庫県,姫路市,青山北１丁目,2022[sanitize]12[sanitize]21,09,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,姫路,飾西,282014,兵庫県,姫路市,青山西２丁目,2022[sanitize]10[sanitize]12,17,４階建て以上共同住宅,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,姫路,香寺,282014,兵庫県,姫路市,香寺町久畑,2022[sanitize]11[sanitize]16,20,その他,駐車（輪）場,その他
窃盗,部品ねらい,姫路,,,,,,2022[sanitize]02[sanitize]20,06,その他,その他,その他
窃盗,部品ねらい,姫路,,,,,,2022[sanitize]03[sanitize]15,00,その他,その他,その他
窃盗,部品ねらい,飾磨,井ノ口,282014,兵庫県,姫路市,岡田,2022[sanitize]01[sanitize]15,14,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,飾磨,井ノ口,282014,兵庫県,姫路市,中地,2022[sanitize]01[sanitize]07,08,その他,駐車（輪）場,その他
窃盗,部品ねらい,飾磨,井ノ口,282014,兵庫県,姫路市,中地,2022[sanitize]04[sanitize]15,13,その他,駐車（輪）場,その他
窃盗,部品ねらい,飾磨,井ノ口,282014,兵庫県,姫路市,玉手１丁目,2022[sanitize]05[sanitize]28,11,その他,駐車（輪）場,その他
窃盗,部品ねらい,飾磨,今宿,282014,兵庫県,姫路市,嵐山町,2022[sanitize]06[sanitize]28,19,その他,駐車（輪）場,その他
窃盗,部品ねらい,飾磨,今宿,282014,兵庫県,姫路市,下手野１丁目,2022[sanitize]12[sanitize]23,17,その他,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,飾磨,今宿,282014,兵庫県,姫路市,西今宿３丁目,2022[sanitize]07[sanitize]28,12,その他,駐車（輪）場,その他
窃盗,部品ねらい,飾磨,大塩,282014,兵庫県,姫路市,大塩町汐咲１丁目,2022[sanitize]04[sanitize]23,16,その他,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,飾磨,妻鹿,282014,兵庫県,姫路市,飾磨区妻鹿,2022[sanitize]01[sanitize]07,17,その他,駐車（輪）場,その他
窃盗,部品ねらい,飾磨,妻鹿,282014,兵庫県,姫路市,飾磨区妻鹿,2022[sanitize]08[sanitize]26,15,その他,駐車（輪）場,その他
窃盗,部品ねらい,飾磨,宮,282014,兵庫県,姫路市,飾磨区構５丁目,2022[sanitize]02[sanitize]26,18,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,飾磨,宮,282014,兵庫県,姫路市,飾磨区細江,2022[sanitize]08[sanitize]26,15,その他,駐車（輪）場,その他
