罪名,手口,管轄警察署（発生地）,管轄交番・駐在所（発生地）,市区町村コード（発生地）,都道府県（発生地）,市区町村（発生地）,町丁目（発生地）,発生年月日（始期）,発生時（始期）,発生場所,発生場所の詳細,現金以外の主な被害品
窃盗,部品ねらい,神戸西,神出,281115,兵庫県,神戸市西区,神出町五百蔵,2025/8/3,20,一戸建住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,神戸西,神出,281115,兵庫県,神戸市西区,神出町北,2025/6/14,9,その他,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,神戸西,神出,281115,兵庫県,神戸市西区,神出町小束野,2025/7/12,17,その他,その他,ナンバープレート
窃盗,部品ねらい,有馬,有野,281093,兵庫県,神戸市北区,藤原台北町７丁目,2025/4/21,11,その他,駐車（輪）場,その他
窃盗,部品ねらい,有馬,有野,281093,兵庫県,神戸市北区,藤原台中町８丁目,2025/12/3,2,一戸建住宅,駐車（輪）場,その他
窃盗,部品ねらい,有馬,有野,281093,兵庫県,神戸市北区,有野中町１丁目,2025/5/3,0,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,有馬,有野,281093,兵庫県,神戸市北区,有野中町３丁目,2025/5/17,20,その他,駐車（輪）場,その他
窃盗,部品ねらい,有馬,道場,281093,兵庫県,神戸市北区,有野町二郎,2025/2/1,13,その他,その他,ナンバープレート
窃盗,部品ねらい,有馬,道場,281093,兵庫県,神戸市北区,有野町二郎,2025/6/30,17,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,有馬,道場,281093,兵庫県,神戸市北区,道場町日下部,2025/4/17,7,その他,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,有馬,道場,281093,兵庫県,神戸市北区,八多町中,2024/12/26,20,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,有馬,道場,281093,兵庫県,神戸市北区,京地１丁目,2025/5/2,21,一戸建住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,有馬,長尾,281093,兵庫県,神戸市北区,鹿の子台南町１丁目,2025/2/26,14,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,有馬,長尾,281093,兵庫県,神戸市北区,鹿の子台南町６丁目,2025/7/9,19,一戸建住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,有馬,長尾,281093,兵庫県,神戸市北区,上津台３丁目,2025/8/17,17,その他,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,神戸北,ひよどり台,281093,兵庫県,神戸市北区,ひよどり台３丁目,2025/6/4,18,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,神戸北,ひよどり台,281093,兵庫県,神戸市北区,ひよどり台３丁目,2025/8/13,17,駐車（輪）場,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,神戸北,五葉,281093,兵庫県,神戸市北区,鈴蘭台南町６丁目,2025/6/23,9,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,神戸北,北鈴蘭台,281093,兵庫県,神戸市北区,泉台５丁目,2025/4/4,19,道路上,その他,ナンバープレート
窃盗,部品ねらい,神戸北,北鈴蘭台,281093,兵庫県,神戸市北区,甲栄台４丁目,2025/9/22,11,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,神戸北,谷上駅前,281093,兵庫県,神戸市北区,松が枝町３丁目,2025/6/22,17,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,神戸北,鈴蘭台,281093,兵庫県,神戸市北区,鈴蘭台西町５丁目,2025/2/4,10,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,神戸北,鈴蘭台,281093,兵庫県,神戸市北区,鈴蘭台東町８丁目,2024/8/1,不明,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,神戸北,鈴蘭台,281093,兵庫県,神戸市北区,鈴蘭台東町８丁目,2025/2/7,3,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,芦屋,打出,282065,兵庫県,芦屋市,大東町,2025/11/13,17,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,芦屋,高浜,282065,兵庫県,芦屋市,,2025/6/24,0,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,西宮,上ヶ原,282049,兵庫県,西宮市,上ケ原三番町,2025/9/21,12,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,その他
窃盗,部品ねらい,西宮,上ヶ原,282049,兵庫県,西宮市,仁川百合野町,2025/7/30,10,その他,その他,その他
窃盗,部品ねらい,西宮,上之町,282049,兵庫県,西宮市,荒木町,2025/11/14,22,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,西宮,上之町,282049,兵庫県,西宮市,大島町,2025/5/8,17,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,西宮,上之町,282049,兵庫県,西宮市,日野町,2025/12/21,5,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,西宮,上之町,282049,兵庫県,西宮市,薬師町,2025/2/13,11,その他,駐車（輪）場,その他
窃盗,部品ねらい,西宮,名塩,282049,兵庫県,西宮市,国見台６丁目,2025/5/1,0,その他,駐車（輪）場,その他
窃盗,部品ねらい,西宮,名塩,282049,兵庫県,西宮市,名塩赤坂,2025/11/9,14,道路上,その他,ナンバープレート
窃盗,部品ねらい,西宮,寿,282049,兵庫県,西宮市,常磐町,2025/4/25,10,その他,駐車（輪）場,その他
窃盗,部品ねらい,西宮,山口,282049,兵庫県,西宮市,山口町下山口１丁目,2025/4/8,20,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,西宮,山口,282049,兵庫県,西宮市,山口町名来１丁目,2025/3/29,18,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,西宮,市庭,282049,兵庫県,西宮市,松下町,2025/6/4,20,道路上,その他,その他
窃盗,部品ねらい,西宮,札場筋,282049,兵庫県,西宮市,六湛寺町,2025/3/5,7,その他,駐車（輪）場,その他
窃盗,部品ねらい,西宮,札場筋,282049,兵庫県,西宮市,六湛寺町,2025/3/17,7,その他,駐車（輪）場,その他
窃盗,部品ねらい,西宮,札場筋,282049,兵庫県,西宮市,六湛寺町,2025/3/18,7,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,西宮,札場筋,282049,兵庫県,西宮市,六湛寺町,2025/7/23,20,その他,駐車（輪）場,その他
窃盗,部品ねらい,西宮,甲東園,282049,兵庫県,西宮市,段上町８丁目,2025/9/29,18,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,西宮,甲陽園,282049,兵庫県,西宮市,六軒町,2025/4/19,2,４階建て以上共同住宅,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,西宮,社前,282049,兵庫県,西宮市,津門住江町,2025/2/12,17,道路上,その他,ナンバープレート
窃盗,部品ねらい,西宮,社前,282049,兵庫県,西宮市,東町１丁目,2025/7/5,21,一戸建住宅,駐車（輪）場,その他
窃盗,部品ねらい,西宮,西宮中央,282049,兵庫県,西宮市,北口町,2025/8/1,10,その他,駐車（輪）場,その他
窃盗,部品ねらい,西宮,西宮中央,282049,兵庫県,西宮市,高松町,2025/7/7,8,その他,駐車（輪）場,その他
窃盗,部品ねらい,西宮,西宮中央,282049,兵庫県,西宮市,高松町,2025/9/23,16,その他,駐車（輪）場,その他
窃盗,部品ねらい,西宮,西宮浜,282049,兵庫県,西宮市,西宮浜４丁目,2025/4/24,19,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,西宮,西宮浜,282049,兵庫県,西宮市,西宮浜４丁目,2025/9/18,15,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,西宮,西宮駅前,282049,兵庫県,西宮市,池田町,2025/7/25,12,その他,駐車（輪）場,その他
窃盗,部品ねらい,西宮,西宮駅前,282049,兵庫県,西宮市,津門大塚町,2025/5/19,17,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,西宮,西宮駅前,282049,兵庫県,西宮市,津門西口町,2025/5/28,18,一戸建住宅,駐車（輪）場,その他
窃盗,部品ねらい,西宮,門戸,282049,兵庫県,西宮市,下大市東町,2025/8/3,17,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,西宮,青木,282049,兵庫県,西宮市,室川町,2025/6/28,18,その他,駐車（輪）場,その他
窃盗,部品ねらい,甲子園,上田,282049,兵庫県,西宮市,東鳴尾町２丁目,2025/3/13,10,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,甲子園,上甲子園,282049,兵庫県,西宮市,甲子園三番町,2025/6/29,11,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,甲子園,上甲子園,282049,兵庫県,西宮市,甲子園口４丁目,2025/2/13,18,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,甲子園,上甲子園,282049,兵庫県,西宮市,小松北町１丁目,2025/8/16,17,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,甲子園,中津,282049,兵庫県,西宮市,南甲子園２丁目,2025/10/25,0,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,甲子園,本郷,282049,兵庫県,西宮市,小松南町３丁目,2025/7/8,19,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,甲子園,浦風,282049,兵庫県,西宮市,上甲子園４丁目,2025/3/18,22,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,甲子園,高須,282049,兵庫県,西宮市,高須町１丁目,2025/3/2,13,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,甲子園,高須,282049,兵庫県,西宮市,高須町１丁目,2025/3/20,14,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,甲子園,高須,282049,兵庫県,西宮市,高須町１丁目,2025/11/8,16,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,甲子園,高須,282049,兵庫県,西宮市,高須町１丁目,2025/11/9,15,４階建て以上共同住宅,その他,その他
窃盗,部品ねらい,甲子園,高須,282049,兵庫県,西宮市,高須町２丁目,2025/11/21,19,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,尼崎南,センタープール前,282022,兵庫県,尼崎市,武庫川町４丁目,2025/9/20,18,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,尼崎南,センタープール前,282022,兵庫県,尼崎市,蓬川町,2025/7/5,10,その他,駐車（輪）場,その他
窃盗,部品ねらい,尼崎南,センタープール前,282022,兵庫県,尼崎市,蓬川町,2025/9/26,22,道路上,その他,タイヤ・ホイール
窃盗,部品ねらい,尼崎南,センタープール前,282022,兵庫県,尼崎市,大庄西町４丁目,2025/9/27,16,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,尼崎南,七松,282022,兵庫県,尼崎市,七松町１丁目,2025/3/22,12,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,尼崎南,七松,282022,兵庫県,尼崎市,七松町１丁目,2025/4/21,7,その他,駐車（輪）場,その他
窃盗,部品ねらい,尼崎南,七松,282022,兵庫県,尼崎市,七松町１丁目,2025/7/25,18,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,尼崎南,七松,282022,兵庫県,尼崎市,東七松町２丁目,2025/5/5,18,駐車（輪）場,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,尼崎南,中央,282022,兵庫県,尼崎市,開明町２丁目,2025/11/3,9,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,尼崎南,中央,282022,兵庫県,尼崎市,昭和通３丁目,2025/4/4,16,その他,駐車（輪）場,その他
窃盗,部品ねらい,尼崎南,中央,282022,兵庫県,尼崎市,昭和通４丁目,2025/4/8,17,４階建て以上共同住宅,その他,その他
窃盗,部品ねらい,尼崎南,元浜,282022,兵庫県,尼崎市,道意町６丁目,2025/3/17,13,その他,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,尼崎南,元浜,282022,兵庫県,尼崎市,道意町７丁目,2025/8/9,20,その他,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,尼崎南,元浜,282022,兵庫県,尼崎市,丸島町,2025/3/13,13,その他,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,尼崎南,出屋敷,282022,兵庫県,尼崎市,南竹谷町１丁目,2025/9/3,21,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,尼崎南,大島,282022,兵庫県,尼崎市,稲葉荘２丁目,2025/8/3,17,道路上,その他,その他
窃盗,部品ねらい,尼崎南,大島,282022,兵庫県,尼崎市,浜田町４丁目,2025/12/19,1,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,尼崎南,大島,282022,兵庫県,尼崎市,大庄北４丁目,2025/1/15,17,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,尼崎南,大島,282022,兵庫県,尼崎市,大庄北５丁目,2025/11/28,18,駐車（輪）場,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,尼崎南,大庄,282022,兵庫県,尼崎市,大島１丁目,2025/8/18,10,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,尼崎南,大庄,282022,兵庫県,尼崎市,大島３丁目,2025/1/22,20,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,尼崎南,稲葉荘,282022,兵庫県,尼崎市,稲葉荘４丁目,2025/4/18,14,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,尼崎南,稲葉荘,282022,兵庫県,尼崎市,稲葉荘４丁目,2025/8/19,15,一戸建住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,尼崎南,稲葉荘,282022,兵庫県,尼崎市,稲葉荘４丁目,2025/9/8,16,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,尼崎南,稲葉荘,282022,兵庫県,尼崎市,稲葉荘４丁目,2025/9/10,15,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,尼崎南,竹谷,282022,兵庫県,尼崎市,建家町,2025/8/22,18,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,尼崎東,モスリン橋,282022,兵庫県,尼崎市,戸ノ内町３丁目,2025/5/8,6,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,尼崎東,上坂部,282022,兵庫県,尼崎市,上坂部１丁目,2025/1/28,19,その他,駐車（輪）場,その他
窃盗,部品ねらい,尼崎東,上坂部,282022,兵庫県,尼崎市,上坂部１丁目,2025/5/8,11,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,尼崎東,上坂部,282022,兵庫県,尼崎市,上坂部２丁目,2025/3/12,7,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,尼崎東,上坂部,282022,兵庫県,尼崎市,小中島２丁目,2025/7/10,20,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,その他
窃盗,部品ねらい,尼崎東,上坂部,282022,兵庫県,尼崎市,小中島３丁目,2025/4/15,17,４階建て以上共同住宅,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,尼崎東,上坂部,282022,兵庫県,尼崎市,若王寺２丁目,2025/4/5,15,４階建て以上共同住宅,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,尼崎東,下坂部,282022,兵庫県,尼崎市,下坂部１丁目,2025/4/19,8,道路上,その他,タイヤ・ホイール
窃盗,部品ねらい,尼崎東,園田,282022,兵庫県,尼崎市,東園田町５丁目,2025/1/26,18,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,尼崎東,園田,282022,兵庫県,尼崎市,東園田町５丁目,2025/8/26,12,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,尼崎東,園田,282022,兵庫県,尼崎市,東園田町５丁目,2025/10/9,9,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,尼崎東,園田,282022,兵庫県,尼崎市,東園田町９丁目,2025/3/8,11,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,尼崎東,杭瀬,282022,兵庫県,尼崎市,杭瀬本町３丁目,2025/10/10,20,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,尼崎東,杭瀬,282022,兵庫県,尼崎市,杭瀬南新町２丁目,2025/7/16,15,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,尼崎東,杭瀬,282022,兵庫県,尼崎市,杭瀬南新町４丁目,2025/3/5,18,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,尼崎東,杭瀬,282022,兵庫県,尼崎市,常光寺４丁目,2025/9/18,18,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,尼崎東,杭瀬,282022,兵庫県,尼崎市,大物町１丁目,2024/12/5,19,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,その他
窃盗,部品ねらい,尼崎東,潮江,282022,兵庫県,尼崎市,潮江１丁目,2025/6/2,14,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,尼崎東,潮江,282022,兵庫県,尼崎市,潮江５丁目,2025/8/23,17,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,尼崎東,潮江,282022,兵庫県,尼崎市,浜１丁目,2025/6/8,13,４階建て以上共同住宅,その他,その他
窃盗,部品ねらい,尼崎東,神崎,282022,兵庫県,尼崎市,高田町,2025/1/29,18,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,尼崎東,神崎,282022,兵庫県,尼崎市,高田町,2025/7/16,22,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,尼崎東,神崎,282022,兵庫県,尼崎市,次屋３丁目,2025/4/11,19,その他,駐車（輪）場,その他
窃盗,部品ねらい,尼崎東,神崎,282022,兵庫県,尼崎市,西川２丁目,2025/2/21,19,道路上,その他,ナンバープレート
窃盗,部品ねらい,尼崎東,神崎,282022,兵庫県,尼崎市,西川２丁目,2025/8/16,11,一戸建住宅,駐車（輪）場,その他
窃盗,部品ねらい,尼崎東,神崎,282022,兵庫県,尼崎市,西川２丁目,2025/8/22,13,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,尼崎東,神崎,282022,兵庫県,尼崎市,額田町,2025/6/8,20,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,尼崎東,競馬場前,282022,兵庫県,尼崎市,田能２丁目,2025/6/14,10,その他,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,尼崎東,競馬場前,282022,兵庫県,尼崎市,田能２丁目,2025/7/6,7,その他,駐車（輪）場,その他
窃盗,部品ねらい,尼崎東,競馬場前,282022,兵庫県,尼崎市,田能４丁目,2025/6/18,22,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,尼崎東,食満,282022,兵庫県,尼崎市,猪名寺１丁目,2025/5/13,22,一戸建住宅,駐車（輪）場,その他
窃盗,部品ねらい,尼崎東,食満,282022,兵庫県,尼崎市,御園２丁目,2025/3/29,15,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,尼崎東,食満,282022,兵庫県,尼崎市,食満５丁目,2025/8/19,13,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,尼崎東,食満,282022,兵庫県,尼崎市,食満６丁目,2025/7/19,14,道路上,その他,その他
窃盗,部品ねらい,尼崎北,南武庫之荘,282022,兵庫県,尼崎市,水堂町４丁目,2025/7/7,21,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,尼崎北,南武庫之荘,282022,兵庫県,尼崎市,南武庫之荘５丁目,2025/12/7,21,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,尼崎北,南武庫之荘,282022,兵庫県,尼崎市,南武庫之荘７丁目,2025/5/2,21,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,尼崎北,南武庫之荘,282022,兵庫県,尼崎市,南武庫之荘８丁目,2025/2/3,9,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,尼崎北,南武庫之荘,282022,兵庫県,尼崎市,南武庫之荘８丁目,2025/7/10,12,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,尼崎北,南武庫之荘,282022,兵庫県,尼崎市,南武庫之荘１０丁目,2025/2/22,20,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,尼崎北,南武庫之荘,282022,兵庫県,尼崎市,南武庫之荘１０丁目,2025/8/11,18,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,尼崎北,南武庫之荘,282022,兵庫県,尼崎市,南武庫之荘１０丁目,2025/12/6,18,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,尼崎北,南武庫之荘,282022,兵庫県,尼崎市,南武庫之荘１２丁目,2025/3/21,22,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,尼崎北,塚口東,282022,兵庫県,尼崎市,塚口本町２丁目,2025/12/25,17,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,その他
窃盗,部品ねらい,尼崎北,塚口東,282022,兵庫県,尼崎市,塚口本町４丁目,2025/10/9,13,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,尼崎北,塚口西,282022,兵庫県,尼崎市,塚口町１丁目,2025/3/25,3,道路上,その他,その他
窃盗,部品ねらい,尼崎北,塚口西,282022,兵庫県,尼崎市,塚口町４丁目,2025/2/15,20,その他,駐車（輪）場,その他
窃盗,部品ねらい,尼崎北,塚口西,282022,兵庫県,尼崎市,富松町３丁目,2025/6/16,21,４階建て以上共同住宅,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,尼崎北,塚口西,282022,兵庫県,尼崎市,富松町３丁目,2025/6/20,13,４階建て以上共同住宅,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,尼崎北,塚口西,282022,兵庫県,尼崎市,富松町３丁目,2025/6/21,15,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,尼崎北,塚口西,282022,兵庫県,尼崎市,富松町３丁目,2025/6/29,19,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,尼崎北,塚口西,282022,兵庫県,尼崎市,富松町３丁目,2025/7/17,16,一戸建住宅,駐車（輪）場,その他
窃盗,部品ねらい,尼崎北,塚口西,282022,兵庫県,尼崎市,富松町３丁目,2025/8/6,13,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,その他
窃盗,部品ねらい,尼崎北,塚口西,282022,兵庫県,尼崎市,富松町４丁目,2025/8/11,21,一戸建住宅,駐車（輪）場,その他
窃盗,部品ねらい,尼崎北,塚口西,282022,兵庫県,尼崎市,富松町４丁目,2025/12/28,17,一戸建住宅,その他,ナンバープレート
窃盗,部品ねらい,尼崎北,尾浜,282022,兵庫県,尼崎市,名神町２丁目,2025/8/9,19,その他,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,尼崎北,武庫之荘,282022,兵庫県,尼崎市,南武庫之荘,2025/7/1,9,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,尼崎北,武庫之荘,282022,兵庫県,尼崎市,南武庫之荘１丁目,2023/11/25,20,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,尼崎北,武庫之荘,282022,兵庫県,尼崎市,南武庫之荘１丁目,2025/7/13,8,道路上,その他,その他
窃盗,部品ねらい,尼崎北,武庫之荘,282022,兵庫県,尼崎市,南武庫之荘１丁目,2025/11/8,14,道路上,その他,その他
窃盗,部品ねらい,尼崎北,武庫之荘,282022,兵庫県,尼崎市,南武庫之荘１丁目,2025/11/15,8,駐車（輪）場,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,尼崎北,武庫之荘,282022,兵庫県,尼崎市,南武庫之荘１丁目,2025/11/19,9,駐車（輪）場,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,尼崎北,武庫之荘,282022,兵庫県,尼崎市,武庫之荘４丁目,2025/12/18,21,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,尼崎北,武庫之荘,282022,兵庫県,尼崎市,武庫之荘西２丁目,2025/8/12,18,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,尼崎北,武庫之荘,282022,兵庫県,尼崎市,武庫之荘本町３丁目,2025/12/18,19,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,尼崎北,生島,282022,兵庫県,尼崎市,大西町３丁目,2025/3/4,16,その他,駐車（輪）場,その他
窃盗,部品ねらい,尼崎北,生島,282022,兵庫県,尼崎市,立花町３丁目,2025/3/4,17,その他,駐車（輪）場,その他
窃盗,部品ねらい,尼崎北,生島,282022,兵庫県,尼崎市,南武庫之荘２丁目,2025/11/3,10,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,その他
窃盗,部品ねらい,尼崎北,立花駅前,282022,兵庫県,尼崎市,三反田町１丁目,2025/12/5,11,その他,駐車（輪）場,その他
窃盗,部品ねらい,尼崎北,立花駅前,282022,兵庫県,尼崎市,立花町１丁目,2025/3/8,14,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,尼崎北,立花駅前,282022,兵庫県,尼崎市,立花町１丁目,2025/7/14,7,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,尼崎北,立花駅前,282022,兵庫県,尼崎市,立花町１丁目,2025/8/18,12,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,尼崎北,西昆陽,282022,兵庫県,尼崎市,西昆陽３丁目,2025/7/29,11,一戸建住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,尼崎北,西昆陽,282022,兵庫県,尼崎市,武庫之荘９丁目,2025/10/6,17,４階建て以上共同住宅,その他,その他
窃盗,部品ねらい,尼崎北,西武庫,282022,兵庫県,尼崎市,常松１丁目,2025/1/9,17,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,尼崎北,西武庫,282022,兵庫県,尼崎市,常吉１丁目,2025/6/1,14,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,その他
窃盗,部品ねらい,尼崎北,西武庫,282022,兵庫県,尼崎市,武庫元町２丁目,2025/9/2,17,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,尼崎北,阪急塚口駅前,282022,兵庫県,尼崎市,南塚口町２丁目,2025/10/28,9,その他,その他,その他
窃盗,部品ねらい,尼崎北,阪急塚口駅前,282022,兵庫県,尼崎市,南塚口町３丁目,2025/1/21,14,その他,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,尼崎北,阪急塚口駅前,282022,兵庫県,尼崎市,南塚口町３丁目,2025/10/17,19,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,その他
窃盗,部品ねらい,伊丹,中野,282073,兵庫県,伊丹市,中野西３丁目,2025/7/25,16,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,伊丹,伊丹駅前,282073,兵庫県,伊丹市,伊丹３丁目,2025/7/16,17,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,伊丹,南本町,282073,兵庫県,伊丹市,伊丹８丁目,2025/2/4,15,道路上,その他,その他
窃盗,部品ねらい,伊丹,南本町,282073,兵庫県,伊丹市,南町４丁目,2025/1/22,18,駐車（輪）場,駐車（輪）場,その他
