罪名,手口,管轄警察署（発生地）,管轄交番・駐在所（発生地）,市区町村コード（発生地）,都道府県（発生地）,市区町村（発生地）,町丁目（発生地）,発生年月日（始期）,発生時（始期）,発生場所,発生場所の詳細,施錠関係,盗難防止装置の有無,現金以外の主な被害品
窃盗,オートバイ盗,姫路,姫路駅前,282014,兵庫県,姫路市,駅前町,2020/8/7,17,駐車（輪）場,駐車（輪）場,キーあり,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,姫路,姫路駅前,282014,兵庫県,姫路市,東駅前町,2020/6/6,18,駐車（輪）場,駐車（輪）場,キーあり,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,姫路,京口,282014,兵庫県,姫路市,城東町,2020/6/27,14,４階建て以上共同住宅,駐車（輪）場,キーあり,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,姫路,天神前,282014,兵庫県,姫路市,東郷町,2020/6/30,13,その他,駐車（輪）場,キーあり,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,姫路,花田,282014,兵庫県,姫路市,花田町小川,2019/12/27,15,駐車（輪）場,駐車（輪）場,キーあり,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,飾磨,坊勢,282014,兵庫県,姫路市,家島町坊勢,2020/4/9,21,道路上,その他,キーあり,あり,原動機付自転車（50cc以下）
窃盗,オートバイ盗,飾磨,別所,282014,兵庫県,姫路市,別所町別所２丁目,2020/10/13,12,その他,駐車（輪）場,キーあり,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,網干,広畑,282014,兵庫県,姫路市,広畑区早瀬町３丁目,2020/6/10,3,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーあり,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,赤穂,坂越駅前,282120,兵庫県,赤穂市,砂子,2020/1/26,17,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーあり,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,豊岡,野上,282090,兵庫県,豊岡市,野上,2020/1/25,17,駐車（輪）場,駐車（輪）場,キーあり,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,豊岡,大橋,282090,兵庫県,豊岡市,出石町町分,2020/8/30,17,駐車（輪）場,駐車（輪）場,キーあり,なし,自動二輪（50cc超）
窃盗,オートバイ盗,小野,下来住,282189,兵庫県,小野市,下来住町,2019/11/1,不明,一戸建住宅,その他,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,三田,三田駅前,282197,兵庫県,三田市,三輪４丁目,2020/4/8,12,駐車（輪）場,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,三田,三田駅前,282197,兵庫県,三田市,相生町,2020/6/4,9,道路上,その他,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,三田,ウッディタウン中央,282197,兵庫県,三田市,学園２丁目,2020/3/15,0,その他,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,東灘,深江,281018,兵庫県,神戸市東灘区,深江南町１丁目,2020/6/10,23,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,東灘,森,281018,兵庫県,神戸市東灘区,本庄町２丁目,2020/1/2,17,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,東灘,森,281018,兵庫県,神戸市東灘区,本山南町１丁目,2016/10/1,0,駐車（輪）場,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,東灘,魚崎,281018,兵庫県,神戸市東灘区,魚崎北町５丁目,2020/3/16,19,駐車（輪）場,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,東灘,呉田,281018,兵庫県,神戸市東灘区,御影本町７丁目,2020/1/15,12,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,東灘,阪急御影駅前,281018,兵庫県,神戸市東灘区,御影２丁目,2019/11/23,10,その他の住宅（３階建て以下共同住宅等）,その他,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,東灘,阪急御影駅前,281018,兵庫県,神戸市東灘区,御影２丁目,2020/2/18,10,その他,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,東灘,六甲アイランド,281018,兵庫県,神戸市東灘区,向洋町中１丁目,2020/5/8,16,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,灘,高羽,281026,兵庫県,神戸市灘区,一王山町,2020/1/6,16,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,灘,篠原北町,281026,兵庫県,神戸市灘区,篠原中町１丁目,2020/9/17,16,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,灘,八幡,281026,兵庫県,神戸市灘区,高徳町４丁目,2020/1/8,6,４階建て以上共同住宅,その他,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,灘,王子公園,281026,兵庫県,神戸市灘区,城内通３丁目,2019/7/1,0,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,灘,桜口,281026,兵庫県,神戸市灘区,友田町１丁目,2020/11/17,5,道路上,その他,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,灘,桜口,281026,兵庫県,神戸市灘区,友田町４丁目,2020/2/14,19,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,灘,桜口,281026,兵庫県,神戸市灘区,浜田町４丁目,2018/2/23,17,駐車（輪）場,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,灘,琵琶町,281026,兵庫県,神戸市灘区,大石東町２丁目,2020/10/26,18,その他の住宅（３階建て以下共同住宅等）,その他,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,灘,琵琶町,281026,兵庫県,神戸市灘区,琵琶町１丁目,2020/6/17,19,その他,その他,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,灘,大石,281026,兵庫県,神戸市灘区,大石東町５丁目,不明,不明,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,灘,大石,281026,兵庫県,神戸市灘区,新在家南町２丁目,2020/6/7,22,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,灘,大石,281026,兵庫県,神戸市灘区,新在家南町３丁目,2020/12/8,10,道路上,その他,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,灘,西灘,281026,兵庫県,神戸市灘区,岩屋中町１丁目,2020/1/26,17,その他,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,灘,西灘,281026,兵庫県,神戸市灘区,岩屋南町,2020/8/9,2,その他,その他,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,灘,六甲山上,281026,兵庫県,神戸市灘区,六甲山町西谷山,2018/9/1,0,道路上,その他,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,灘,鶴甲,281026,兵庫県,神戸市灘区,六甲台町,2019/4/1,0,４階建て以上共同住宅,駐車（輪）場,キーなし,あり,原動機付自転車（50cc以下）
窃盗,オートバイ盗,灘,ＨＡＴ神戸灘の浜,281026,兵庫県,神戸市灘区,摩耶海岸通２丁目,2020/10/23,12,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,葺合,中尾前,281107,兵庫県,神戸市中央区,上筒井通３丁目,2020/8/21,16,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,葺合,熊内,281107,兵庫県,神戸市中央区,熊内町４丁目,2020/4/27,5,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,葺合,割塚,281107,兵庫県,神戸市中央区,東雲通４丁目,2015/11/15,22,４階建て以上共同住宅,その他,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,葺合,割塚,281107,兵庫県,神戸市中央区,筒井町１丁目,2020/6/18,12,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,葺合,ＨＡＴ神戸,281107,兵庫県,神戸市中央区,脇浜海岸通３丁目,2020/2/4,15,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,葺合,ＨＡＴ神戸,281107,兵庫県,神戸市中央区,脇浜海岸通３丁目,2020/12/4,0,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,葺合,二宮,281107,兵庫県,神戸市中央区,布引町３丁目,2020/7/22,19,その他,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,葺合,三宮センター,281107,兵庫県,神戸市中央区,旭通２丁目,2020/3/20,2,駐車（輪）場,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,葺合,三宮センター,281107,兵庫県,神戸市中央区,小野柄通８丁目,2020/6/2,8,道路上,その他,キーなし,あり,自動二輪（50cc超）
窃盗,オートバイ盗,葺合,三宮センター,281107,兵庫県,神戸市中央区,雲井通５丁目,2016/1/30,12,駐車（輪）場,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,葺合,春日野,281107,兵庫県,神戸市中央区,脇浜町３丁目,2020/10/4,9,その他,その他,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,生田,生田前,281107,兵庫県,神戸市中央区,加納町３丁目,2019/9/1,17,道路上,その他,キーなし,あり,原動機付自転車（50cc以下）
窃盗,オートバイ盗,生田,元町通,281107,兵庫県,神戸市中央区,栄町通４丁目,2020/8/14,14,道路上,その他,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,生田,元町通,281107,兵庫県,神戸市中央区,元町通６丁目,2016/4/1,不明,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,生田,大倉山,281107,兵庫県,神戸市中央区,楠町３丁目,2019/11/8,10,道路上,その他,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,生田,ハーバーランド,281107,兵庫県,神戸市中央区,東川崎町１丁目,2020/10/25,7,道路上,その他,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,兵庫,平野,281051,兵庫県,神戸市兵庫区,石井町８丁目,2020/9/14,8,その他の住宅（３階建て以下共同住宅等）,その他,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,兵庫,福原,281051,兵庫県,神戸市兵庫区,福原町,2020/3/15,10,道路上,その他,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,兵庫,湊川,281051,兵庫県,神戸市兵庫区,大井通１丁目,2020/8/10,20,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,兵庫,湊川,281051,兵庫県,神戸市兵庫区,新開地２丁目,2020/4/14,8,道路上,その他,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,兵庫,湊川,281051,兵庫県,神戸市兵庫区,中道通２丁目,2015/10/1,0,道路上,その他,キーなし,あり,自動二輪（50cc超）
窃盗,オートバイ盗,兵庫,新開地,281051,兵庫県,神戸市兵庫区,新開地４丁目,2020/9/9,19,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,兵庫,新開地,281051,兵庫県,神戸市兵庫区,湊町１丁目,2020/3/26,12,駐車（輪）場,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,兵庫,新開地,281051,兵庫県,神戸市兵庫区,湊町２丁目,2020/1/1,9,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,兵庫,新開地,281051,兵庫県,神戸市兵庫区,湊町２丁目,2020/7/10,16,その他,その他,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,兵庫,熊野,281051,兵庫県,神戸市兵庫区,氷室町１丁目,2020/9/25,1,駐車（輪）場,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,兵庫,熊野,281051,兵庫県,神戸市兵庫区,夢野町４丁目,2020/7/8,23,道路上,その他,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,兵庫,皿池,281051,兵庫県,神戸市兵庫区,下沢通５丁目,2020/11/3,17,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,兵庫,兵庫駅前,281051,兵庫県,神戸市兵庫区,駅前通４丁目,2015/7/19,6,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,兵庫,七宮,281051,兵庫県,神戸市兵庫区,鍛冶屋町１丁目,2020/3/29,16,道路上,その他,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,兵庫,中之島,281051,兵庫県,神戸市兵庫区,出在家町２丁目,2019/9/10,11,道路上,その他,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,兵庫,御崎公園,281051,兵庫県,神戸市兵庫区,浜中町１丁目,2019/10/31,15,道路上,その他,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,長田,丸山,281069,兵庫県,神戸市長田区,丸山町２丁目,2020/3/9,18,道路上,その他,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,長田,丸山,281069,兵庫県,神戸市長田区,丸山町４丁目,2020/9/5,16,一戸建住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,長田,名倉,281069,兵庫県,神戸市長田区,滝谷町３丁目,2020/2/21,8,その他,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,長田,長田,281069,兵庫県,神戸市長田区,西山町４丁目,2015/6/1,18,道路上,その他,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,長田,上池田,281069,兵庫県,神戸市長田区,上池田１丁目,2019/9/20,0,駐車（輪）場,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,長田,長田東,281069,兵庫県,神戸市長田区,四番町５丁目,2019/5/10,0,駐車（輪）場,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,長田,長田東,281069,兵庫県,神戸市長田区,六番町２丁目,2020/5/20,0,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,長田,御蔵,281069,兵庫県,神戸市長田区,北町１丁目,2020/3/21,20,駐車（輪）場,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,長田,御蔵,281069,兵庫県,神戸市長田区,菅原通１丁目,2020/5/3,23,道路上,その他,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,長田,御蔵,281069,兵庫県,神戸市長田区,二番町４丁目,2020/1/10,13,道路上,その他,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,長田,御蔵,281069,兵庫県,神戸市長田区,二番町４丁目,2020/6/16,11,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,長田,御蔵,281069,兵庫県,神戸市長田区,御蔵通２丁目,2020/11/21,15,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,長田,御蔵,281069,兵庫県,神戸市長田区,御蔵通２丁目,2020/11/22,17,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,長田,湊川大橋,281069,兵庫県,神戸市長田区,東尻池町９丁目,2020/1/4,8,道路上,その他,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,長田,大谷,281069,兵庫県,神戸市長田区,大谷町２丁目,2020/1/23,19,駐車（輪）場,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,長田,新長田駅前,281069,兵庫県,神戸市長田区,大橋町５丁目,2020/1/26,8,道路上,その他,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,長田,水笠,281069,兵庫県,神戸市長田区,松野通３丁目,2019/9/7,17,駐車（輪）場,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,長田,久保,281069,兵庫県,神戸市長田区,二葉町５丁目,2020/1/8,18,その他,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,長田,野田,281069,兵庫県,神戸市長田区,野田町７丁目,2020/3/20,23,道路上,その他,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,長田,野田,281069,兵庫県,神戸市長田区,本庄町６丁目,2020/3/20,11,道路上,その他,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,須磨,板宿,281077,兵庫県,神戸市須磨区,大黒町２丁目,2020/11/18,20,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,須磨,千歳,281077,兵庫県,神戸市須磨区,戎町１丁目,2020/9/8,21,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,須磨,須磨駅前,281077,兵庫県,神戸市須磨区,天神町１丁目,2017/12/31,9,道路上,その他,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,須磨,妙法寺,281077,兵庫県,神戸市須磨区,妙法寺字牛ノ子,不明,不明,駐車（輪）場,駐車（輪）場,キーなし,あり,原動機付自転車（50cc以下）
窃盗,オートバイ盗,須磨,名谷中央,281077,兵庫県,神戸市須磨区,中落合２丁目,2020/12/8,15,その他,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,須磨,横尾,281077,兵庫県,神戸市須磨区,横尾９丁目,2020/3/15,20,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,垂水,平尾,281085,兵庫県,神戸市垂水区,泉が丘４丁目,2020/7/6,7,４階建て以上共同住宅,駐車（輪）場,キーなし,あり,自動二輪（50cc超）
窃盗,オートバイ盗,垂水,平尾,281085,兵庫県,神戸市垂水区,泉が丘５丁目,2020/7/7,19,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,垂水,名谷,281085,兵庫県,神戸市垂水区,小束山手２丁目,2020/6/19,9,その他,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,垂水,垂水駅前,281085,兵庫県,神戸市垂水区,海岸通,2020/2/9,21,その他,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,垂水,垂水駅前,281085,兵庫県,神戸市垂水区,山手１丁目,2020/7/10,0,一戸建住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,垂水,北舞子,281085,兵庫県,神戸市垂水区,北舞子４丁目,2020/9/8,0,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,垂水,舞子駅前,281085,兵庫県,神戸市垂水区,東舞子町,2020/10/31,8,その他,駐車（輪）場,キーなし,あり,原動機付自転車（50cc以下）
窃盗,オートバイ盗,垂水,西舞子,281085,兵庫県,神戸市垂水区,舞子坂４丁目,2020/8/26,22,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,あり,自動二輪（50cc超）
窃盗,オートバイ盗,垂水,多聞,281085,兵庫県,神戸市垂水区,多聞台２丁目,2020/6/13,8,道路上,その他,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,垂水,多聞,281085,兵庫県,神戸市垂水区,多聞台２丁目,2020/8/30,12,４階建て以上共同住宅,その他,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,垂水,明舞,281085,兵庫県,神戸市垂水区,狩口台２丁目,2020/8/17,22,４階建て以上共同住宅,その他,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,垂水,明舞,281085,兵庫県,神戸市垂水区,神陵台１丁目,2020/5/23,11,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,垂水,明舞,281085,兵庫県,神戸市垂水区,南多聞台７丁目,2020/1/18,18,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,垂水,明舞,281085,兵庫県,神戸市垂水区,南多聞台８丁目,2020/7/26,23,一戸建住宅,その他,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,垂水,青山台,281085,兵庫県,神戸市垂水区,青山台４丁目,2020/4/25,14,駐車（輪）場,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,垂水,青山台,281085,兵庫県,神戸市垂水区,青山台６丁目,2020/1/11,17,４階建て以上共同住宅,駐車（輪）場,キーなし,あり,原動機付自転車（50cc以下）
窃盗,オートバイ盗,垂水,新多聞,281085,兵庫県,神戸市垂水区,本多聞５丁目,2020/6/18,23,４階建て以上共同住宅,その他,キーなし,あり,原動機付自転車（50cc以下）
窃盗,オートバイ盗,垂水,新多聞,281085,兵庫県,神戸市垂水区,本多聞６丁目,2020/5/25,9,４階建て以上共同住宅,その他,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,垂水,桃山台,281085,兵庫県,神戸市垂水区,清玄町,2020/11/6,7,道路上,その他,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,神戸水上,ポートアイランド,281107,兵庫県,神戸市中央区,港島３丁目,2019/5/1,0,駐車（輪）場,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,神戸水上,ポートアイランド,281107,兵庫県,神戸市中央区,港島中町３丁目,2020/2/12,7,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,神戸西,上池,281115,兵庫県,神戸市西区,玉津町新方,2020/4/5,22,駐車（輪）場,駐車（輪）場,キーなし,あり,原動機付自転車（50cc以下）
窃盗,オートバイ盗,神戸西,出合,281115,兵庫県,神戸市西区,王塚台７丁目,2020/6/28,21,その他,駐車（輪）場,キーなし,なし,なし
窃盗,オートバイ盗,神戸西,出合,281115,兵庫県,神戸市西区,二ツ屋２丁目,2019/8/9,17,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,神戸西,栄,281115,兵庫県,神戸市西区,押部谷町福住,2020/6/27,3,一戸建住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,神戸西,栄,281115,兵庫県,神戸市西区,桜が丘西町３丁目,2020/7/19,12,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,神戸西,栄,281115,兵庫県,神戸市西区,大津和２丁目,2019/11/24,15,駐車（輪）場,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,神戸西,伊川谷,281115,兵庫県,神戸市西区,伊川谷町別府,2020/3/17,18,その他,その他,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,神戸西,伊川谷,281115,兵庫県,神戸市西区,北別府３丁目,2020/7/19,18,一戸建住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,神戸西,伊川谷,281115,兵庫県,神戸市西区,北別府４丁目,2020/2/10,18,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,神戸西,伊川谷,281115,兵庫県,神戸市西区,池上１丁目,2020/6/22,8,一戸建住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,神戸西,伊川谷,281115,兵庫県,神戸市西区,池上２丁目,2020/7/19,3,駐車（輪）場,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,神戸西,伊川谷,281115,兵庫県,神戸市西区,南別府１丁目,2019/3/1,不明,駐車（輪）場,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,神戸西,伊川谷,281115,兵庫県,神戸市西区,南別府１丁目,2020/8/13,18,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,神戸西,伊川谷,281115,兵庫県,神戸市西区,南別府４丁目,2020/6/13,15,道路上,その他,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,神戸西,伊川谷,281115,兵庫県,神戸市西区,白水２丁目,2020/4/2,21,一戸建住宅,その他,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,神戸西,伊川谷,281115,兵庫県,神戸市西区,白水２丁目,2020/4/2,21,一戸建住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,神戸西,伊川谷,281115,兵庫県,神戸市西区,白水３丁目,2020/4/22,20,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,あり,自動二輪（50cc超）
窃盗,オートバイ盗,神戸西,学園駅前,281115,兵庫県,神戸市西区,学園西町１丁目,2020/3/21,11,駐車（輪）場,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,神戸西,学園駅前,281115,兵庫県,神戸市西区,学園西町７丁目,2017/4/2,20,駐車（輪）場,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,神戸西,有瀬,281115,兵庫県,神戸市西区,伊川谷町有瀬,2019/1/1,0,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,神戸西,有瀬,281115,兵庫県,神戸市西区,伊川谷町有瀬,2020/3/11,0,駐車（輪）場,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,神戸西,有瀬,281115,兵庫県,神戸市西区,伊川谷町有瀬,2020/8/18,19,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,神戸西,富士見が丘,281115,兵庫県,神戸市西区,押部谷町高和,2020/4/8,16,その他,その他,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,神戸西,枝吉,281115,兵庫県,神戸市西区,曙町,2020/12/23,23,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,神戸西,竹の台,281115,兵庫県,神戸市西区,竹の台２丁目,2020/8/17,6,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,神戸西,井吹台,281115,兵庫県,神戸市西区,井吹台西町１丁目,2020/8/13,18,駐車（輪）場,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,神戸西,玉津,281115,兵庫県,神戸市西区,長畑町,2020/4/17,19,一戸建住宅,その他,キーなし,なし,原動機付自転車（50cc以下）
