罪名,手口,管轄警察署（発生地）,管轄交番・駐在所（発生地）,市区町村コード（発生地）,都道府県（発生地）,市区町村（発生地）,町丁目（発生地）,発生年月日（始期）,発生時（始期）,発生場所,発生場所の詳細,施錠関係,盗難防止装置の有無,現金以外の主な被害品
窃盗,オートバイ盗,垂水,名谷,281085,兵庫県,神戸市垂水区,小束山本町１丁目,2025/10/25,0,その他,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,垂水,名谷,281085,兵庫県,神戸市垂水区,小束山本町２丁目,2025/8/26,0,４階建て以上共同住宅,駐車（輪）場,キーあり,なし,その他
窃盗,オートバイ盗,垂水,垂水駅前,281085,兵庫県,神戸市垂水区,歌敷山４丁目,2025/7/18,22,駐車（輪）場,駐車（輪）場,キーあり,なし,その他
窃盗,オートバイ盗,垂水,垂水駅前,281085,兵庫県,神戸市垂水区,海岸通,2025/9/22,11,その他,駐車（輪）場,キーあり,なし,その他
窃盗,オートバイ盗,垂水,垂水駅前,281085,兵庫県,神戸市垂水区,天ノ下町,2025/3/1,19,その他,駐車（輪）場,キーあり,なし,その他
窃盗,オートバイ盗,垂水,垂水駅前,281085,兵庫県,神戸市垂水区,馬場通,2025/7/28,17,４階建て以上共同住宅,その他,キーなし,なし,その他
窃盗,オートバイ盗,垂水,垂水駅前,281085,兵庫県,神戸市垂水区,日向１丁目,2025/4/25,13,駐車（輪）場,駐車（輪）場,キーあり,なし,その他
窃盗,オートバイ盗,垂水,垂水駅前,281085,兵庫県,神戸市垂水区,日向１丁目,2025/4/25,16,駐車（輪）場,駐車（輪）場,キーあり,なし,その他
窃盗,オートバイ盗,垂水,垂水駅前,281085,兵庫県,神戸市垂水区,平磯１丁目,2025/2/13,11,その他,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,垂水,垂水駅前,281085,兵庫県,神戸市垂水区,山手６丁目,2025/7/29,18,４階建て以上共同住宅,その他,キーなし,なし,その他
窃盗,オートバイ盗,垂水,多聞,281085,兵庫県,神戸市垂水区,舞多聞東２丁目,2025/7/19,10,その他,駐車（輪）場,キーあり,なし,その他
窃盗,オートバイ盗,垂水,平尾,281085,兵庫県,神戸市垂水区,東垂水３丁目,2025/8/10,10,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーあり,なし,その他
窃盗,オートバイ盗,垂水,新多聞,281085,兵庫県,神戸市垂水区,本多聞５丁目,2025/8/3,14,４階建て以上共同住宅,駐車（輪）場,キーあり,なし,その他
窃盗,オートバイ盗,垂水,新多聞,281085,兵庫県,神戸市垂水区,学が丘３丁目,2025/10/24,18,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,垂水,明舞,281085,兵庫県,神戸市垂水区,神陵台６丁目,2025/11/25,12,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,垂水,明舞,281085,兵庫県,神戸市垂水区,南多聞台７丁目,2025/9/12,23,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,なし
窃盗,オートバイ盗,垂水,明舞,281085,兵庫県,神戸市垂水区,南多聞台８丁目,2025/12/4,19,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,垂水,桃山台,281085,兵庫県,神戸市垂水区,桃山台１丁目,2025/9/12,13,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,垂水,桃山台,281085,兵庫県,神戸市垂水区,桃山台４丁目,2025/10/23,22,道路上,その他,キーなし,なし,その他
窃盗,オートバイ盗,垂水,桃山台,281085,兵庫県,神戸市垂水区,桃山台５丁目,2025/12/17,10,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,垂水,桃山台,281085,兵庫県,神戸市垂水区,桃山台５丁目,2025/12/28,17,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,垂水,桃山台,281085,兵庫県,神戸市垂水区,桃山台７丁目,2025/4/10,0,一戸建住宅,駐車（輪）場,キーあり,なし,その他
窃盗,オートバイ盗,垂水,舞子駅前,281085,兵庫県,神戸市垂水区,東舞子町,2025/1/24,8,その他,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,垂水,舞子駅前,281085,兵庫県,神戸市垂水区,東舞子町,2025/5/12,9,その他,駐車（輪）場,キーあり,なし,その他
窃盗,オートバイ盗,垂水,舞子駅前,281085,兵庫県,神戸市垂水区,東舞子町,2025/5/12,20,その他,駐車（輪）場,キーあり,なし,その他
窃盗,オートバイ盗,垂水,舞子駅前,281085,兵庫県,神戸市垂水区,東舞子町,2025/8/7,10,その他,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,垂水,西舞子,281085,兵庫県,神戸市垂水区,狩口台６丁目,2025/8/5,21,４階建て以上共同住宅,駐車（輪）場,キーあり,なし,その他
窃盗,オートバイ盗,垂水,西舞子,281085,兵庫県,神戸市垂水区,西舞子４丁目,2025/10/24,15,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,垂水,青山台,281085,兵庫県,神戸市垂水区,青山台４丁目,2025/7/29,18,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,垂水,青山台,281085,兵庫県,神戸市垂水区,青山台５丁目,2024/3/27,20,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,垂水,青山台,281085,兵庫県,神戸市垂水区,青山台５丁目,2025/8/1,19,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,垂水,青山台,281085,兵庫県,神戸市垂水区,松風台２丁目,2025/8/2,9,その他,駐車（輪）場,キーあり,なし,その他
窃盗,オートバイ盗,垂水,高丸,281085,兵庫県,神戸市垂水区,高丸５丁目,2025/10/23,12,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,神戸水上,ポートアイランド,281107,兵庫県,神戸市中央区,港島中町３丁目,2025/6/20,7,４階建て以上共同住宅,駐車（輪）場,キーなし,あり,その他
窃盗,オートバイ盗,神戸水上,ポートアイランド,281107,兵庫県,神戸市中央区,港島中町３丁目,2025/7/17,23,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,神戸水上,ポートアイランド,281107,兵庫県,神戸市中央区,港島中町６丁目,2025/7/31,15,道路上,その他,キーなし,なし,その他
窃盗,オートバイ盗,神戸水上,新港,281107,兵庫県,神戸市中央区,小野浜町,2025/9/16,17,駐車（輪）場,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,神戸西,上池,281115,兵庫県,神戸市西区,玉津町水谷,2025/3/16,1,一戸建住宅,その他,キーなし,なし,その他
窃盗,オートバイ盗,神戸西,井吹台,281115,兵庫県,神戸市西区,櫨谷町栃木,2025/10/19,9,一戸建住宅,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,神戸西,井吹台,281115,兵庫県,神戸市西区,井吹台西町１丁目,2024/10/1,0,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,神戸西,井吹台,281115,兵庫県,神戸市西区,井吹台西町１丁目,2025/9/13,18,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,神戸西,伊川谷,281115,兵庫県,神戸市西区,北別府１丁目,2025/4/1,10,その他,駐車（輪）場,キーあり,なし,その他
窃盗,オートバイ盗,神戸西,伊川谷,281115,兵庫県,神戸市西区,池上１丁目,2025/3/5,18,４階建て以上共同住宅,駐車（輪）場,キーあり,なし,その他
窃盗,オートバイ盗,神戸西,伊川谷,281115,兵庫県,神戸市西区,池上１丁目,2025/6/10,9,４階建て以上共同住宅,駐車（輪）場,キーあり,なし,その他
窃盗,オートバイ盗,神戸西,伊川谷,281115,兵庫県,神戸市西区,池上２丁目,2024/3/1,19,その他の住宅（３階建て以下共同住宅等）,その他,キーなし,なし,その他
窃盗,オートバイ盗,神戸西,伊川谷,281115,兵庫県,神戸市西区,池上３丁目,2025/4/1,12,その他,駐車（輪）場,キーあり,なし,その他
窃盗,オートバイ盗,神戸西,伊川谷,281115,兵庫県,神戸市西区,大津和１丁目,2024/12/20,19,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,神戸西,伊川谷,281115,兵庫県,神戸市西区,大津和２丁目,2023/9/1,0,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,神戸西,伊川谷,281115,兵庫県,神戸市西区,大津和３丁目,2025/11/8,16,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,神戸西,伊川谷,281115,兵庫県,神戸市西区,南別府１丁目,2025/8/16,23,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,神戸西,出合,281115,兵庫県,神戸市西区,王塚台４丁目,2025/4/9,21,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,神戸西,出合,281115,兵庫県,神戸市西区,丸塚１丁目,2025/8/12,14,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,神戸西,出合,281115,兵庫県,神戸市西区,丸塚１丁目,2025/8/13,11,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,神戸西,古郷,281115,兵庫県,神戸市西区,竜が岡５丁目,不明,不明,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,神戸西,学園駅前,281115,兵庫県,神戸市西区,伊川谷町布施畑,2024/9/22,2,道路上,その他,キーなし,なし,その他
窃盗,オートバイ盗,神戸西,学園駅前,281115,兵庫県,神戸市西区,学園西町１丁目,2025/5/9,15,その他,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,神戸西,学園駅前,281115,兵庫県,神戸市西区,学園西町１丁目,2025/12/6,15,その他,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,神戸西,学園駅前,281115,兵庫県,神戸市西区,学園西町７丁目,2022/6/30,9,４階建て以上共同住宅,駐車（輪）場,キーあり,なし,その他
窃盗,オートバイ盗,神戸西,学園駅前,281115,兵庫県,神戸市西区,学園東町６丁目,2025/12/1,7,その他,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,神戸西,学園駅前,281115,兵庫県,神戸市西区,前開南町２丁目,2024/9/30,17,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,神戸西,有瀬,281115,兵庫県,神戸市西区,伊川谷町有瀬,2024/12/18,12,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,神戸西,有瀬,281115,兵庫県,神戸市西区,伊川谷町有瀬,2025/1/20,10,その他,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,神戸西,有瀬,281115,兵庫県,神戸市西区,伊川谷町有瀬,2025/7/9,13,その他,駐車（輪）場,キーあり,なし,その他
窃盗,オートバイ盗,神戸西,有瀬,281115,兵庫県,神戸市西区,伊川谷町有瀬,2025/7/24,15,４階建て以上共同住宅,その他,キーなし,なし,その他
窃盗,オートバイ盗,神戸西,有瀬,281115,兵庫県,神戸市西区,伊川谷町有瀬,2025/10/27,23,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,神戸西,枝吉,281115,兵庫県,神戸市西区,持子２丁目,2025/2/24,21,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,神戸西,枝吉,281115,兵庫県,神戸市西区,森友４丁目,2025/9/14,17,その他,駐車（輪）場,キーあり,なし,その他
窃盗,オートバイ盗,神戸西,枝吉,281115,兵庫県,神戸市西区,森友５丁目,2025/2/3,23,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,神戸西,栄,281115,兵庫県,神戸市西区,押部谷町栄,2025/7/11,8,その他,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,神戸西,栄,281115,兵庫県,神戸市西区,押部谷町栄,2025/7/11,20,その他,駐車（輪）場,キーあり,なし,その他
窃盗,オートバイ盗,神戸西,玉津,281115,兵庫県,神戸市西区,長畑町,2025/8/12,22,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,神戸西,玉津,281115,兵庫県,神戸市西区,宮下１丁目,2025/8/12,21,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,神戸西,玉津,281115,兵庫県,神戸市西区,宮下１丁目,2025/8/13,2,一戸建住宅,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,神戸西,玉津,281115,兵庫県,神戸市西区,宮下３丁目,2025/8/12,17,駐車（輪）場,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,神戸西,玉津,281115,兵庫県,神戸市西区,小山２丁目,2025/12/24,23,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,神戸西,神出,281115,兵庫県,神戸市西区,神出町広谷,2025/7/31,11,一戸建住宅,その他,キーあり,なし,その他
窃盗,オートバイ盗,有馬,有野,281093,兵庫県,神戸市北区,有野町有野,2025/12/11,12,その他,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,有馬,長尾,281093,兵庫県,神戸市北区,鹿の子台北町２丁目,2025/4/16,17,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,有馬,長尾,281093,兵庫県,神戸市北区,鹿の子台北町２丁目,2025/4/26,12,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,有馬,長尾,281093,兵庫県,神戸市北区,鹿の子台北町２丁目,2025/4/29,9,駐車（輪）場,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,神戸北,五葉,281093,兵庫県,神戸市北区,北五葉５丁目,2024/12/29,0,道路上,その他,キーなし,なし,その他
窃盗,オートバイ盗,神戸北,五葉,281093,兵庫県,神戸市北区,北五葉７丁目,2025/6/20,18,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,神戸北,五葉,281093,兵庫県,神戸市北区,鈴蘭台南町８丁目,2025/11/6,19,駐車（輪）場,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,神戸北,五葉,281093,兵庫県,神戸市北区,南五葉１丁目,2025/9/19,19,駐車（輪）場,駐車（輪）場,キーあり,なし,その他
窃盗,オートバイ盗,神戸北,北鈴蘭台,281093,兵庫県,神戸市北区,甲栄台１丁目,2025/5/31,8,駐車（輪）場,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,神戸北,北鈴蘭台,281093,兵庫県,神戸市北区,甲栄台１丁目,2025/6/10,20,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,神戸北,北鈴蘭台,281093,兵庫県,神戸市北区,甲栄台１丁目,2025/6/21,12,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,神戸北,山の街,281093,兵庫県,神戸市北区,緑町１丁目,2025/6/11,7,駐車（輪）場,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,神戸北,山の街,281093,兵庫県,神戸市北区,緑町１丁目,2025/6/22,19,駐車（輪）場,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,神戸北,山の街,281093,兵庫県,神戸市北区,山田町下谷上字今草,2025/6/15,13,駐車（輪）場,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,神戸北,広陵,281093,兵庫県,神戸市北区,筑紫が丘３丁目,2025/4/2,14,その他,駐車（輪）場,キーあり,なし,その他
窃盗,オートバイ盗,神戸北,日の峰,281093,兵庫県,神戸市北区,緑町１丁目,2025/6/21,20,駐車（輪）場,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,神戸北,日の峰,281093,兵庫県,神戸市北区,緑町７丁目,2025/5/31,15,駐車（輪）場,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,神戸北,日の峰,281093,兵庫県,神戸市北区,山田町下谷上字今草,2025/6/21,13,駐車（輪）場,駐車（輪）場,キーあり,なし,その他
窃盗,オートバイ盗,神戸北,日の峰,281093,兵庫県,神戸市北区,日の峰５丁目,2025/2/18,18,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,神戸北,谷上駅前,281093,兵庫県,神戸市北区,松が枝町１丁目,2025/6/11,12,駐車（輪）場,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,神戸北,谷上駅前,281093,兵庫県,神戸市北区,松が枝町１丁目,2025/6/13,6,駐車（輪）場,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,神戸北,谷上駅前,281093,兵庫県,神戸市北区,谷上東町,2025/8/12,0,その他,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,神戸北,鈴蘭台,281093,兵庫県,神戸市北区,鈴蘭台北町７丁目,2025/11/18,14,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,神戸北,鈴蘭台,281093,兵庫県,神戸市北区,鈴蘭台東町８丁目,2025/2/6,17,一戸建住宅,駐車（輪）場,キーあり,なし,その他
窃盗,オートバイ盗,神戸北,鈴蘭台,281093,兵庫県,神戸市北区,鈴蘭台南町６丁目,2025/4/7,6,駐車（輪）場,駐車（輪）場,キーあり,なし,その他
窃盗,オートバイ盗,芦屋,岩園,282065,兵庫県,芦屋市,朝日ケ丘町,2025/4/10,11,４階建て以上共同住宅,駐車（輪）場,キーあり,なし,その他
窃盗,オートバイ盗,芦屋,高浜,282065,兵庫県,芦屋市,高浜町,2025/8/16,21,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,芦屋,高浜,282065,兵庫県,芦屋市,高浜町,2025/10/29,14,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,西宮,上ヶ原,282049,兵庫県,西宮市,上ケ原三番町,2025/5/21,9,その他,駐車（輪）場,キーあり,なし,その他
窃盗,オートバイ盗,西宮,夙川駅前,282049,兵庫県,西宮市,相生町,2025/8/6,16,駐車（輪）場,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,西宮,夙川駅前,282049,兵庫県,西宮市,高塚町,2025/7/14,7,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,西宮,寿,282049,兵庫県,西宮市,千歳町,2025/1/4,16,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,西宮,山口,282049,兵庫県,西宮市,山口町上山口,2025/8/18,23,一戸建住宅,その他,キーなし,なし,その他
窃盗,オートバイ盗,西宮,札場筋,282049,兵庫県,西宮市,今在家町,2025/4/22,7,駐車（輪）場,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,西宮,札場筋,282049,兵庫県,西宮市,産所町,2025/7/12,15,その他,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,西宮,札場筋,282049,兵庫県,西宮市,田中町,2023/7/31,10,道路上,その他,キーなし,なし,その他
窃盗,オートバイ盗,西宮,札場筋,282049,兵庫県,西宮市,田中町,2025/7/7,3,駐車（輪）場,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,西宮,札場筋,282049,兵庫県,西宮市,田中町,2025/8/19,6,道路上,その他,キーなし,なし,その他
窃盗,オートバイ盗,西宮,札場筋,282049,兵庫県,西宮市,戸田町,2025/12/7,15,道路上,その他,キーなし,なし,その他
窃盗,オートバイ盗,西宮,札場筋,282049,兵庫県,西宮市,六湛寺町,2025/11/29,20,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,西宮,札場筋,282049,兵庫県,西宮市,和上町,2025/5/26,18,その他の住宅（３階建て以下共同住宅等）,その他,キーあり,なし,その他
窃盗,オートバイ盗,西宮,甲東園,282049,兵庫県,西宮市,上大市１丁目,2025/5/14,9,道路上,その他,キーなし,なし,その他
窃盗,オートバイ盗,西宮,甲東園,282049,兵庫県,西宮市,上大市１丁目,2025/5/14,9,道路上,その他,キーなし,なし,その他
窃盗,オートバイ盗,西宮,甲東園,282049,兵庫県,西宮市,上大市５丁目,2025/10/1,19,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,西宮,甲陽園,282049,兵庫県,西宮市,獅子ケ口町,2025/4/1,18,一戸建住宅,その他,キーなし,なし,その他
窃盗,オートバイ盗,西宮,甲陽園,282049,兵庫県,西宮市,獅子ケ口町,2025/11/30,0,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,西宮,社前,282049,兵庫県,西宮市,今津社前町,2025/3/1,19,その他,駐車（輪）場,キーあり,なし,その他
窃盗,オートバイ盗,西宮,芦原,282049,兵庫県,西宮市,芦原町,2025/7/15,21,その他,駐車（輪）場,キーあり,なし,その他
窃盗,オートバイ盗,西宮,西宮中央,282049,兵庫県,西宮市,甲風園１丁目,2025/4/1,18,道路上,その他,キーなし,なし,その他
窃盗,オートバイ盗,西宮,西宮中央,282049,兵庫県,西宮市,甲風園１丁目,2025/4/3,20,道路上,その他,キーなし,なし,その他
窃盗,オートバイ盗,西宮,西宮中央,282049,兵庫県,西宮市,甲風園１丁目,2025/4/19,13,その他,駐車（輪）場,キーあり,なし,その他
窃盗,オートバイ盗,西宮,西宮中央,282049,兵庫県,西宮市,高畑町,2025/6/8,11,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,西宮,西宮中央,282049,兵庫県,西宮市,高松町,2025/8/3,13,道路上,その他,キーなし,なし,その他
窃盗,オートバイ盗,西宮,西宮駅前,282049,兵庫県,西宮市,津門大塚町,2025/5/13,15,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,なし
窃盗,オートバイ盗,西宮,越木岩,282049,兵庫県,西宮市,豊楽町,2025/5/23,15,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,甲子園,中津,282049,兵庫県,西宮市,南甲子園２丁目,2025/10/25,21,一戸建住宅,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,甲子園,本郷,282049,兵庫県,西宮市,上鳴尾町,2025/8/28,8,その他,駐車（輪）場,キーあり,なし,その他
窃盗,オートバイ盗,甲子園,本郷,282049,兵庫県,西宮市,甲子園八番町,2025/10/25,10,その他,駐車（輪）場,キーあり,なし,その他
窃盗,オートバイ盗,甲子園,本郷,282049,兵庫県,西宮市,小松西町２丁目,2025/9/19,22,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,甲子園,浦風,282049,兵庫県,西宮市,上甲子園３丁目,2025/6/24,13,道路上,その他,キーあり,なし,その他
窃盗,オートバイ盗,甲子園,高須,282049,兵庫県,西宮市,高須町１丁目,2025/2/15,22,４階建て以上共同住宅,駐車（輪）場,キーあり,なし,その他
窃盗,オートバイ盗,甲子園,高須,282049,兵庫県,西宮市,高須町１丁目,2025/2/26,16,４階建て以上共同住宅,駐車（輪）場,キーあり,なし,その他
窃盗,オートバイ盗,甲子園,高須,282049,兵庫県,西宮市,高須町１丁目,2025/10/21,20,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,甲子園,高須,282049,兵庫県,西宮市,高須町２丁目,2025/10/14,18,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,尼崎南,センタープール前,282022,兵庫県,尼崎市,崇徳院３丁目,2025/1/10,12,その他の住宅（３階建て以下共同住宅等）,その他,キーなし,なし,その他
窃盗,オートバイ盗,尼崎南,センタープール前,282022,兵庫県,尼崎市,大庄西町１丁目,2025/3/24,0,一戸建住宅,駐車（輪）場,キーあり,なし,その他
窃盗,オートバイ盗,尼崎南,中央,282022,兵庫県,尼崎市,神田中通２丁目,2025/4/29,18,その他,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,尼崎南,中央,282022,兵庫県,尼崎市,神田中通２丁目,2025/9/3,8,道路上,その他,キーなし,なし,その他
窃盗,オートバイ盗,尼崎南,中央,282022,兵庫県,尼崎市,西御園町,2025/3/14,21,駐車（輪）場,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,尼崎南,元浜,282022,兵庫県,尼崎市,道意町６丁目,2025/3/5,11,その他,駐車（輪）場,キーあり,なし,その他
窃盗,オートバイ盗,尼崎南,大島,282022,兵庫県,尼崎市,稲葉荘１丁目,2025/6/15,16,道路上,その他,キーなし,なし,その他
窃盗,オートバイ盗,尼崎南,大島,282022,兵庫県,尼崎市,大庄北４丁目,2021/9/15,0,一戸建住宅,その他,キーなし,なし,その他
窃盗,オートバイ盗,尼崎南,大島,282022,兵庫県,尼崎市,大庄北４丁目,2025/8/6,7,その他,その他,キーなし,なし,その他
窃盗,オートバイ盗,尼崎南,大島,282022,兵庫県,尼崎市,大庄北５丁目,2025/3/19,10,その他,その他,キーなし,なし,その他
窃盗,オートバイ盗,尼崎南,大庄,282022,兵庫県,尼崎市,大島１丁目,2025/1/24,17,４階建て以上共同住宅,その他,キーなし,なし,その他
窃盗,オートバイ盗,尼崎南,大庄,282022,兵庫県,尼崎市,大島１丁目,2025/2/11,10,その他,駐車（輪）場,キーあり,なし,その他
窃盗,オートバイ盗,尼崎南,大庄,282022,兵庫県,尼崎市,大島３丁目,2024/9/9,22,道路上,その他,キーなし,なし,その他
窃盗,オートバイ盗,尼崎南,大庄,282022,兵庫県,尼崎市,大庄西町２丁目,2025/3/23,14,一戸建住宅,駐車（輪）場,キーあり,なし,その他
窃盗,オートバイ盗,尼崎南,大庄,282022,兵庫県,尼崎市,大庄西町３丁目,2025/1/7,14,道路上,その他,キーあり,なし,その他
窃盗,オートバイ盗,尼崎南,大庄,282022,兵庫県,尼崎市,大庄西町３丁目,2025/8/31,1,一戸建住宅,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,尼崎南,大物,282022,兵庫県,尼崎市,北大物町,2025/11/17,18,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,尼崎南,大物,282022,兵庫県,尼崎市,昭和通１丁目,2025/3/30,16,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,尼崎南,大物,282022,兵庫県,尼崎市,東大物町２丁目,2025/2/4,20,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,尼崎南,大物,282022,兵庫県,尼崎市,東大物町２丁目,2025/4/19,22,道路上,その他,キーあり,なし,その他
窃盗,オートバイ盗,尼崎南,東難波,282022,兵庫県,尼崎市,東難波町４丁目,2025/4/3,19,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,尼崎南,東難波,282022,兵庫県,尼崎市,東難波町５丁目,2025/4/8,8,その他,駐車（輪）場,キーなし,なし,その他
窃盗,オートバイ盗,尼崎南,東難波,282022,兵庫県,尼崎市,東難波町５丁目,2025/9/19,9,道路上,その他,キーなし,なし,その他
窃盗,オートバイ盗,尼崎南,竹谷,282022,兵庫県,尼崎市,昭和南通７丁目,2025/10/24,20,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーあり,なし,その他
