market,tf,signal,dir,N,k_range,k_vol,H,n,mean_net_pct,win_rate,t_stat,excess_pct
USDJPY,1d,capit,short,20,3.0,3.0,1,0,,,,
USDJPY,1d,capit,short,20,3.0,3.0,3,0,,,,
USDJPY,1d,capit,short,20,3.0,3.0,5,0,,,,
USDJPY,1d,wick,long,20,3.0,3.0,1,0,,,,
USDJPY,1d,wick,long,20,3.0,3.0,3,0,,,,
USDJPY,1d,wick,long,20,3.0,3.0,5,0,,,,
USDJPY,1d,wick,short,20,3.0,3.0,1,0,,,,
USDJPY,1d,wick,short,20,3.0,3.0,3,0,,,,
USDJPY,1d,wick,short,20,3.0,3.0,5,0,,,,
USDJPY,1d,capit,long,40,1.5,1.5,1,21,0.11811778708829125,0.5714285714285714,0.5901015495152506,0.10285626802457995
USDJPY,1d,capit,long,40,1.5,1.5,3,16,0.4622534369353495,0.625,1.9680296236161474,0.4150938888145448
USDJPY,1d,capit,long,40,1.5,1.5,5,15,0.5039757193135684,0.6666666666666666,1.7451548410992053,0.4262222040018334
USDJPY,1d,capit,short,40,1.5,1.5,1,13,-0.09638285818151758,0.46153846153846156,-0.6178245141386067,-0.07375319001381012
USDJPY,1d,capit,short,40,1.5,1.5,3,10,-0.11077683438982008,0.4,-0.22343602773013202,-0.05621783431285407
USDJPY,1d,capit,short,40,1.5,1.5,5,8,-0.4922075223414889,0.375,-0.7388351888730222,-0.40703363272111315
USDJPY,1d,wick,long,40,1.5,1.5,1,16,-0.014874423108457208,0.5,-0.0833326745537138,-0.0300897102354929
USDJPY,1d,wick,long,40,1.5,1.5,3,13,-0.15225296321153636,0.38461538461538464,-0.577762722160905,-0.1993618792776676
USDJPY,1d,wick,long,40,1.5,1.5,5,11,-0.5770675360012278,0.5454545454545454,-1.1213567002976457,-0.6547723242330303
USDJPY,1d,wick,short,40,1.5,1.5,1,4,0.29438706430586675,0.75,1.5493892814513506,0.31691443514801954
USDJPY,1d,wick,short,40,1.5,1.5,3,4,-0.1725065877741747,0.5,-0.3953510486008486,-0.11808030926399612
USDJPY,1d,wick,short,40,1.5,1.5,5,4,0.31527729983523617,0.5,0.8009610291473622,0.40028815840112375
USDJPY,1d,capit,long,40,1.5,2.0,1,8,0.19341993999833462,0.625,0.37875715691050194,0.17820321170225428
USDJPY,1d,capit,long,40,1.5,2.0,3,5,0.255429453569148,0.4,0.3921169138734647,0.20826290311548054
USDJPY,1d,capit,long,40,1.5,2.0,5,4,0.12630687090703632,0.5,0.13753836948728923,0.04851878805736441
USDJPY,1d,capit,short,40,1.5,2.0,1,2,-0.6757319418679874,0.0,-1.655937912301182,-0.6530101536978357
USDJPY,1d,capit,short,40,1.5,2.0,3,2,-1.5560657331420666,0.0,-1.47034328092252,-1.5014450373038892
USDJPY,1d,capit,short,40,1.5,2.0,5,2,-2.5098452840396934,0.0,-3.4915634881787545,-2.424640008145807
USDJPY,1d,wick,long,40,1.5,2.0,1,9,-0.09068134412089396,0.3333333333333333,-0.4110216775835064,-0.105877518621221
USDJPY,1d,wick,long,40,1.5,2.0,3,7,-0.549435517741057,0.2857142857142857,-1.4497838271749441,-0.5965231867855285
USDJPY,1d,wick,long,40,1.5,2.0,5,7,-1.039455658667087,0.42857142857142855,-1.5931654874963326,-1.1171279077672676
USDJPY,1d,wick,short,40,1.5,2.0,1,1,-0.12975185964232266,0.0,0.0,-0.10757787717198775
USDJPY,1d,wick,short,40,1.5,2.0,3,1,-1.2016150479920757,0.0,0.0,-1.147542157853715
USDJPY,1d,wick,short,40,1.5,2.0,5,1,-0.20228395509458283,0.0,0.0,-0.11762648490051307
USDJPY,1d,capit,long,40,1.5,3.0,1,3,0.3978593265797821,0.6666666666666666,0.2762630309393083,0.38273427212474204
USDJPY,1d,capit,long,40,1.5,3.0,3,2,-0.8331077486021592,0.0,-1.0000000000000073,-0.8801748317540823
USDJPY,1d,capit,long,40,1.5,3.0,5,1,-1.762361265390319,0.0,0.0,-1.840061270657389
USDJPY,1d,capit,short,40,1.5,3.0,1,0,,,,
USDJPY,1d,capit,short,40,1.5,3.0,3,0,,,,
USDJPY,1d,capit,short,40,1.5,3.0,5,0,,,,
USDJPY,1d,wick,long,40,1.5,3.0,1,2,-0.19941084293739236,0.5,-0.21669111331019597,-0.21465482816047143
USDJPY,1d,wick,long,40,1.5,3.0,3,1,-0.002790360235517957,0.0,0.0,-0.049919121373104086
USDJPY,1d,wick,long,40,1.5,3.0,5,1,-2.017430450271131,0.0,0.0,-2.095143791464426
USDJPY,1d,wick,short,40,1.5,3.0,1,0,,,,
USDJPY,1d,wick,short,40,1.5,3.0,3,0,,,,
USDJPY,1d,wick,short,40,1.5,3.0,5,0,,,,
USDJPY,1d,capit,long,40,2.0,1.5,1,12,0.1897294315466102,0.5,0.5682988456830766,0.1745151027233674
USDJPY,1d,capit,long,40,2.0,1.5,3,10,0.6793641966089307,0.8,1.919167358930157,0.6322301801738464
USDJPY,1d,capit,long,40,2.0,1.5,5,9,0.6158105615263468,0.6666666666666666,1.3865609212022352,0.5380791566641536
USDJPY,1d,capit,short,40,2.0,1.5,1,5,-0.3035886980239608,0.4,-1.1171278928625823,-0.2807914162182119
USDJPY,1d,capit,short,40,2.0,1.5,3,5,-0.18853286130560226,0.6,-0.2270863185023096,-0.13383667183182754
USDJPY,1d,capit,short,40,2.0,1.5,5,5,-0.46560555017096966,0.4,-0.5028248714003326,-0.38032478064148606
USDJPY,1d,wick,long,40,2.0,1.5,1,9,0.1433184081242156,0.6666666666666666,0.683300930336947,0.12809953504465202
USDJPY,1d,wick,long,40,2.0,1.5,3,8,-0.1309032633807884,0.5,-0.43752468826980434,-0.17801613864124857
USDJPY,1d,wick,long,40,2.0,1.5,5,8,-0.1954949289642656,0.75,-0.29515692821336464,-0.2731923842804347
USDJPY,1d,wick,short,40,2.0,1.5,1,2,0.609859552214644,1.0,8.04231864151923,0.6325083249838608
USDJPY,1d,wick,short,40,2.0,1.5,3,2,0.513927858786852,1.0,1.788900462187895,0.5684755392240946
USDJPY,1d,wick,short,40,2.0,1.5,5,2,0.9746186485548,1.0,4.86856696366945,1.0597509090477515
USDJPY,1d,capit,long,40,2.0,2.0,1,6,0.2739837803229951,0.6666666666666666,0.4031403794372113,0.2587567687506116
USDJPY,1d,capit,long,40,2.0,2.0,3,4,0.3922421898548782,0.5,0.47705746114220393,0.345057979380359
USDJPY,1d,capit,long,40,2.0,2.0,5,3,0.45835398724248766,0.6666666666666666,0.37853576195725597,0.38053004025158144
USDJPY,1d,capit,short,40,2.0,2.0,1,1,-1.0837979308451666,0.0,0.0,-1.0610614034167238
USDJPY,1d,capit,short,40,2.0,2.0,3,1,-2.6143667117854776,0.0,0.0,-2.5597312766890092
USDJPY,1d,capit,short,40,2.0,2.0,5,1,-3.228676630666262,0.0,0.0,-3.1434566155140846
USDJPY,1d,wick,long,40,2.0,2.0,1,6,0.0531757680227747,0.5,0.17028935323834712,0.0380074623749241
USDJPY,1d,wick,long,40,2.0,2.0,3,5,-0.31099858102795275,0.4,-0.6642517210614328,-0.3580478320780798
USDJPY,1d,wick,long,40,2.0,2.0,5,5,-0.9738668863831192,0.6,-1.1250592747413022,-1.0515007174889555
USDJPY,1d,wick,short,40,2.0,2.0,1,0,,,,
USDJPY,1d,wick,short,40,2.0,2.0,3,0,,,,
USDJPY,1d,wick,short,40,2.0,2.0,5,0,,,,
USDJPY,1d,capit,long,40,2.0,3.0,1,3,0.3978593265797821,0.6666666666666666,0.2762630309393083,0.38273427212474204
USDJPY,1d,capit,long,40,2.0,3.0,3,2,-0.8331077486021592,0.0,-1.0000000000000073,-0.8801748317540823
USDJPY,1d,capit,long,40,2.0,3.0,5,1,-1.762361265390319,0.0,0.0,-1.840061270657389
USDJPY,1d,capit,short,40,2.0,3.0,1,0,,,,
USDJPY,1d,capit,short,40,2.0,3.0,3,0,,,,
USDJPY,1d,capit,short,40,2.0,3.0,5,0,,,,
USDJPY,1d,wick,long,40,2.0,3.0,1,2,-0.19941084293739236,0.5,-0.21669111331019597,-0.21465482816047143
USDJPY,1d,wick,long,40,2.0,3.0,3,1,-0.002790360235517957,0.0,0.0,-0.049919121373104086
USDJPY,1d,wick,long,40,2.0,3.0,5,1,-2.017430450271131,0.0,0.0,-2.095143791464426
USDJPY,1d,wick,short,40,2.0,3.0,1,0,,,,
USDJPY,1d,wick,short,40,2.0,3.0,3,0,,,,
USDJPY,1d,wick,short,40,2.0,3.0,5,0,,,,
USDJPY,1d,capit,long,40,3.0,1.5,1,4,1.1516377881442712,1.0,1.939934525816245,1.1364245567448579
USDJPY,1d,capit,long,40,3.0,1.5,3,4,1.7605120656319966,1.0,4.935360579640722,1.7133999265645574
USDJPY,1d,capit,long,40,3.0,1.5,5,4,1.920844368803664,1.0,2.9575960622926605,1.843147649680516
USDJPY,1d,capit,short,40,3.0,1.5,1,2,-0.909353963253277,0.0,-5.212871363833599,-0.8867396651878463
USDJPY,1d,capit,short,40,3.0,1.5,3,2,-2.096547525931434,0.0,-4.048802329472557,-2.0420343201979776
USDJPY,1d,capit,short,40,3.0,1.5,5,2,-2.3465920098053688,0.0,-2.6602799258818863,-2.2614942240162033
USDJPY,1d,wick,long,40,3.0,1.5,1,2,0.5469425243427443,1.0,3.145145698581884,0.5316855608775868
USDJPY,1d,wick,long,40,3.0,1.5,3,2,0.38127074107597,0.5,0.9927345929437024,0.3341148699427867
USDJPY,1d,wick,long,40,3.0,1.5,5,2,-0.648963430959418,0.5,-0.47422657747778396,-0.7267038821483103
USDJPY,1d,wick,short,40,3.0,1.5,1,1,0.6856908614923176,1.0,0.0,0.7083677760448663
USDJPY,1d,wick,short,40,3.0,1.5,3,1,0.8012148653306919,1.0,0.0,0.8557906875512664
USDJPY,1d,wick,short,40,3.0,1.5,5,1,1.1748045874209314,1.0,0.0,1.259964989697215
USDJPY,1d,capit,long,40,3.0,2.0,1,3,1.3739327363607756,1.0,1.764929171984328,1.3586515121422742
USDJPY,1d,capit,long,40,3.0,2.0,3,3,1.9138305282863786,1.0,4.201640643057256,1.8666503963998513
USDJPY,1d,capit,long,40,3.0,2.0,5,3,2.2228497195162693,1.0,2.7336844949501686,2.145085007574033
USDJPY,1d,capit,short,40,3.0,2.0,1,1,-1.0837979308451666,0.0,0.0,-1.0610614034167238
USDJPY,1d,capit,short,40,3.0,2.0,3,1,-2.6143667117854776,0.0,0.0,-2.5597312766890092
USDJPY,1d,capit,short,40,3.0,2.0,5,1,-3.228676630666262,0.0,0.0,-3.1434566155140846
USDJPY,1d,wick,long,40,3.0,2.0,1,2,0.5469425243427443,1.0,3.145145698581884,0.5316855608775868
USDJPY,1d,wick,long,40,3.0,2.0,3,2,0.38127074107597,0.5,0.9927345929437024,0.3341148699427867
USDJPY,1d,wick,long,40,3.0,2.0,5,2,-0.648963430959418,0.5,-0.47422657747778396,-0.7267038821483103
USDJPY,1d,wick,short,40,3.0,2.0,1,0,,,,
USDJPY,1d,wick,short,40,3.0,2.0,3,0,,,,
USDJPY,1d,wick,short,40,3.0,2.0,5,0,,,,
USDJPY,1d,capit,long,40,3.0,3.0,1,1,2.9131055524046188,1.0,0.0,2.898066740007293
USDJPY,1d,capit,long,40,3.0,3.0,3,1,2.506307328235305,1.0,0.0,2.4593696081699536
USDJPY,1d,capit,long,40,3.0,3.0,5,1,3.5311259314310255,1.0,0.0,3.4536036313099654
USDJPY,1d,capit,short,40,3.0,3.0,1,0,,,,
USDJPY,1d,capit,short,40,3.0,3.0,3,0,,,,
USDJPY,1d,capit,short,40,3.0,3.0,5,0,,,,
USDJPY,1d,wick,long,40,3.0,3.0,1,1,0.7208430608391474,1.0,0.0,0.7056132073695871
USDJPY,1d,wick,long,40,3.0,3.0,3,1,-0.002790360235517957,0.0,0.0,-0.049919121373104086
USDJPY,1d,wick,long,40,3.0,3.0,5,1,-2.017430450271131,0.0,0.0,-2.095143791464426
USDJPY,1d,wick,short,40,3.0,3.0,1,0,,,,
USDJPY,1d,wick,short,40,3.0,3.0,3,0,,,,
USDJPY,1d,wick,short,40,3.0,3.0,5,0,,,,
GBPJPY,1h,capit,long,12,1.5,1.5,4,1154,-0.012366164304688418,0.5025996533795494,-0.9125823159083017,-0.007835732668014045
GBPJPY,1h,capit,long,12,1.5,1.5,24,821,-0.030329676810276276,0.48112058465286234,-1.1280866352208943,-0.03396479509870437
GBPJPY,1h,capit,short,12,1.5,1.5,4,1093,-0.008266594404029926,0.5068618481244281,-0.8769298210388956,0.0004187356769276432
GBPJPY,1h,capit,short,12,1.5,1.5,24,836,-0.003281100088665868,0.48564593301435405,-0.1224977930545406,0.01355901951876724
GBPJPY,1h,wick,long,12,1.5,1.5,4,859,-0.014627589887191894,0.5005820721769499,-1.0903967510322505,-0.010090083469355946
GBPJPY,1h,wick,long,12,1.5,1.5,24,692,-0.030774020388421402,0.5144508670520231,-1.016219684571745,-0.03439760040207341
GBPJPY,1h,wick,short,12,1.5,1.5,4,819,-0.015212909549851753,0.4700854700854701,-1.591264408438006,-0.0065851217357063415
GBPJPY,1h,wick,short,12,1.5,1.5,24,662,-0.0006178923400821378,0.48489425981873113,-0.024931260254102854,0.01617212381237979
GBPJPY,1h,capit,long,12,1.5,2.0,4,652,0.0011457613174821264,0.504601226993865,0.08850085682967969,0.00565938333778382
GBPJPY,1h,capit,long,12,1.5,2.0,24,546,-0.019081008775880346,0.4706959706959707,-0.6662483674254014,-0.022729757792970866
GBPJPY,1h,capit,short,12,1.5,2.0,4,636,-0.019336153592422686,0.4748427672955975,-1.5831589888205746,-0.01064465244264795
GBPJPY,1h,capit,short,12,1.5,2.0,24,533,-0.03713131238574333,0.46904315196998125,-1.058713254317995,-0.020286931373801734
GBPJPY,1h,wick,long,12,1.5,2.0,4,480,-0.004676999761252341,0.5270833333333333,-0.23175038117687202,-0.0001502707405293942
GBPJPY,1h,wick,long,12,1.5,2.0,24,430,-0.048990209991844565,0.5046511627906977,-1.229791363637452,-0.0526008161672578
GBPJPY,1h,wick,short,12,1.5,2.0,4,479,-0.012715247942307863,0.4759916492693111,-1.0143555319509094,-0.004079643495515268
GBPJPY,1h,wick,short,12,1.5,2.0,24,418,0.0024961063972748325,0.48086124401913877,0.06857338389358711,0.01929205620178761
GBPJPY,1h,capit,long,12,1.5,3.0,4,159,-0.032161958734480425,0.4591194968553459,-1.2668258311628446,-0.027590763346366922
GBPJPY,1h,capit,long,12,1.5,3.0,24,148,-0.008488323300518814,0.4797297297297297,-0.14771968196029242,-0.012073165677678398
GBPJPY,1h,capit,short,12,1.5,3.0,4,151,-0.03404789659493034,0.4768211920529801,-1.2776722695044047,-0.025363980546460992
GBPJPY,1h,capit,short,12,1.5,3.0,24,137,-0.05118963816993417,0.5109489051094891,-0.9889259688418045,-0.03435689147801561
GBPJPY,1h,wick,long,12,1.5,3.0,4,94,0.03171693633548928,0.5212765957446809,1.0241777551270945,0.036264310436176776
GBPJPY,1h,wick,long,12,1.5,3.0,24,92,0.07899439097310038,0.5217391304347826,1.326192250574834,0.07538369952087814
GBPJPY,1h,wick,short,12,1.5,3.0,4,115,-0.02292345669135967,0.45217391304347826,-0.8609033608777229,-0.014254733996496825
GBPJPY,1h,wick,short,12,1.5,3.0,24,108,-0.03822406623324194,0.42592592592592593,-0.6061809086315867,-0.02141545897217044
GBPJPY,1h,capit,long,12,2.0,1.5,4,835,-0.022245806756645732,0.4994011976047904,-1.2589824437074049,-0.01773470696878792
GBPJPY,1h,capit,long,12,2.0,1.5,24,647,-0.0317922023763243,0.4868624420401855,-1.0310541335056602,-0.035438268998135174
GBPJPY,1h,capit,short,12,2.0,1.5,4,772,-0.011979613350991554,0.49222797927461137,-1.0179957996882283,-0.0033019640087783046
GBPJPY,1h,capit,short,12,2.0,1.5,24,628,-0.008768308411201065,0.48089171974522293,-0.27000094618779913,0.008058859827324284
GBPJPY,1h,wick,long,12,2.0,1.5,4,459,-0.007581690643562638,0.5098039215686274,-0.35706277407657433,-0.003090554515372512
GBPJPY,1h,wick,long,12,2.0,1.5,24,416,-0.02275714459527515,0.5336538461538461,-0.5442780415968212,-0.02640291284621739
GBPJPY,1h,wick,short,12,2.0,1.5,4,432,-0.015771418185891267,0.46064814814814814,-1.0840130137349366,-0.00715224275405489
GBPJPY,1h,wick,short,12,2.0,1.5,24,394,0.003932557589200535,0.48984771573604063,0.12238803939509843,0.020709142537992258
GBPJPY,1h,capit,long,12,2.0,2.0,4,529,-0.0033091167123135527,0.5066162570888468,-0.22637884135710207,0.0011881680455373637
GBPJPY,1h,capit,long,12,2.0,2.0,24,462,-0.018636698475175056,0.474025974025974,-0.585949168430712,-0.022296827418237047
GBPJPY,1h,capit,short,12,2.0,2.0,4,488,-0.020461821400872535,0.47540983606557374,-1.4568040699526537,-0.011783349405246557
GBPJPY,1h,capit,short,12,2.0,2.0,24,423,-0.03361336514438407,0.475177304964539,-0.8018636858649416,-0.016787623800467028
GBPJPY,1h,wick,long,12,2.0,2.0,4,296,-0.0009023814594157859,0.527027027027027,-0.03016044168335982,0.0035910662009729965
GBPJPY,1h,wick,long,12,2.0,2.0,24,279,-0.0305631146394045,0.5340501792114696,-0.5445520556029889,-0.034203131888763144
GBPJPY,1h,wick,short,12,2.0,2.0,4,289,-0.028632496530071612,0.4359861591695502,-1.6260093746004065,-0.020009344292658944
GBPJPY,1h,wick,short,12,2.0,2.0,24,272,0.0036966856034272295,0.45955882352941174,0.07654304000280192,0.020485670866861594
GBPJPY,1h,capit,long,12,2.0,3.0,4,143,-0.03295394740896599,0.4755244755244755,-1.199776878446307,-0.028386939658623073
GBPJPY,1h,capit,long,12,2.0,3.0,24,136,-0.014712080078195511,0.47058823529411764,-0.2426905290019478,-0.018303011234434362
GBPJPY,1h,capit,short,12,2.0,3.0,4,127,-0.03928751628008151,0.4645669291338583,-1.292773718062118,-0.030612065690561206
GBPJPY,1h,capit,short,12,2.0,3.0,24,116,-0.03579656417118103,0.5344827586206896,-0.6721830987909914,-0.018980054706136257
GBPJPY,1h,wick,long,12,2.0,3.0,4,63,0.08061558376475982,0.5873015873015873,2.0574056676287076,0.08511650640223718
GBPJPY,1h,wick,long,12,2.0,3.0,24,62,0.16169897886593507,0.6129032258064516,2.1746935192501513,0.158043639537786
GBPJPY,1h,wick,short,12,2.0,3.0,4,76,-0.06089845998798227,0.3684210526315789,-1.6748582019824798,-0.052171941185829414
GBPJPY,1h,wick,short,12,2.0,3.0,24,72,-0.07895816477199885,0.4444444444444444,-1.0257630897211925,-0.062094571218539014
GBPJPY,1h,capit,long,12,3.0,1.5,4,346,-0.035646729684534424,0.5202312138728323,-0.9496545823241782,-0.031148097996701655
GBPJPY,1h,capit,long,12,3.0,1.5,24,310,-0.01611448333989616,0.4967741935483871,-0.3091304276407714,-0.019770824895680196
GBPJPY,1h,capit,short,12,3.0,1.5,4,295,-0.000990393883267445,0.49491525423728816,-0.04913869826473695,0.007635649832942735
GBPJPY,1h,capit,short,12,3.0,1.5,24,279,0.06417440682629581,0.5232974910394266,1.0898867741995903,0.08094289568582141
GBPJPY,1h,wick,long,12,3.0,1.5,4,127,-0.03698363263141115,0.5118110236220472,-0.5702855336537788,-0.032582088269141274
GBPJPY,1h,wick,long,12,3.0,1.5,24,127,-0.09297298506050802,0.48031496062992124,-0.9039841548216887,-0.0967260255908678
GBPJPY,1h,wick,short,12,3.0,1.5,4,130,-0.012901269802824801,0.46923076923076923,-0.5139717733116269,-0.0043079426475866375
GBPJPY,1h,wick,short,12,3.0,1.5,24,128,-0.04814888020255407,0.4609375,-0.92799304663849,-0.031384712049636554
GBPJPY,1h,capit,long,12,3.0,2.0,4,273,-0.0052244875427372535,0.5054945054945055,-0.2516103883760417,-0.0007216425205400121
GBPJPY,1h,capit,long,12,3.0,2.0,24,254,-0.00616588374715485,0.468503937007874,-0.13343808305753707,-0.009821736727679123
GBPJPY,1h,capit,short,12,3.0,2.0,4,222,0.004735816378211773,0.5045045045045045,0.2055894639365869,0.013370896995133583
GBPJPY,1h,capit,short,12,3.0,2.0,24,211,0.06894189474059248,0.5118483412322274,0.9625657179429864,0.08571871061649573
GBPJPY,1h,wick,long,12,3.0,2.0,4,102,-0.05917492536617891,0.5098039215686274,-0.7462698352464904,-0.05476018296661038
GBPJPY,1h,wick,long,12,3.0,2.0,24,102,-0.14181889262579292,0.46078431372549017,-1.1376518635167236,-0.1455587351188541
GBPJPY,1h,wick,short,12,3.0,2.0,4,93,-0.01922749032948375,0.45161290322580644,-0.6409857668962567,-0.01060048056094241
GBPJPY,1h,wick,short,12,3.0,2.0,24,92,-0.0290099959154886,0.4782608695652174,-0.48889941760093636,-0.012216633705919263
GBPJPY,1h,capit,long,12,3.0,3.0,4,97,-0.052321040783491264,0.422680412371134,-1.499780025954676,-0.04770220355149486
GBPJPY,1h,capit,long,12,3.0,3.0,24,95,0.01347679743511609,0.45263157894736844,0.18278313028135748,0.009942678159436497
GBPJPY,1h,capit,short,12,3.0,3.0,4,72,-0.015972872600461402,0.4583333333333333,-0.37668212767788156,-0.007377700021160341
GBPJPY,1h,capit,short,12,3.0,3.0,24,69,-0.016670754197008985,0.5507246376811594,-0.24419174101200064,6.800191932726345e-05
GBPJPY,1h,wick,long,12,3.0,3.0,4,27,0.07586357370753924,0.5185185185185185,1.0329748276299429,0.08037462524541214
GBPJPY,1h,wick,long,12,3.0,3.0,24,27,0.09589115102327501,0.48148148148148145,0.6912026315705381,0.09224761766851827
GBPJPY,1h,wick,short,12,3.0,3.0,4,29,-0.0463060458127152,0.4482758620689655,-0.8639924166983385,-0.03748774924587237
GBPJPY,1h,wick,short,12,3.0,3.0,24,29,0.047040866557714486,0.5172413793103449,0.4922033023842247,0.06401374801718697
GBPJPY,1h,capit,long,24,1.5,1.5,4,698,-0.021517177929520962,0.49140401146131807,-1.0547161760509616,-0.017008834261176577
GBPJPY,1h,capit,long,24,1.5,1.5,24,531,-0.04858423826654111,0.4708097928436911,-1.376697319322832,-0.05220885313643491
GBPJPY,1h,capit,short,24,1.5,1.5,4,668,-0.022052936137681046,0.4805389221556886,-1.6706161726905226,-0.013388903778055978
GBPJPY,1h,capit,short,24,1.5,1.5,24,526,-0.03017982850076544,0.4600760456273764,-0.8090746529511291,-0.013351428205435821
GBPJPY,1h,wick,long,24,1.5,1.5,4,464,-0.005051495941051987,0.5172413793103449,-0.24162829929115295,-0.0005137295296779702
GBPJPY,1h,wick,long,24,1.5,1.5,24,411,-0.009498513771118534,0.5352798053527981,-0.22567515098812588,-0.013122422336967005
GBPJPY,1h,wick,short,24,1.5,1.5,4,439,-0.018468199159775586,0.46697038724373574,-1.277050544284312,-0.009807245077117454
GBPJPY,1h,wick,short,24,1.5,1.5,24,377,-0.053618774092436455,0.44562334217506633,-1.7350317344463275,-0.036801434561332426
GBPJPY,1h,capit,long,24,1.5,2.0,4,338,-0.04576225526641129,0.46745562130177515,-1.232412080824371,-0.041216982953256605
GBPJPY,1h,capit,long,24,1.5,2.0,24,293,-0.09708608419498974,0.4300341296928328,-1.769813003254692,-0.1006859233851091
GBPJPY,1h,capit,short,24,1.5,2.0,4,313,-0.013141751140829735,0.4728434504792332,-0.7008313978269964,-0.004474549869397438
GBPJPY,1h,capit,short,24,1.5,2.0,24,274,-0.06464335767813868,0.4781021897810219,-1.5552186962987997,-0.04782016165899552
GBPJPY,1h,wick,long,24,1.5,2.0,4,236,-0.03096273802701222,0.4788135593220339,-0.8727341074243062,-0.026395881799685134
GBPJPY,1h,wick,long,24,1.5,2.0,24,219,-0.0294141860853191,0.5159817351598174,-0.4541429001852785,-0.0330081045955058
GBPJPY,1h,wick,short,24,1.5,2.0,4,214,-0.02997658900636941,0.4672897196261682,-1.3021128565032167,-0.021243331025274734
GBPJPY,1h,wick,short,24,1.5,2.0,24,198,-0.08762958285388832,0.42424242424242425,-1.993630539547831,-0.07074114739849542
GBPJPY,1h,capit,long,24,1.5,3.0,4,71,-0.015251040906722068,0.38028169014084506,-0.4621107090163446,-0.010804139443930924
GBPJPY,1h,capit,long,24,1.5,3.0,24,69,0.024585112580870292,0.5217391304347826,0.31109637088123654,0.02088620326521174
GBPJPY,1h,capit,short,24,1.5,3.0,4,61,0.031869464552247435,0.5573770491803278,0.9431367001759544,0.04035155904379181
GBPJPY,1h,capit,short,24,1.5,3.0,24,61,0.13503075612197488,0.6229508196721312,2.0214815880150847,0.15166743550614895
GBPJPY,1h,wick,long,24,1.5,3.0,4,41,0.08050686806937242,0.6097560975609756,1.8944923467148915,0.0848950548619299
GBPJPY,1h,wick,long,24,1.5,3.0,24,40,0.11848065694740526,0.55,1.4542940743267634,0.11469851431202367
GBPJPY,1h,wick,short,24,1.5,3.0,4,45,-0.05843105355760107,0.3333333333333333,-1.081576979476226,-0.04957768095578663
GBPJPY,1h,wick,short,24,1.5,3.0,24,44,-0.217571494864317,0.3409090909090909,-2.546508575821552,-0.20056088384851176
GBPJPY,1h,capit,long,24,2.0,1.5,4,501,-0.04347876270475779,0.46506986027944114,-1.6100245026608553,-0.039005844885738584
GBPJPY,1h,capit,long,24,2.0,1.5,24,408,-0.08078397889914629,0.4681372549019608,-1.9110932636968887,-0.08443222580663359
GBPJPY,1h,capit,short,24,2.0,1.5,4,434,-0.027219606390283507,0.45852534562211983,-1.666009059458915,-0.01855493072594691
GBPJPY,1h,capit,short,24,2.0,1.5,24,379,-0.03963842715766265,0.45118733509234826,-0.8476998228517972,-0.022828304451934227
GBPJPY,1h,wick,long,24,2.0,1.5,4,237,0.0004243468822084589,0.5147679324894515,0.01172958933216786,0.004988300388831665
GBPJPY,1h,wick,long,24,2.0,1.5,24,222,0.05587153224963262,0.5720720720720721,0.8686423108858804,0.0522831341528771
GBPJPY,1h,wick,short,24,2.0,1.5,4,222,-0.03783318733207178,0.46846846846846846,-1.630929744299689,-0.02915829445295974
GBPJPY,1h,wick,short,24,2.0,1.5,24,207,-0.05348980107250619,0.463768115942029,-1.19041242192632,-0.036662131746047114
GBPJPY,1h,capit,long,24,2.0,2.0,4,261,-0.0731908370125814,0.42528735632183906,-1.5551220227939646,-0.06865092196289817
GBPJPY,1h,capit,long,24,2.0,2.0,24,232,-0.11834845435302226,0.44396551724137934,-1.8514747556265212,-0.12196015657430796
GBPJPY,1h,capit,short,24,2.0,2.0,4,231,-0.004889085736878692,0.46320346320346323,-0.2279137693788231,0.0037920198887195925
GBPJPY,1h,capit,short,24,2.0,2.0,24,216,-0.049659567870158614,0.46296296296296297,-1.0189383596288752,-0.03282824237224092
GBPJPY,1h,wick,long,24,2.0,2.0,4,141,-0.025799830687274667,0.48226950354609927,-0.452124692040091,-0.02124020160701864
GBPJPY,1h,wick,long,24,2.0,2.0,24,137,-0.0023733366121513814,0.5182481751824818,-0.02558223639273139,-0.005970395784184408
GBPJPY,1h,wick,short,24,2.0,2.0,4,123,-0.07476680432119763,0.4146341463414634,-2.134882951224416,-0.06599848796953424
GBPJPY,1h,wick,short,24,2.0,2.0,24,118,-0.1306451419737432,0.4322033898305085,-2.017508470739854,-0.11372319510499392
GBPJPY,1h,capit,long,24,2.0,3.0,4,64,-0.038184054734781696,0.34375,-1.1075423810195109,-0.033751987243080886
GBPJPY,1h,capit,long,24,2.0,3.0,24,62,-0.011610035089987555,0.5,-0.14098731079656288,-0.01532326626613839
GBPJPY,1h,capit,short,24,2.0,3.0,4,54,0.033906879702522395,0.5185185185185185,0.914827535575244,0.042411657123854335
GBPJPY,1h,capit,short,24,2.0,3.0,24,54,0.12648777172576522,0.6296296296296297,1.7628259870631389,0.14314713403972687
GBPJPY,1h,wick,long,24,2.0,3.0,4,33,0.0713493920188974,0.6060606060606061,1.4767847945755985,0.07571844152443821
GBPJPY,1h,wick,long,24,2.0,3.0,24,33,0.1447201028615564,0.6363636363636364,1.6513491300667518,0.14093456747446756
