time,sum_open_interest,sum_open_interest_value,count_toptrader_long_short_ratio,sum_toptrader_long_short_ratio,count_long_short_ratio,sum_taker_long_short_vol_ratio
2024-09-25 21:00:00,88359.4990,5602584245.2433,1.2443,1.0702,1.0998,0.1771
2024-09-25 22:00:00,87912.8870,5559347235.2190,1.2495,1.0788,1.0985,0.6257
2024-09-25 23:00:00,88401.7700,5580020338.0344,1.2578,1.0908,1.1068,0.7852
2024-09-26 00:00:00,88566.3060,5573273685.9648,1.2569,1.0943,1.1056,0.7005
2024-09-26 01:00:00,88594.1070,5592396691.4466,1.2750,1.1007,1.1250,1.0117
2024-09-26 02:00:00,88755.0670,5619979717.9467,1.1883,1.0830,1.1156,1.0433
2024-09-26 03:00:00,87361.9620,5545990697.4498,1.1483,1.0909,1.0756,1.4369
2024-09-26 04:00:00,87616.0890,5555220217.4287,1.1195,1.0948,1.0418,1.8685
2024-09-26 05:00:00,87425.9010,5557498417.3581,1.1234,1.0896,1.0630,0.5410
2024-09-26 06:00:00,86660.3320,5519786516.5740,1.1033,1.0962,1.0479,0.4203
2024-09-26 07:00:00,86734.2750,5535676327.0350,1.0744,1.0875,1.0208,0.8786
2024-09-26 08:00:00,87061.3020,5544934324.3800,1.0378,1.0784,0.9757,0.6203
2024-09-26 09:00:00,86350.9200,5507004017.7240,1.0140,1.0969,0.9498,1.3252
2024-09-26 10:00:00,87390.2180,5625011205.9188,0.9333,1.1071,0.8730,1.3780
2024-09-26 11:00:00,87799.4270,5651903734.3283,0.8942,1.0942,0.8244,0.9953
2024-09-26 12:00:00,88270.2690,5689560704.4426,0.8653,1.0821,0.7861,0.6929
2024-09-26 13:00:00,88202.0410,5678800207.7440,0.8348,1.0864,0.7352,1.2616
2024-09-26 14:00:00,89022.3950,5733264793.9875,0.7973,1.1023,0.7135,0.5754
2024-09-26 15:00:00,89661.8750,5845654885.5330,0.7490,1.1049,0.6732,0.9610
2024-09-26 16:00:00,90405.6610,5904710139.7235,0.7398,1.0917,0.6630,0.7550
2024-09-26 17:00:00,90489.2310,5890857987.0231,0.7486,1.0958,0.6712,0.7349
2024-09-26 18:00:00,90189.0790,5884990236.2213,0.7575,1.1000,0.6769,1.4646
2024-09-26 19:00:00,89364.8700,5780732816.8621,0.7735,1.1113,0.6803,0.6070
2024-09-26 20:00:00,89083.7730,5758042009.4422,0.7894,1.1144,0.7004,1.1463
2024-09-26 21:00:00,88698.5970,5767637407.6836,0.8021,1.1154,0.7210,1.6604
2024-09-26 22:00:00,88299.5820,5745212302.8300,0.8019,1.1052,0.7201,1.8743
2024-09-26 23:00:00,88244.1010,5748604000.1685,0.8038,1.1100,0.7219,0.7111
2024-09-27 00:00:00,87893.3120,5731979920.7424,0.8076,1.1105,0.7273,1.0467
2024-09-27 01:00:00,88028.3810,5729720242.2110,0.8099,1.1062,0.7288,1.6556
2024-09-27 02:00:00,88034.4770,5709243778.3773,0.8490,1.1235,0.7213,0.6704
2024-09-27 03:00:00,88235.9090,5765166645.8329,0.8469,1.1356,0.7311,0.5913
2024-09-27 04:00:00,87935.7910,5739929615.3131,0.8371,1.1327,0.7178,0.6499
2024-09-27 05:00:00,88094.2790,5755749440.8268,0.8404,1.1337,0.7249,1.3744
2024-09-27 06:00:00,88179.9530,5759124596.4303,0.8438,1.1291,0.7326,0.7821
2024-09-27 07:00:00,88486.9440,5790835866.4791,0.8342,1.1201,0.7272,0.5513
2024-09-27 08:00:00,89245.4140,5863059879.1599,0.8151,1.1081,0.7154,1.1062
2024-09-27 09:00:00,90053.7220,5918310786.1287,0.8007,1.1014,0.7090,0.7742
2024-09-27 10:00:00,89320.1250,5846572917.2108,0.7963,1.1077,0.6976,0.7768
2024-09-27 11:00:00,88154.1390,5766003554.5398,0.8105,1.1208,0.7107,0.4952
2024-09-27 12:00:00,88400.3140,5808873033.2540,0.8060,1.1236,0.7064,0.5314
2024-09-27 13:00:00,88160.8470,5787967159.9432,0.8224,1.1240,0.7243,1.7261
2024-09-27 14:00:00,89486.9510,5924104812.3660,0.7644,1.1014,0.6892,0.9530
2024-09-27 15:00:00,89148.0990,5881500572.1103,0.7663,1.1042,0.6838,0.5652
2024-09-27 16:00:00,88681.5360,5876588400.8832,0.7917,1.0969,0.7168,0.9767
2024-09-27 17:00:00,87798.2860,5784344237.9092,0.8248,1.0985,0.7497,1.4328
2024-09-27 18:00:00,87043.4620,5731487754.3243,0.8468,1.1092,0.7717,1.4765
2024-09-27 19:00:00,86460.0090,5673644581.5824,0.8479,1.1083,0.7699,0.9665
2024-09-27 20:00:00,86362.7440,5680216412.4847,0.8512,1.1093,0.7796,0.3416
2024-09-27 21:00:00,86182.7390,5670398886.2668,0.8528,1.1074,0.7808,0.8497
2024-09-27 22:00:00,85802.6580,5649374014.3869,0.8547,1.1112,0.7835,0.8350
2024-09-27 23:00:00,85849.7370,5644577282.8815,0.8559,1.1126,0.7838,1.5396
2024-09-28 00:00:00,85999.5520,5665332287.4176,0.8768,1.1154,0.8040,2.3349
2024-09-28 01:00:00,85821.2130,5660730100.6312,0.8788,1.1107,0.8068,1.0213
2024-09-28 02:00:00,86171.0080,5698674311.4989,0.8889,1.0909,0.8143,0.7277
2024-09-28 03:00:00,86019.8840,5680839159.2440,0.8767,1.0956,0.8014,1.7396
2024-09-28 04:00:00,85970.6470,5672523827.4187,0.8800,1.0937,0.8018,1.5095
2024-09-28 05:00:00,85843.5330,5659453769.5904,0.8743,1.0913,0.7945,3.2685
2024-09-28 06:00:00,85733.5250,5639494771.8504,0.8718,1.0990,0.7861,2.8487
2024-09-28 07:00:00,85924.5650,5653344731.8735,0.8804,1.0967,0.7968,0.5972
2024-09-28 08:00:00,86077.7030,5647344997.7931,0.8884,1.1089,0.7975,1.4413
2024-09-28 09:00:00,85984.4620,5640769873.0164,0.9095,1.1055,0.8104,1.5219
2024-09-28 10:00:00,85855.0530,5643370410.9464,0.9213,1.1038,0.8310,2.1728
2024-09-28 11:00:00,85924.8480,5650934350.0484,0.9189,1.1025,0.8299,3.1665
2024-09-28 12:00:00,85532.9440,5603126308.7296,0.9364,1.0921,0.8343,0.7143
2024-09-28 13:00:00,85757.9770,5616984553.3437,0.9478,1.0961,0.8477,0.8038
2024-09-28 14:00:00,85525.9300,5618189789.1070,0.9329,1.1016,0.8366,1.1723
2024-09-28 15:00:00,85640.2650,5617596412.4453,0.9246,1.1039,0.8175,1.1035
2024-09-28 16:00:00,85698.5330,5612474169.1141,0.9280,1.1115,0.8154,2.0724
2024-09-28 17:00:00,85642.7020,5618229765.3616,0.9306,1.1115,0.8205,0.6462
2024-09-28 18:00:00,85516.3540,5616179703.8467,0.9229,1.1072,0.8156,0.2882
2024-09-28 19:00:00,85408.8360,5611326361.6656,0.9228,1.1089,0.8157,1.2341
2024-09-28 20:00:00,85930.0250,5637585371.1675,0.9260,1.0997,0.8211,0.8516
2024-09-28 21:00:00,86538.8600,5682141547.6000,0.9342,1.0874,0.8237,2.3452
2024-09-28 22:00:00,86620.8050,5685973643.0626,0.9329,1.0849,0.8221,0.1903
2024-09-28 23:00:00,85266.2410,5612738513.5879,0.9212,1.1065,0.8230,0.6708
2024-09-29 00:00:00,84813.3590,5567852835.6397,0.9245,1.0918,0.8272,1.2585
2024-09-29 01:00:00,84812.2860,5584347357.4801,0.9166,1.0880,0.8256,1.3727
2024-09-29 02:00:00,84722.5110,5573998441.7176,0.9151,1.0889,0.8239,0.2298
2024-09-29 03:00:00,84692.8640,5571232102.5024,0.9227,1.0892,0.8316,1.6285
2024-09-29 04:00:00,84884.0890,5578353142.0397,0.9268,1.0912,0.8308,5.4262
2024-09-29 05:00:00,84486.0950,5539144949.2660,0.9424,1.0876,0.8443,3.2178
2024-09-29 06:00:00,84865.2050,5556710541.2645,0.9517,1.0844,0.8525,0.6680
2024-09-29 07:00:00,84855.4370,5553349174.2117,0.9613,1.0849,0.8605,1.8475
2024-09-29 08:00:00,84792.7220,5556628178.8318,0.9708,1.0851,0.8748,0.5876
2024-09-29 09:00:00,84665.8980,5550653939.9310,0.9640,1.0884,0.8710,1.6299
2024-09-29 10:00:00,84816.5620,5559725639.1000,0.9659,1.0938,0.8715,4.8548
2024-09-29 11:00:00,84779.5270,5567505951.9643,0.9637,1.0933,0.8702,0.8689
2024-09-29 12:00:00,84674.5170,5555092414.4251,0.9516,1.0974,0.8575,0.7808
2024-09-29 13:00:00,85231.9460,5607295939.0655,0.9493,1.0953,0.8608,0.6097
2024-09-29 14:00:00,85230.8050,5596896874.0422,0.9414,1.0968,0.8474,1.9604
2024-09-29 15:00:00,85704.0570,5632470626.0400,0.9522,1.0910,0.8577,1.1006
2024-09-29 16:00:00,85661.4300,5631476635.7730,0.9476,1.0935,0.8516,0.7614
2024-09-29 17:00:00,86088.1800,5663749971.0180,0.9400,1.0980,0.8474,3.3648
2024-09-29 18:00:00,85815.9810,5642900342.5340,0.9438,1.0971,0.8497,1.6729
2024-09-29 19:00:00,86041.3510,5672917219.8035,0.9364,1.0944,0.8445,1.5165
2024-09-29 20:00:00,85867.2160,5648673970.8711,0.9408,1.0900,0.8532,1.4227
2024-09-29 21:00:00,85744.0310,5645544007.4822,0.9448,1.0892,0.8590,1.7391
2024-09-29 22:00:00,85705.3340,5625355951.3445,0.9508,1.0874,0.8570,0.9577
2024-09-29 23:00:00,85611.6040,5613692767.2837,0.9568,1.0866,0.8613,0.6235
2024-09-30 00:00:00,85309.2210,5582350968.0206,0.9594,1.0770,0.8435,1.7185
2024-09-30 01:00:00,85774.3750,5553058769.8125,0.9977,1.0786,0.8665,1.0879
2024-09-30 02:00:00,85960.1460,5532501938.2977,1.0580,1.0959,0.9266,1.7534
2024-09-30 03:00:00,86736.2260,5597956026.0400,1.1319,1.0929,1.0081,1.8205
2024-09-30 04:00:00,87166.9860,5615035737.1620,1.1440,1.0976,1.0243,0.3775
2024-09-30 05:00:00,87087.4110,5617677951.4482,1.1698,1.1002,1.0508,3.7644
2024-09-30 06:00:00,87369.7190,5619978311.1644,1.1870,1.0979,1.0710,0.6787
2024-09-30 07:00:00,88220.0500,5693642628.9550,1.1810,1.0998,1.0743,1.0641
2024-09-30 08:00:00,90335.3280,5807234271.0018,1.2122,1.0894,1.0917,1.2155
2024-09-30 09:00:00,90047.0050,5719960881.7816,1.2483,1.1053,1.0956,0.5885
2024-09-30 10:00:00,89231.0430,5676989228.1423,1.3380,1.1285,1.1961,2.7234
2024-09-30 11:00:00,89119.7940,5686320653.0662,1.3547,1.1266,1.2291,1.5955
2024-09-30 12:00:00,89057.5860,5700956726.5096,1.3359,1.1262,1.2340,0.6215
2024-09-30 13:00:00,89012.0620,5683703092.6931,1.3053,1.1342,1.1988,0.7036
2024-09-30 14:00:00,88761.2330,5656007824.3922,1.3125,1.1308,1.1949,0.7858
2024-09-30 15:00:00,88853.6940,5645381645.8758,1.3203,1.1331,1.1970,0.7441
2024-09-30 16:00:00,89070.1150,5653232021.5931,1.3394,1.1306,1.2149,1.1866
2024-09-30 17:00:00,89217.8160,5680846294.2024,1.3581,1.1427,1.2381,1.9200
2024-09-30 18:00:00,89471.2020,5664192067.0319,1.4099,1.1550,1.2726,0.4766
2024-09-30 19:00:00,89166.8580,5658172141.2480,1.4021,1.1788,1.2711,0.8216
2024-09-30 20:00:00,88593.2000,5650208516.4000,1.3961,1.1752,1.2792,0.8229
2024-09-30 21:00:00,88415.2450,5630648297.0543,1.3906,1.1780,1.2692,1.3990
2024-09-30 22:00:00,88510.2860,5616501762.5554,1.3856,1.1780,1.2593,0.7009
2024-09-30 23:00:00,86806.0370,5496020020.4685,1.4187,1.1984,1.2805,1.8859
2024-10-01 00:00:00,87459.5250,5555420282.0475,1.4200,1.2165,1.2882,0.5885
2024-10-01 01:00:00,88137.9720,5592143653.6440,1.4284,1.2185,1.2950,1.1984
2024-10-01 02:00:00,88368.1950,5605000198.8210,1.3297,1.1984,1.3167,2.3363
2024-10-01 03:00:00,88582.4720,5643597445.7336,1.3335,1.1974,1.3334,1.4701
2024-10-01 04:00:00,88600.9270,5655875615.4158,1.3206,1.1980,1.3275,0.6513
2024-10-01 05:00:00,88595.6000,5646586887.1202,1.3071,1.2000,1.3131,2.1033
2024-10-01 06:00:00,88232.4680,5647782323.5332,1.3068,1.1883,1.3423,2.5904
2024-10-01 07:00:00,87916.5500,5628153781.3500,1.2755,1.1797,1.3063,1.5915
2024-10-01 08:00:00,88022.5060,5626733069.0428,1.2500,1.1835,1.2708,0.6589
2024-10-01 09:00:00,87894.4720,5610682093.9896,1.2421,1.1815,1.2616,0.3587
2024-10-01 10:00:00,87593.1830,5595864218.0001,1.2510,1.1748,1.2662,1.7496
2024-10-01 11:00:00,87979.8540,5604749633.6865,1.2326,1.1647,1.2467,0.8511
2024-10-01 12:00:00,87481.8880,5567706028.0608,1.2336,1.1655,1.2379,0.9122
2024-10-01 13:00:00,88005.6920,5531099277.4939,1.4338,1.2106,1.4288,1.5335
2024-10-01 14:00:00,87943.1300,5504140355.1071,1.4382,1.2750,1.4273,1.3168
2024-10-01 15:00:00,90226.1590,5651007065.7147,1.4455,1.3104,1.4079,0.6750
2024-10-01 16:00:00,89866.3640,5611308721.1179,1.4573,1.3411,1.4024,1.1909
2024-10-01 17:00:00,88904.1650,5523980278.5265,1.4913,1.3876,1.3962,1.2171
2024-10-01 18:00:00,89506.0930,5546853694.1774,1.4563,1.3687,1.3406,1.4699
2024-10-01 19:00:00,89098.4290,5500357866.6715,1.4802,1.3623,1.3612,0.9357
2024-10-01 20:00:00,84429.8260,5131757171.6360,1.6668,1.3456,1.5067,1.0945
2024-10-01 21:00:00,84218.0750,5147065497.4074,1.6915,1.3464,1.5482,0.7734
2024-10-01 22:00:00,83959.2200,5099725002.4100,1.6963,1.3578,1.5421,0.9741
2024-10-01 23:00:00,84304.3260,5124995236.3575,1.7271,1.3409,1.5779,0.7340
2024-10-02 00:00:00,85470.4140,5215458229.8013,1.7353,1.3459,1.6048,0.7438
2024-10-02 01:00:00,85547.7270,5260936762.3062,1.7558,1.3365,1.6668,2.6039
2024-10-02 02:00:00,85565.8410,5284309473.8863,1.5799,1.3054,1.6430,1.2710
2024-10-02 03:00:00,85423.2040,5272157846.7924,1.5371,1.3012,1.5878,1.2405
2024-10-02 04:00:00,85595.0680,5261785615.1640,1.4899,1.3078,1.5016,0.8504
2024-10-02 05:00:00,85477.2640,5253898976.0503,1.4952,1.3105,1.4968,1.9373
2024-10-02 06:00:00,85193.0250,5254463732.3024,1.5151,1.3136,1.5349,0.4764
2024-10-02 07:00:00,85148.5680,5253987457.6254,1.5066,1.3042,1.5374,0.7291
2024-10-02 08:00:00,85058.8410,5254719158.9855,1.4963,1.3009,1.5275,1.3156
2024-10-02 09:00:00,84513.5880,5176533327.2292,1.4759,1.3128,1.4670,1.3950
2024-10-02 10:00:00,84559.4140,5172693841.0322,1.4729,1.3160,1.4629,0.5791
2024-10-02 11:00:00,84684.1360,5177835078.2448,1.4652,1.3183,1.4510,1.5221
2024-10-02 12:00:00,83781.6480,5092554433.2226,1.5227,1.3205,1.4900,0.7584
2024-10-02 13:00:00,84347.1560,5172597776.4156,1.5412,1.2907,1.5304,0.9319
2024-10-02 14:00:00,85461.8130,5217537691.6443,1.5428,1.2627,1.5527,0.7982
2024-10-02 15:00:00,85130.6160,5265320086.5384,1.4627,1.2529,1.4700,0.7918
2024-10-02 16:00:00,84652.0740,5229229497.6168,1.3994,1.2521,1.4226,0.8702
2024-10-02 17:00:00,83475.5720,5142178710.7720,1.4539,1.2482,1.4666,0.7629
2024-10-02 18:00:00,83342.2460,5062212712.8491,1.5051,1.2625,1.5079,0.6523
2024-10-02 19:00:00,83474.3210,5022182438.3724,1.6516,1.2072,1.6370,1.0803
2024-10-02 20:00:00,82308.2130,5012150399.8137,1.6412,1.1992,1.6652,1.2059
2024-10-02 21:00:00,82235.3220,5000575427.5633,1.6368,1.1987,1.6510,0.7607
2024-10-02 22:00:00,82439.5850,5014289805.3660,1.6566,1.1982,1.6760,1.7951
2024-10-02 23:00:00,82501.5100,5001464290.2770,1.6541,1.2043,1.6724,0.6674
2024-10-03 00:00:00,82657.7460,5038960970.9087,1.6763,1.1991,1.7273,0.9318
2024-10-03 01:00:00,82736.4350,5046914261.3565,1.6953,1.1972,1.7564,0.7292
2024-10-03 02:00:00,82368.8370,5037315648.0372,1.6792,1.1948,1.7674,1.1511
2024-10-03 03:00:00,82168.9770,5048200787.0643,1.6605,1.1939,1.7469,2.3229
2024-10-03 04:00:00,82646.6430,5066493833.0472,1.6312,1.1844,1.7041,0.3491
2024-10-03 05:00:00,82974.0750,5074160237.5512,1.5892,1.1879,1.6432,1.4896
2024-10-03 06:00:00,83278.5930,5105338372.0139,1.5885,1.1817,1.6475,0.9288
2024-10-03 07:00:00,83362.8550,5077485647.9361,1.5741,1.1798,1.6073,0.6428
2024-10-03 08:00:00,83898.5950,5062458002.0190,1.7175,1.1859,1.7394,1.3740
2024-10-03 09:00:00,83514.3770,5069118603.1934,1.7059,1.1905,1.7601,1.0977
2024-10-03 10:00:00,83385.3750,5086666307.2125,1.6748,1.1867,1.7339,1.0540
2024-10-03 11:00:00,83096.1860,5047656663.8133,1.6042,1.1978,1.6337,0.4628
2024-10-03 12:00:00,83478.3840,5045784138.1728,1.6423,1.2032,1.6623,1.4253
2024-10-03 13:00:00,84710.5910,5112650655.5065,1.7514,1.1769,1.7644,1.4196
2024-10-03 14:00:00,83765.1260,5038374435.9839,1.7462,1.1906,1.7688,0.8906
2024-10-03 15:00:00,84382.6770,5114130275.3328,1.7007,1.1742,1.7226,1.0547
2024-10-03 16:00:00,84555.6410,5085183018.9890,1.7323,1.1805,1.7601,1.3158
2024-10-03 17:00:00,85293.5240,5169521078.7064,1.6389,1.2049,1.6386,0.9340
2024-10-03 18:00:00,85367.1470,5178627904.4460,1.6139,1.2029,1.6217,0.9008
2024-10-03 19:00:00,85215.3530,5199926055.4130,1.6104,1.1935,1.6381,1.3693
2024-10-03 20:00:00,84685.0850,5144534228.6650,1.6039,1.1881,1.6189,0.9132
2024-10-03 21:00:00,84376.1080,5129165327.7598,1.6123,1.1852,1.6280,1.7845
2024-10-03 22:00:00,84373.4450,5135685036.9825,1.6169,1.1889,1.6358,0.9021
2024-10-03 23:00:00,84456.3440,5128788847.7224,1.6093,1.1935,1.6249,1.3974
2024-10-04 00:00:00,84440.7770,5106927454.1513,1.6126,1.1932,1.6116,2.1896
2024-10-04 01:00:00,85398.1040,5225390426.4144,1.6191,1.1922,1.6474,1.0736
2024-10-04 02:00:00,85655.2820,5225888399.1514,1.6330,1.1992,1.6497,1.0926
2024-10-04 03:00:00,85396.0040,5203067508.9148,1.6299,1.2019,1.6457,1.5686
2024-10-04 04:00:00,86045.5030,5246802084.9226,1.6301,1.1909,1.6587,1.3824
2024-10-04 05:00:00,86680.1810,5304510421.5887,1.6196,1.1845,1.6508,1.2990
2024-10-04 06:00:00,86625.8410,5291877338.2649,1.6184,1.1812,1.6587,0.7975
2024-10-04 07:00:00,87285.7620,5359829842.6836,1.5899,1.1673,1.6478,0.5666
2024-10-04 08:00:00,87063.3030,5347220136.5416,1.5707,1.1603,1.6344,0.2667
2024-10-04 09:00:00,87301.4020,5352669206.2934,1.5766,1.1634,1.6184,0.8940
2024-10-04 10:00:00,87343.3190,5350751435.1788,1.5865,1.1645,1.6312,1.0180
2024-10-04 11:00:00,87314.0120,5363088559.0760,1.5872,1.1667,1.6396,0.5156
2024-10-04 12:00:00,87655.2190,5425148048.8261,1.5363,1.1578,1.5968,1.4424
2024-10-04 13:00:00,87149.0070,5363675184.2006,1.5503,1.1498,1.5945,1.0496
2024-10-04 14:00:00,85975.1430,5262108627.3150,1.6404,1.1755,1.6727,0.9237
2024-10-04 15:00:00,85105.4270,5262911095.1373,1.5111,1.1642,1.5499,1.3182
2024-10-04 16:00:00,85877.9070,5343112088.3083,1.4217,1.1403,1.4670,1.3140
2024-10-04 17:00:00,85715.4760,5310371894.9241,1.4069,1.1450,1.4322,0.5780
2024-10-04 18:00:00,85554.1080,5331167353.4472,1.3875,1.1461,1.4227,1.4987
2024-10-04 19:00:00,85538.9600,5332781382.2704,1.3503,1.1462,1.3802,1.1748
2024-10-04 20:00:00,85238.3880,5317336728.9277,1.3449,1.1505,1.3725,1.4835
2024-10-04 21:00:00,85167.1810,5301052330.2649,1.3161,1.1455,1.3322,0.3634
2024-10-04 22:00:00,85008.2210,5285998199.8662,1.3068,1.1404,1.3174,0.5293
2024-10-04 23:00:00,84723.3750,5257213170.7837,1.3138,1.1345,1.3191,0.4746
2024-10-05 00:00:00,84569.0640,5255214662.9304,1.3231,1.1294,1.3320,3.4537
2024-10-05 01:00:00,85046.8520,5276018996.0397,1.3230,1.1233,1.3230,1.8457
2024-10-05 02:00:00,84702.1510,5232946860.7724,1.3882,1.1368,1.3048,0.7951
2024-10-05 03:00:00,84277.0690,5211306272.4426,1.4172,1.1388,1.3310,0.3047
2024-10-05 04:00:00,84260.8670,5217047362.4885,1.4331,1.1364,1.3550,0.6117
2024-10-05 05:00:00,84028.0520,5219066337.7720,1.4491,1.1379,1.3838,0.8744
2024-10-05 06:00:00,83961.2870,5222215732.6973,1.4497,1.1380,1.3928,0.7139
2024-10-05 07:00:00,83998.6650,5212067518.2515,1.4257,1.1383,1.3574,0.6074
2024-10-05 08:00:00,84087.7180,5224277422.8502,1.4282,1.1375,1.3691,2.1782
2024-10-05 09:00:00,84329.9370,5247333588.4356,1.4373,1.1306,1.3824,0.8817
2024-10-05 10:00:00,84417.8720,5249601346.4048,1.4196,1.1300,1.3592,0.3578
2024-10-05 11:00:00,84563.9320,5255563809.8680,1.4074,1.1262,1.3441,0.3311
2024-10-05 12:00:00,84738.8180,5277052346.6821,1.4074,1.1251,1.3476,1.0701
2024-10-05 13:00:00,84891.6310,5273999691.6537,1.3855,1.1282,1.3143,1.0982
2024-10-05 14:00:00,84987.9740,5283045458.2683,1.3819,1.1288,1.3110,0.3406
2024-10-05 15:00:00,85229.8750,5295966369.6753,1.3768,1.1310,1.3033,0.3823
2024-10-05 16:00:00,85281.2840,5281595099.5533,1.3565,1.1335,1.2693,0.5754
2024-10-05 17:00:00,85104.4240,5275189211.1976,1.3796,1.1376,1.2979,1.0357
2024-10-05 18:00:00,85286.5240,5273552903.5637,1.3824,1.1358,1.2893,4.5698
2024-10-05 19:00:00,84904.6730,5249108725.5693,1.3906,1.1294,1.2957,1.6523
2024-10-05 20:00:00,84751.3830,5229092529.9936,1.3875,1.1319,1.2887,0.7336
2024-10-05 21:00:00,84374.4190,5216591891.1873,1.4114,1.1309,1.3223,1.4883
2024-10-05 22:00:00,84182.0340,5220065385.8652,1.4265,1.1274,1.3460,0.8266
2024-10-05 23:00:00,84276.5440,5227737408.5663,1.4319,1.1272,1.3473,0.5526
2024-10-06 00:00:00,84429.3500,5225501330.2000,1.4585,1.1285,1.3543,1.7876
2024-10-06 01:00:00,84268.5160,5229240462.3807,1.4714,1.1270,1.3778,1.3797
2024-10-06 02:00:00,84322.3720,5223124095.4448,1.4633,1.1235,1.3786,1.3431
2024-10-06 03:00:00,84474.7800,5224925645.0820,1.4589,1.1245,1.3757,0.5252
2024-10-06 04:00:00,84499.2600,5226296130.8520,1.4552,1.1269,1.3651,1.7615
2024-10-06 05:00:00,84333.7150,5221353296.7950,1.4605,1.1265,1.3736,0.5347
2024-10-06 06:00:00,84336.7620,5223152777.8602,1.4661,1.1245,1.3841,1.5002
2024-10-06 07:00:00,84290.8370,5219465708.2977,1.4608,1.1256,1.3796,1.0324
2024-10-06 08:00:00,84400.2690,5229575707.6704,1.4634,1.1248,1.3823,0.3334
2024-10-06 09:00:00,84445.9900,5238771456.7344,1.4719,1.1253,1.4028,0.4125
2024-10-06 10:00:00,84444.5410,5234742429.9523,1.4573,1.1256,1.3833,1.4010
2024-10-06 11:00:00,84624.1960,5252483827.4858,1.4581,1.1214,1.3877,0.1765
2024-10-06 12:00:00,84962.9610,5284337050.8278,1.4563,1.1265,1.3937,0.9673
2024-10-06 13:00:00,85675.4190,5331154210.5316,1.4187,1.1288,1.3607,0.6182
2024-10-06 14:00:00,86201.1700,5403787565.0770,1.3887,1.1248,1.3738,1.4722
2024-10-06 15:00:00,86416.2280,5417637106.4626,1.3816,1.1264,1.3513,1.4498
2024-10-06 16:00:00,86646.3130,5421329834.9405,1.3429,1.1233,1.3128,0.4278
2024-10-06 17:00:00,86829.0580,5431617771.9074,1.3319,1.1242,1.2986,0.4266
2024-10-06 18:00:00,86891.8150,5447084218.2268,1.3280,1.1229,1.2964,1.5938
2024-10-06 19:00:00,86824.9880,5435374486.2820,1.3216,1.1208,1.2921,1.0358
2024-10-06 20:00:00,86766.2320,5431079127.7233,1.3221,1.1209,1.2908,1.7018
2024-10-06 21:00:00,85951.9540,5352632149.7638,1.3278,1.1233,1.2849,0.4608
2024-10-06 22:00:00,86056.6450,5386492848.5670,1.3363,1.1211,1.2972,0.9748
2024-10-06 23:00:00,86185.6740,5411756875.4497,1.3256,1.1219,1.2891,0.8340
2024-10-07 00:00:00,86367.1400,5497354828.1400,1.2777,1.1336,1.2851,0.8255
2024-10-07 01:00:00,87635.5020,5590750667.8410,1.2331,1.1291,1.1962,1.1207
2024-10-07 02:00:00,87880.4730,5589971430.9624,1.2247,1.1258,1.1708,1.0197
2024-10-07 03:00:00,88052.9780,5591285679.6454,1.2519,1.1199,1.1848,1.3100
2024-10-07 04:00:00,88168.1250,5593200696.9375,1.2545,1.1139,1.1797,1.0519
2024-10-07 05:00:00,87722.6850,5557640746.0191,1.2809,1.1060,1.2058,1.4238
2024-10-07 06:00:00,87918.6050,5597916555.9704,1.2946,1.1034,1.2371,1.6037
2024-10-07 07:00:00,88174.3160,5599950809.1600,1.2818,1.1015,1.2201,1.8837
2024-10-07 08:00:00,88012.6850,5590839586.1283,1.2825,1.1046,1.2210,0.9752
2024-10-07 09:00:00,87648.7050,5538144779.5185,1.3325,1.1090,1.2622,0.6787
2024-10-07 10:00:00,87575.7580,5505896663.0358,1.3643,1.1232,1.2819,0.5162
2024-10-07 11:00:00,86895.9860,5484475291.9503,1.4553,1.1219,1.4005,1.8857
2024-10-07 12:00:00,87155.6820,5478606170.5200,1.4540,1.1241,1.4035,0.9217
2024-10-07 13:00:00,87626.0890,5557877472.2208,1.4103,1.1241,1.3742,1.0103
2024-10-07 14:00:00,87254.9940,5581723294.7663,1.1909,1.0984,1.1468,1.1569
2024-10-07 15:00:00,86708.7700,5517555835.9365,1.2806,1.0843,1.2353,1.1105
2024-10-07 16:00:00,86749.1270,5534249763.3686,1.3123,1.0854,1.2797,0.5645
2024-10-07 17:00:00,86481.8510,5517249418.3628,1.3156,1.0858,1.2810,1.6299
2024-10-07 18:00:00,85778.1260,5388271390.7470,1.3988,1.0913,1.3434,1.4872
2024-10-07 19:00:00,85076.5970,5389372713.1381,1.3761,1.1005,1.3351,0.6461
2024-10-07 20:00:00,84636.2900,5331730797.5820,1.3779,1.1018,1.3245,1.2885
2024-10-07 21:00:00,84514.3380,5353662157.8156,1.3871,1.1013,1.3427,0.8403
2024-10-07 22:00:00,84549.2000,5280214478.1393,1.4447,1.1003,1.3815,0.6455
2024-10-07 23:00:00,83246.4710,5177926075.8715,1.4472,1.1102,1.3756,0.7299
2024-10-08 00:00:00,83637.5060,5229323398.2751,1.4738,1.1084,1.4220,0.8351
2024-10-08 01:00:00,84369.7010,5282304887.2927,1.4038,1.1016,1.4309,0.8195
2024-10-08 02:00:00,84450.9990,5299645579.2578,1.3939,1.1068,1.4236,1.9259
2024-10-08 03:00:00,83869.5500,5250435116.9200,1.3892,1.0996,1.4110,1.5716
2024-10-08 04:00:00,84199.0620,5276452098.9168,1.3827,1.0881,1.4060,1.9082
